ID	profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_0_taxonomic_profile	profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_1_taxonomic_profile	profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_2_taxonomic_profile	profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3_taxonomic_profile	profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_4_taxonomic_profile	profile.n.300.size.0.05.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_0_taxonomic_profile	profile.n.300.size.0.05.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_1_taxonomic_profile	profile.n.300.size.0.05.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_2_taxonomic_profile	profile.n.300.size.0.05.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3_taxonomic_profile	profile.n.300.size.0.05.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_4_taxonomic_profile	profile.n.300.size.0.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_0_taxonomic_profile	profile.n.300.size.0.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_1_taxonomic_profile	profile.n.300.size.0.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_2_taxonomic_profile	profile.n.300.size.0.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3_taxonomic_profile	profile.n.300.size.0.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_4_taxonomic_profile	profile.n.300.size.1.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_0_taxonomic_profile	profile.n.300.size.1.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_1_taxonomic_profile	profile.n.300.size.1.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_2_taxonomic_profile	profile.n.300.size.1.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3_taxonomic_profile	profile.n.300.size.1.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_4_taxonomic_profile	profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_0_taxonomic_profile	profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_1_taxonomic_profile	profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_2_taxonomic_profile	profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3_taxonomic_profile	profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_4_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_0_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_1_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_2_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_3_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_4_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.0.mut_rate.0.0_sample_0_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.0.mut_rate.0.0_sample_1_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.0.mut_rate.0.0_sample_2_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.0.mut_rate.0.0_sample_3_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.0.mut_rate.0.0_sample_4_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.25.mut_rate.0.0_sample_0_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.25.mut_rate.0.0_sample_1_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.25.mut_rate.0.0_sample_2_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.25.mut_rate.0.0_sample_3_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.25.mut_rate.0.0_sample_4_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.01_sample_0_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.01_sample_1_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.01_sample_2_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.01_sample_3_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.01_sample_4_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.02_sample_0_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.02_sample_1_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.02_sample_2_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.02_sample_3_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.02_sample_4_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.05_sample_0_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.05_sample_1_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.05_sample_2_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.05_sample_3_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.05_sample_4_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_0_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_1_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_2_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_4_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_0_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_2_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_3_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.1.0.up.1.0.mut_rate.0.0_sample_0_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.1.0.up.1.0.mut_rate.0.0_sample_1_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.1.0.up.1.0.mut_rate.0.0_sample_2_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.1.0.up.1.0.mut_rate.0.0_sample_3_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.1.0.up.1.0.mut_rate.0.0_sample_4_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_1_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_2_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_3_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_4_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.4.0.up.0.5.mut_rate.0.0_sample_0_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.4.0.up.0.5.mut_rate.0.0_sample_1_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.4.0.up.0.5.mut_rate.0.0_sample_2_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.4.0.up.0.5.mut_rate.0.0_sample_3_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.4.0.up.0.5.mut_rate.0.0_sample_4_taxonomic_profile	profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_0_taxonomic_profile	profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1_taxonomic_profile	profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_2_taxonomic_profile	profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_3_taxonomic_profile	profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_4_taxonomic_profile	profile.n.300.size.7.5.k.40.sigma.1.0.up.0.5.mut_rate.0.0_sample_0_taxonomic_profile	profile.n.300.size.7.5.k.40.sigma.1.0.up.0.5.mut_rate.0.0_sample_1_taxonomic_profile	profile.n.300.size.7.5.k.40.sigma.1.0.up.0.5.mut_rate.0.0_sample_2_taxonomic_profile	profile.n.300.size.7.5.k.40.sigma.1.0.up.0.5.mut_rate.0.0_sample_3_taxonomic_profile	profile.n.300.size.7.5.k.40.sigma.1.0.up.0.5.mut_rate.0.0_sample_4_taxonomic_profile	profile.n.600.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_0_taxonomic_profile	profile.n.600.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_1_taxonomic_profile	profile.n.600.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_2_taxonomic_profile	profile.n.600.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3_taxonomic_profile	profile.n.600.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_4_taxonomic_profile	profile.n.75.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_0_taxonomic_profile	profile.n.75.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_1_taxonomic_profile	profile.n.75.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_2_taxonomic_profile	profile.n.75.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3_taxonomic_profile	profile.n.75.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_4_taxonomic_profile
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_copri|t__GCF_000157935	13.53658	13.95316	10.43306	14.76429	8.11367	12.02714	11.64765	15.45817	13.22861	11.82165	8.11582	6.2655	10.6955	11.1759	7.54983	8.63667	6.28546	6.76238	12.01924	6.84006	10.49712	16.02572	6.33033	4.75274	8.40704	4.22712	3.64729	3.07799	3.28099	2.99004	8.13188	3.73178	6.77323	5.00042	4.81884	10.20975	5.68252	6.41981	5.72418	4.92345	6.93605	6.80355	8.65333	6.12365	15.83493	8.94546	6.92475	8.52023	6.98553	6.66933	9.21448	7.14794	9.03614	6.26416	17.18166	7.1697	6.87399	8.78675	6.43264	6.84979	7.44295	11.49998	11.28519	15.59655	16.17893	0.0	0.0	0.0	0.0	0.0	30.86839	37.33	20.3873	9.86505	9.17595	7.21862	76.32289	31.80976	23.2819	3.97295	6.54501	21.53685	4.4292	6.10478	9.92987	9.46865	8.38482	9.56469	6.45695	6.90882	5.58181	3.47448	5.90135	3.45082	4.44955	7.01647	15.38245	16.89553	11.73921	16.49912
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_dentalis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22596	0.29083	0.32547	0.21168	0.25231	0.11899	0.23636	0.14926	0.22426	0.23665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3588	0.26738	0.24398	0.23771	0.23449	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_dentalis|t__Prevotella_dentalis_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22596	0.29083	0.32547	0.21168	0.25231	0.11899	0.23636	0.14926	0.22426	0.23665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3588	0.26738	0.24398	0.23771	0.23449	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_denticola	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0703	0.02822	0.18238	0.20519	0.14157	0.13932	0.14396	0.11638	0.17076	0.25672	0.24759	0.19676	0.13688	0.38865	0.16306	0.28298	0.56401	0.49214	0.38825	0.5149	0.30722	0.40777	0.28858	0.34206	0.36554	0.43533	0.33779	0.33834	0.47315	0.25354	0.18629	0.22086	0.12505	0.19457	0.1803	0.24131	0.03851	0.12251	0.189	0.13554	0.18827	0.26332	0.18572	0.12359	0.18778	0.2079	0.19276	0.13379	0.10007	0.15532	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01643	0.0	0.01219	0.00464	0.0	0.0	0.0	0.0	0.0	0.0	0.33563	0.07811	0.11228	0.26552	0.1868	0.23689	0.1746	0.18749	0.23841	0.2173	0.37384	0.44653	0.33002	0.36263	0.33447	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_denticola|t__Prevotella_denticola_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0703	0.02822	0.18238	0.20519	0.14157	0.13932	0.14396	0.11638	0.17076	0.25672	0.24759	0.19676	0.13688	0.38865	0.16306	0.28298	0.56401	0.49214	0.38825	0.5149	0.30722	0.40777	0.28858	0.34206	0.36554	0.43533	0.33779	0.33834	0.47315	0.25354	0.18629	0.22086	0.12505	0.19457	0.1803	0.24131	0.03851	0.12251	0.189	0.13554	0.18827	0.26332	0.18572	0.12359	0.18778	0.2079	0.19276	0.13379	0.10007	0.15532	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01643	0.0	0.01219	0.00464	0.0	0.0	0.0	0.0	0.0	0.0	0.33563	0.07811	0.11228	0.26552	0.1868	0.23689	0.1746	0.18749	0.23841	0.2173	0.37384	0.44653	0.33002	0.36263	0.33447	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_intermedia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17337	0.1318	0.182	0.2416	0.26232	0.20976	0.24466	0.18308	0.14594	0.15402	0.10732	0.19947	0.05748	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20229	0.24212	0.19102	0.17287	0.20294	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_intermedia|t__GCF_000261025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17337	0.1318	0.182	0.2416	0.26232	0.20976	0.24466	0.18308	0.14594	0.15402	0.10732	0.19947	0.05748	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20229	0.24212	0.19102	0.17287	0.20294	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_melaninogenica	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02022	0.15595	0.05831	0.05166	0.0	0.07682	0.08669	0.17067	0.10793	0.0	0.15563	0.15995	0.10895	0.35121	0.17648	0.0	0.42961	0.5121	0.0	0.54302	0.3423	0.46857	0.52276	0.43652	0.37819	0.33501	0.32302	0.41607	0.43222	0.40536	0.13054	0.20874	0.12816	0.11258	0.15861	0.12116	0.0	0.09866	0.20466	0.08708	0.22217	0.24919	0.13488	0.0	0.17967	0.15619	0.17078	0.1279	0.0	0.20801	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00013	0.01583	0.00487	0.0	0.00202	0.0	0.0	0.0	0.0	0.0	0.03403	0.0	0.27021	0.21633	0.11976	0.16783	0.13607	0.15933	0.0	0.15786	0.48617	0.35818	0.37751	0.36442	0.38496	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_melaninogenica|t__GCF_000144405	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15563	0.15995	0.10895	0.35121	0.17648	0.0	0.42961	0.5121	0.0	0.54302	0.3423	0.46857	0.52276	0.43652	0.37819	0.33501	0.32302	0.41607	0.43222	0.40536	0.13054	0.20874	0.12816	0.11258	0.15861	0.12116	0.0	0.09866	0.20466	0.08708	0.22217	0.24919	0.13488	0.0	0.17967	0.15619	0.17078	0.1279	0.0	0.20801	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.27021	0.21633	0.11976	0.16783	0.13607	0.15933	0.0	0.15786	0.48617	0.35818	0.37751	0.36442	0.38496	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_melaninogenica|t__Prevotella_melaninogenica_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02022	0.15595	0.05831	0.05166	0.0	0.07682	0.08669	0.17067	0.10793	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00013	0.01583	0.00487	0.0	0.00202	0.0	0.0	0.0	0.0	0.0	0.03403	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_multiformis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02169	0.025	0.0	0.0	0.03187	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04219	0.0	0.02711	0.00764	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_multiformis|t__GCF_000191065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02169	0.025	0.0	0.0	0.03187	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04219	0.0	0.02711	0.00764	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_nigrescens	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12151	0.22266	0.24249	0.17232	0.01266	0.18151	0.17473	0.28295	0.21405	0.12444	0.10641	0.22829	0.16346	0.09856	0.21262	0.40265	0.53079	0.50955	0.45032	0.43474	0.28483	0.37445	0.44629	0.31939	0.33352	0.41082	0.31024	0.34715	0.30551	0.25787	0.25171	0.14066	0.18906	0.19677	0.19377	0.19899	0.09083	0.14788	0.18145	0.17886	0.20982	0.13742	0.19565	0.20477	0.17424	0.19996	0.21481	0.2187	0.14796	0.19404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01155	0.02778	0.01817	0.02943	0.00453	0.0	0.0	0.0	0.0	0.0	0.305	0.17982	0.14685	0.27159	0.18482	0.21975	0.1695	0.17512	0.22665	0.19433	0.39655	0.41616	0.31027	0.32211	0.3479	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_nigrescens|t__Prevotella_nigrescens_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12151	0.22266	0.24249	0.17232	0.01266	0.18151	0.17473	0.28295	0.21405	0.12444	0.10641	0.22829	0.16346	0.09856	0.21262	0.40265	0.53079	0.50955	0.45032	0.43474	0.28483	0.37445	0.44629	0.31939	0.33352	0.41082	0.31024	0.34715	0.30551	0.25787	0.25171	0.14066	0.18906	0.19677	0.19377	0.19899	0.09083	0.14788	0.18145	0.17886	0.20982	0.13742	0.19565	0.20477	0.17424	0.19996	0.21481	0.2187	0.14796	0.19404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01155	0.02778	0.01817	0.02943	0.00453	0.0	0.0	0.0	0.0	0.0	0.305	0.17982	0.14685	0.27159	0.18482	0.21975	0.1695	0.17512	0.22665	0.19433	0.39655	0.41616	0.31027	0.32211	0.3479	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_oris	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05798	0.0843	0.04902	0.0	0.09464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11052	0.0783	0.06035	0.05754	0.04899	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_oris|t__Prevotella_oris_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05798	0.0843	0.04902	0.0	0.09464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11052	0.0783	0.06035	0.05754	0.04899	0.0	0.0	0.0	0.0	0.0
