study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	instrument_platform	library_name	library_strategy	fastq_ftp	submitted_ftp	sra_ftp	sample_alias	sample_title
PRJEB9740	SAMEA4398247	ERX3585462	ERR3589575	408172	marine metagenome	ILLUMINA	BMI_ABSI_F	WGS	ftp.sra.ebi.ac.uk/vol1/fastq/ERR358/005/ERR3589575/ERR3589575_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR358/005/ERR3589575/ERR3589575_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR358/ERR3589575/BMI_ABSIOSF_8_1_C7APVACXX.IND45_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR358/ERR3589575/BMI_ABSIOSF_8_2_C7APVACXX.IND45_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR358/005/ERR3589575	TARA_B110000858	TARA_20131020T1034Z_208_EVENT_PUMP_SRF_(5m)_SEQ-(100L)_W0.22-3_B110000858
