study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	instrument_platform	library_name	library_strategy	fastq_ftp	submitted_ftp	sra_ftp	sample_alias	sample_title
PRJNA554694	SAMN12280497	SRX6455834	SRR9697544	410658	soil metagenome	ILLUMINA	SHB24E_metagnm	WGS	ftp.sra.ebi.ac.uk/vol1/fastq/SRR969/004/SRR9697544/SRR9697544.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR969/004/SRR9697544	24E_metagnm	SHB24E_metagnm
