study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	instrument_platform	library_name	library_strategy	fastq_ftp	submitted_ftp	sra_ftp	sample_alias	sample_title
PRJEB34360	SAMEA5953191	ERX4146787	ERR4183440	9615	Canis lupus familiaris	ILLUMINA	unspecified	WGS	ftp.sra.ebi.ac.uk/vol1/fastq/ERR418/000/ERR4183440/ERR4183440_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR418/000/ERR4183440/ERR4183440_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR418/ERR4183440/NG-17261_WAL003_lib282164_6144_6_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR418/ERR4183440/NG-17261_WAL003_lib282164_6144_6_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR418/000/ERR4183440	DogMetagenomeSample3	DogMetagenomeSample
