study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	instrument_platform	library_name	library_strategy	fastq_ftp	submitted_ftp	sra_ftp	sample_alias	sample_title
PRJNA554694	SAMN12280485	SRX6455815	SRR9697563	410658	soil metagenome	ILLUMINA	SHB13E_metagnm	WGS	ftp.sra.ebi.ac.uk/vol1/fastq/SRR969/003/SRR9697563/SRR9697563.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR969/003/SRR9697563	13E_metagnm	SHB13E_metagnm
