study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	instrument_platform	library_name	library_strategy	fastq_ftp	submitted_ftp	sra_ftp	sample_alias	sample_title
PRJNA554694	SAMN12280482	SRX6455816	SRR9697562	410658	soil metagenome	ILLUMINA	SHB12A_metagnm	WGS	ftp.sra.ebi.ac.uk/vol1/fastq/SRR969/002/SRR9697562/SRR9697562.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR969/002/SRR9697562	12A_metagnm	SHB12A_metagnm
