study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	instrument_platform	library_name	library_strategy	fastq_ftp	submitted_ftp	sra_ftp	sample_alias	sample_title
PRJEB34360	SAMEA5953197	ERX4146793	ERR4183446	9615	Canis lupus familiaris	ILLUMINA	unspecified	WGS	ftp.sra.ebi.ac.uk/vol1/fastq/ERR418/006/ERR4183446/ERR4183446_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR418/006/ERR4183446/ERR4183446_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR418/ERR4183446/NG-17261_WAL009_lib282170_6144_7_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR418/ERR4183446/NG-17261_WAL009_lib282170_6144_7_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR418/006/ERR4183446	DogMetagenomeSample9	DogMetagenomeSample
