study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	instrument_platform	library_name	library_strategy	fastq_ftp	submitted_ftp	sra_ftp	sample_alias	sample_title
PRJNA540505	SAMN11539497	SRX6087706	SRR9320196	410659	mine drainage metagenome	ILLUMINA	LAG-W-1	WGS	ftp.sra.ebi.ac.uk/vol1/fastq/SRR932/006/SRR9320196/SRR9320196_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR932/006/SRR9320196/SRR9320196_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR932/006/SRR9320196	LAG_W_1	EB_90M_July_Water_DNA
