study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	instrument_platform	library_name	library_strategy	fastq_ftp	submitted_ftp	sra_ftp	sample_alias	sample_title
PRJEB12502	SAMEA3914824	ERX1418491	ERR1346837	256318	metagenome	ILLUMINA	SIP_Cellulose_Metagenome	WGS	ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/007/ERR1346837/ERR1346837_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/007/ERR1346837/ERR1346837_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1346837/TXB82.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1346837/TXB82.R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR134/007/ERR1346837	TXB82_meta	TXB82
