Taxa	TaxID
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_timonense	2|201174|c__actinobacteria|85007|1653|1716|441500
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_tuberculostearicum	2|201174|c__actinobacteria|85007|1653|1716|38304
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_ulcerans	2|201174|c__actinobacteria|85007|1653|1716|65058
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_ulcerans_809	2|201174|c__actinobacteria|85007|1653|1716|s__corynebacterium_ulcerans_809
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_ulcerans_BR-AD22	2|201174|c__actinobacteria|85007|1653|1716|s__corynebacterium_ulcerans_br-ad22
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_ulceribovis	2|201174|c__actinobacteria|85007|1653|1716|487732
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_urealyticum	2|201174|c__actinobacteria|85007|1653|1716|43771
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_urealyticum_DSM_7109	2|201174|c__actinobacteria|85007|1653|1716|s__corynebacterium_urealyticum_dsm_7109
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_ureicelerivorans	2|201174|c__actinobacteria|85007|1653|1716|401472
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_variabile	2|201174|c__actinobacteria|85007|1653|1716|1727
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_variabile_DSM_44702	2|201174|c__actinobacteria|85007|1653|1716|s__corynebacterium_variabile_dsm_44702
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_vitaeruminis	2|201174|c__actinobacteria|85007|1653|1716|38305
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_xerosis	2|201174|c__actinobacteria|85007|1653|1716|1725
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__Rhodococcus_globerulus	2|201174|c__actinobacteria|85007|1653|1716|33008
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__actinobacterium_C27	2|201174|c__actinobacteria|85007|1653|1716|441078
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__bacterium_EB288	2|201174|c__actinobacteria|85007|1653|1716|1120371
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__coryneform_bacterium	2|201174|c__actinobacteria|85007|1653|1716|1728
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Dietziaceae|g__Dietzia|s__Actinomycetales_bacterium_HTA474	2|201174|c__actinobacteria|85007|85029|37914|338782
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Dietziaceae|g__Dietzia|s__Actinomycetales_bacterium_JH109	2|201174|c__actinobacteria|85007|85029|37914|590831
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Dietziaceae|g__Dietzia|s__Actinomycetales_bacterium_JH25	2|201174|c__actinobacteria|85007|85029|37914|590832
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Dietziaceae|g__Dietzia|s__Dietzia_alimentaria	2|201174|c__actinobacteria|85007|85029|37914|665550
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Dietziaceae|g__Dietzia|s__Dietzia_cercidiphylli	2|201174|c__actinobacteria|85007|85029|37914|498199
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Dietziaceae|g__Dietzia|s__Dietzia_cinnamea	2|201174|c__actinobacteria|85007|85029|37914|321318
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Dietziaceae|g__Dietzia|s__Dietzia_kunjamensis	2|201174|c__actinobacteria|85007|85029|37914|322509
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Dietziaceae|g__Dietzia|s__Dietzia_maris	2|201174|c__actinobacteria|85007|85029|37914|37915
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Dietziaceae|g__Dietzia|s__Dietzia_natronolimnaea	2|201174|c__actinobacteria|85007|85029|37914|161920
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Dietziaceae|g__Dietzia|s__Dietzia_papillomatosis	2|201174|c__actinobacteria|85007|85029|37914|282305
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Dietziaceae|g__Dietzia|s__Dietzia_psychralcaliphila	2|201174|c__actinobacteria|85007|85029|37914|139021
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Dietziaceae|g__Dietzia|s__Dietzia_schimae	2|201174|c__actinobacteria|85007|85029|37914|s__dietzia_schimae
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Dietziaceae|g__Dietzia|s__Dietzia_sp._1/4_C7/16_33	2|201174|c__actinobacteria|85007|85029|37914|440172
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Dietziaceae|g__Dietzia|s__Dietzia_sp._158Xa1	2|201174|c__actinobacteria|85007|85029|37914|464294
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Dietziaceae|g__Dietzia|s__Dietzia_sp._BJ-36	2|201174|c__actinobacteria|85007|85029|37914|660237
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Dietziaceae|g__Dietzia|s__Dietzia_sp._CA149	2|201174|c__actinobacteria|85007|85029|37914|744521
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Dietziaceae|g__Dietzia|s__Dietzia_sp._CIP104293	2|201174|c__actinobacteria|85007|85029|37914|70259
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Dietziaceae|g__Dietzia|s__Dietzia_sp._ES18	2|201174|c__actinobacteria|85007|85029|37914|156843
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Dietziaceae|g__Dietzia|s__Dietzia_sp._H0	2|201174|c__actinobacteria|85007|85029|37914|649254
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Dietziaceae|g__Dietzia|s__Dietzia_sp._H0B	2|201174|c__actinobacteria|85007|85029|37914|649255
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Dietziaceae|g__Dietzia|s__Dietzia_sp._HBUD30513	2|201174|c__actinobacteria|85007|85029|37914|1006848
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Dietziaceae|g__Dietzia|s__Dietzia_sp._II_Gauze_W_12-11	2|201174|c__actinobacteria|85007|85029|37914|568644
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Dietziaceae|g__Dietzia|s__Dietzia_sp._ISA13	2|201174|c__actinobacteria|85007|85029|37914|983314
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Dietziaceae|g__Dietzia|s__Dietzia_sp._K44	2|201174|c__actinobacteria|85007|85029|37914|301824
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Dietziaceae|g__Dietzia|s__Dietzia_sp._M1T8B24	2|201174|c__actinobacteria|85007|85029|37914|683017
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Dietziaceae|g__Dietzia|s__Dietzia_sp._M2T8B1	2|201174|c__actinobacteria|85007|85029|37914|683018
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Dietziaceae|g__Dietzia|s__Dietzia_sp._M2T8B4	2|201174|c__actinobacteria|85007|85029|37914|683019
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Dietziaceae|g__Dietzia|s__Dietzia_sp._MI-1.2_V3	2|201174|c__actinobacteria|85007|85029|37914|673285
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Dietziaceae|g__Dietzia|s__Dietzia_sp._MV04-01	2|201174|c__actinobacteria|85007|85029|37914|1084423
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Dietziaceae|g__Dietzia|s__Dietzia_sp._W5026	2|201174|c__actinobacteria|85007|85029|37914|587880
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Dietziaceae|g__Dietzia|s__Dietzia_sp._YL-1	2|201174|c__actinobacteria|85007|85029|37914|584630
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Dietziaceae|g__Dietzia|s__Dietzia_sp._zf-IIRht6	2|201174|c__actinobacteria|85007|85029|37914|354182
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Dietziaceae|g__Dietzia|s__Dietzia_timorensis	2|201174|c__actinobacteria|85007|85029|37914|499555
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Dietziaceae|g__Dietzia|s__Rhodococcus_sp.	2|201174|c__actinobacteria|85007|85029|37914|1831
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Dietziaceae|g__Dietzia|s__actinobacterium_CH13i	2|201174|c__actinobacteria|85007|85029|37914|561377
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Dietziaceae|g__Dietzia|s__actinobacterium_ZXY029	2|201174|c__actinobacteria|85007|85029|37914|1053047
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Family_Incertae_Sedis|g__Tomitella|s__Rhodococcus_sp._5/3	2|201174|c__actinobacteria|85007|f__family_incertae_sedis|741759|457931
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Family_Incertae_Sedis|g__Tomitella|s__Tomitella_biformata	2|201174|c__actinobacteria|85007|f__family_incertae_sedis|741759|630403
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Hoyosella_altamirensis	2|201174|c__actinobacteria|85007|f__hoyosella_altamirensis
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Millisia_brevis	2|201174|c__actinobacteria|85007|f__millisia_brevis
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Mycobacteriaceae|g__Amycolicicoccus|s__Amycolicicoccus_subflavus_DQS3-9A1	2|201174|c__actinobacteria|85007|1762|697025|s__amycolicicoccus_subflavus_dqs3-9a1
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycobacterium|s__Mycobacteriaceae_bacterium_MI-6.3_U19	2|201174|c__actinobacteria|85007|1762|1763|673309
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycobacterium|s__Mycobacterium_abscessus	2|201174|c__actinobacteria|85007|1762|1763|36809
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycobacterium|s__Mycobacterium_abscessus_47J26	2|201174|c__actinobacteria|85007|1762|1763|s__mycobacterium_abscessus_47j26
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycobacterium|s__Mycobacterium_abscessus_subsp._bolletii	2|201174|c__actinobacteria|85007|1762|1763|s__mycobacterium_abscessus_subsp_bolletii
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycobacterium|s__Mycobacterium_africanum	2|201174|c__actinobacteria|85007|1762|1763|s__mycobacterium_africanum
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycobacterium|s__Mycobacterium_africanum_GM041182	2|201174|c__actinobacteria|85007|1762|1763|s__mycobacterium_africanum_gm041182
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycobacterium|s__Mycobacterium_agri	2|201174|c__actinobacteria|85007|1762|1763|36811
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycobacterium|s__Mycobacterium_aichiense	2|201174|c__actinobacteria|85007|1762|1763|1799
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycobacterium|s__Mycobacterium_arosiense	2|201174|c__actinobacteria|85007|1762|1763|425468
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycobacterium|s__Mycobacterium_arupense	2|201174|c__actinobacteria|85007|1762|1763|342002
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycobacterium|s__Mycobacterium_asiaticum	2|201174|c__actinobacteria|85007|1762|1763|1790
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycobacterium|s__Mycobacterium_aurum	2|201174|c__actinobacteria|85007|1762|1763|1791
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycobacterium|s__Mycobacterium_austroafricanum	2|201174|c__actinobacteria|85007|1762|1763|39687
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycobacterium|s__Mycobacterium_avium	2|201174|c__actinobacteria|85007|1762|1763|1764
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycobacterium|s__Mycobacterium_avium_104	2|201174|c__actinobacteria|85007|1762|1763|s__mycobacterium_avium_104
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycobacterium|s__Mycobacterium_avium_complex	2|201174|c__actinobacteria|85007|1762|1763|s__mycobacterium_avium_complex
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycobacterium|s__Mycobacterium_avium_subsp._avium_ATCC_25291	2|201174|c__actinobacteria|85007|1762|1763|s__mycobacterium_avium_subsp_avium_atcc_25291
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycobacterium|s__Mycobacterium_avium_subsp._avium_Env_77	2|201174|c__actinobacteria|85007|1762|1763|s__mycobacterium_avium_subsp_avium_env_77
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycobacterium|s__Mycobacterium_avium_subsp._paratuberculosis	2|201174|c__actinobacteria|85007|1762|1763|s__mycobacterium_avium_subsp_paratuberculosis
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycobacterium|s__Mycobacterium_bacteremicum	2|201174|c__actinobacteria|85007|1762|1763|564198
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycobacterium|s__Mycobacterium_barrassiae	2|201174|c__actinobacteria|85007|1762|1763|319709
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycobacterium|s__Mycobacterium_boenickei	2|201174|c__actinobacteria|85007|1762|1763|146017
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycobacterium|s__Mycobacterium_bohemicum	2|201174|c__actinobacteria|85007|1762|1763|56425
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycobacterium|s__Mycobacterium_botniense	2|201174|c__actinobacteria|85007|1762|1763|84962
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycobacterium|s__Mycobacterium_bouchedurhonense	2|201174|c__actinobacteria|85007|1762|1763|701041
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycobacterium|s__Mycobacterium_bovis_BCG_str._Mexico	2|201174|c__actinobacteria|85007|1762|1763|s__mycobacterium_bovis_bcg_str_mexico
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycobacterium|s__Mycobacterium_bovis_BCG_str._Pasteur_1173P2	2|201174|c__actinobacteria|85007|1762|1763|s__mycobacterium_bovis_bcg_str_pasteur_1173p2
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycobacterium|s__Mycobacterium_bovis_BCG_str._Tokyo_172	2|201174|c__actinobacteria|85007|1762|1763|s__mycobacterium_bovis_bcg_str_tokyo_172
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycobacterium|s__Mycobacterium_branderi	2|201174|c__actinobacteria|85007|1762|1763|43348
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycobacterium|s__Mycobacterium_brisbanense	2|201174|c__actinobacteria|85007|1762|1763|146020
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycobacterium|s__Mycobacterium_brumae	2|201174|c__actinobacteria|85007|1762|1763|85968
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycobacterium|s__Mycobacterium_buckleii	2|201174|c__actinobacteria|85007|1762|1763|59444
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycobacterium|s__Mycobacterium_canariasense	2|201174|c__actinobacteria|85007|1762|1763|228230
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycobacterium|s__Mycobacterium_canettii_CIPT_140010059	2|201174|c__actinobacteria|85007|1762|1763|s__mycobacterium_canettii_cipt_140010059
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycobacterium|s__Mycobacterium_celatum	2|201174|c__actinobacteria|85007|1762|1763|28045
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycobacterium|s__Mycobacterium_chelonae	2|201174|c__actinobacteria|85007|1762|1763|s__mycobacterium_chelonae
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycobacterium|s__Mycobacterium_chimaera	2|201174|c__actinobacteria|85007|1762|1763|s__mycobacterium_chimaera
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycobacterium|s__Mycobacterium_chitae	2|201174|c__actinobacteria|85007|1762|1763|1792
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycobacterium|s__Mycobacterium_chlorophenolicum	2|201174|c__actinobacteria|85007|1762|1763|37916
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycobacterium|s__Mycobacterium_colombiense	2|201174|c__actinobacteria|85007|1762|1763|339268
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycobacterium|s__Mycobacterium_coloregonium	2|201174|c__actinobacteria|85007|1762|1763|1858794
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycobacterium|s__Mycobacterium_conceptionense	2|201174|c__actinobacteria|85007|1762|1763|451644
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycobacterium|s__Mycobacterium_confluentis	2|201174|c__actinobacteria|85007|1762|1763|28047
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycobacterium|s__Mycobacterium_cookii	2|201174|c__actinobacteria|85007|1762|1763|1775
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycobacterium|s__Mycobacterium_cosmeticum	2|201174|c__actinobacteria|85007|1762|1763|258533
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycobacterium|s__Mycobacterium_crocinum	2|201174|c__actinobacteria|85007|1762|1763|388459
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycobacterium|s__Mycobacterium_diernhoferi	2|201174|c__actinobacteria|85007|1762|1763|1801
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycobacterium|s__Mycobacterium_duvalii	2|201174|c__actinobacteria|85007|1762|1763|39688
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycobacterium|s__Mycobacterium_elephantis	2|201174|c__actinobacteria|85007|1762|1763|81858
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycobacterium|s__Mycobacterium_fallax	2|201174|c__actinobacteria|85007|1762|1763|1793
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycobacterium|s__Mycobacterium_farcinogenes	2|201174|c__actinobacteria|85007|1762|1763|s__mycobacterium_farcinogenes
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycobacterium|s__Mycobacterium_flavescens	2|201174|c__actinobacteria|85007|1762|1763|1776
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycobacterium|s__Mycobacterium_florentinum	2|201174|c__actinobacteria|85007|1762|1763|292462
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycobacterium|s__Mycobacterium_fluoranthenivorans	2|201174|c__actinobacteria|85007|1762|1763|258505
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycobacterium|s__Mycobacterium_fortuitum	2|201174|c__actinobacteria|85007|1762|1763|1766
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycobacterium|s__Mycobacterium_fortuitum_subsp._acetamidolyticum	2|201174|c__actinobacteria|85007|1762|1763|s__mycobacterium_fortuitum_subsp_acetamidolyticum
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycobacterium|s__Mycobacterium_fortuitum_subsp._fortuitum	2|201174|c__actinobacteria|85007|1762|1763|s__mycobacterium_fortuitum_subsp_fortuitum
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycobacterium|s__Mycobacterium_frederiksbergense	2|201174|c__actinobacteria|85007|1762|1763|117567
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycobacterium|s__Mycobacterium_fuerthensis	2|201174|c__actinobacteria|85007|1762|1763|151080
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycobacterium|s__Mycobacterium_gadium	2|201174|c__actinobacteria|85007|1762|1763|1794
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycobacterium|s__Mycobacterium_gilvum	2|201174|c__actinobacteria|85007|1762|1763|1804
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycobacterium|s__Mycobacterium_gilvum_PYR-GCK	2|201174|c__actinobacteria|85007|1762|1763|s__mycobacterium_gilvum_pyr-gck
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycobacterium|s__Mycobacterium_goodii	2|201174|c__actinobacteria|85007|1762|1763|134601
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycobacterium|s__Mycobacterium_gordonae	2|201174|c__actinobacteria|85007|1762|1763|1778
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycobacterium|s__Mycobacterium_hackensackense	2|201174|c__actinobacteria|85007|1762|1763|228909
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycobacterium|s__Mycobacterium_haemophilum	2|201174|c__actinobacteria|85007|1762|1763|29311
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycobacterium|s__Mycobacterium_heckeshornense	2|201174|c__actinobacteria|85007|1762|1763|110505
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycobacterium|s__Mycobacterium_heidelbergense	2|201174|c__actinobacteria|85007|1762|1763|53376
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycobacterium|s__Mycobacterium_hodleri	2|201174|c__actinobacteria|85007|1762|1763|49897
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycobacterium|s__Mycobacterium_holsaticum	2|201174|c__actinobacteria|85007|1762|1763|152142
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycobacterium|s__Mycobacterium_houstonense	2|201174|c__actinobacteria|85007|1762|1763|s__mycobacterium_houstonense
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycobacterium|s__Mycobacterium_immunogenum	2|201174|c__actinobacteria|85007|1762|1763|83262
