Taxa	TaxID
k__bacteria|p__firmicutes|c__bacilli|o__bacillales|f__paenibacillaceae|g__paenibacillus|s__paenibacillus_sp._jdr-2	2|1239|91061|1385|186822|44249|324057
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodospirillales|f__rhodospirillaceae|g__tistrella|s__tistrella_mobilis	2|1224|28211|204441|41295|171436|171437|1110502
k__archaea|p__euryarchaeota|c__methanomicrobia|o__methanotrichales|f__methanotrichaceae|g__methanothrix|s__methanothrix_harundinacea	2157|28890|224756|2905377|143067|2222|301375|1110509
k__bacteria|p__tenericutes|c__mollicutes|o__entomoplasmatales|f__entomoplasmataceae|g__mesoplasma|s__mesoplasma_coleopterae	2|544448|31969|186328|33925|46239|324078
k__bacteria|p__tenericutes|c__mollicutes|o__entomoplasmatales|f__spiroplasmataceae|g__spiroplasma|s__spiroplasma_tabanidicola	2|544448|31969|186328|2131|2132|324079
k__bacteria|p__proteobacteria|c__betaproteobacteria|o__burkholderiales|f__burkholderiaceae|g__burkholderia|s__burkholderia_thailandensis	2|1224|28216|80840|119060|32008|57975|1241582
k__bacteria|p__proteobacteria|c__betaproteobacteria|o__burkholderiales|f__burkholderiaceae|g__burkholderia|s__burkholderia_pseudomallei	2|1224|28216|80840|119060|32008|28450|1241583
k__bacteria|p__actinobacteria|c__actinomycetia|o__pseudonocardiales|f__pseudonocardiaceae|g__amycolatopsis|s__amycolatopsis_sp._aa4	2|201174|1760|85010|2070|1813|1896961
k__viruses|k__orthornavirae|p__lenarviricota|c__howeltoviricetes|o__cryppavirales|f__mitoviridae|g__mitovirus|s__rhizoctonia_mitovirus_1	10239|2732396|2732407|2732499|2732503|2732892|186768|2421278
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|f__myoviridae|s__vibrio_phage_icp1	10239|2731360|2731618|2731619|10662|979525
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|f__zobellviridae|g__icepovirus|s__icepovirus_bengalense	10239|2731360|2731618|2731619|2842333|2842751|2846603|979533
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|f__autographiviridae|g__chatterjeevirus|s__chatterjeevirus_icp3	10239|2731360|2731618|2731619|2731643|2732679|2733612|979535
k__viruses|s__lucerne_transient_streak_virus_satellite_rna	10239|193118
k__viruses|s__pea_enation_mosaic_virus_satellite_rna	10239|193119
k__viruses|k__orthornavirae|p__kitrinoviricota|c__tolucaviricetes|o__tolivirales|f__tombusviridae|g__umbravirus|s__pea_enation_mosaic_virus_2	10239|2732396|2732406|2732463|2732548|39738|39734|193120
k__viruses|k__orthornavirae|p__pisuviricota|c__pisoniviricetes|o__sobelivirales|f__solemoviridae|g__enamovirus|s__pea_enation_mosaic_virus_1	10239|2732396|2732408|2732506|2732553|2169577|12289|193121
k__viruses|s__peanut_stunt_virus_satellite_rna	10239|193122
k__viruses|k__pararnavirae|p__artverviricota|c__revtraviricetes|o__ortervirales|f__caulimoviridae|g__badnavirus|s__taro_bacilliform_ch_virus	10239|2732397|2732409|2732514|2169561|186534|10652|1634914
k__bacteria|p__actinobacteria|c__actinomycetia|o__micrococcales|f__microbacteriaceae|g__microbacterium|s__microbacterium_testaceum	2|201174|1760|85006|85023|33882|2033|979556
k__bacteria|p__actinobacteria|c__actinomycetia|o__micrococcales|f__microbacteriaceae|g__cryobacterium|s__cryobacterium_sp._so1	2|201174|1760|85006|85023|69578|1897061
k__viruses|k__orthornavirae|p__pisuviricota|c__stelpaviricetes|o__patatavirales|f__potyviridae|g__potyvirus|s__shallot_yellow_stripe_virus	10239|2732396|2732408|2732507|2732550|39729|12195|62059
k__viruses|k__orthornavirae|p__kitrinoviricota|c__alsuviricetes|o__tymovirales|f__alphaflexiviridae|g__potexvirus|s__yam_virus_x	10239|2732396|2732406|2732461|675063|675064|12176|1503864
k__viruses|k__shotokuvirae|p__cressdnaviricota|c__repensiviricetes|o__geplafuvirales|f__geminiviridae|g__begomovirus|s__east_african_cassava_mosaic_virus	10239|2732092|2732416|2732424|2732539|10811|10814|62079
k__viruses|k__bamfordvirae|p__nucleocytoviricota|c__pokkesviricetes|o__chitovirales|f__poxviridae|g__alphaentomopoxvirus|s__anomala_cuprea_entomopoxvirus	10239|2732005|2732007|2732525|2732527|10240|62098|62099
k__viruses|k__orthornavirae|p__pisuviricota|c__pisoniviricetes|o__picornavirales|f__picornaviridae|g__cosavirus|s__cosavirus_b	10239|2732396|2732408|2732506|464095|12058|586418|2003649|586420
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|f__myoviridae|s__aurantimonas_phage_amm-1	10239|2731360|2731618|2731619|10662|1503929
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodospirillales|f__acetobacteraceae|g__acidiphilium|s__acidiphilium_multivorum	2|1224|28211|204441|433|522|62140
k__bacteria|p__proteobacteria|c__betaproteobacteria|o__burkholderiales|f__burkholderiaceae|g__caballeronia|s__caballeronia_sp._m1242	2|1224|28216|80840|119060|1827195|2814653
k__bacteria|p__cyanobacteria|o__nostocales|f__nostocaceae|g__nostoc|s__nostoc_sp._uhcc_0702	2|1117|1161|1162|1177|2814655
k__viruses|k__bamfordvirae|p__nucleocytoviricota|c__megaviricetes|o__algavirales|f__phycodnaviridae|s__chrysochromulina_ericina_virus	10239|2732005|2732007|2732523|2732524|10501|455364
k__bacteria|p__actinobacteria|c__actinomycetia|o__micrococcales|f__microbacteriaceae|g__diaminobutyricimonas|s__diaminobutyricimonas_sp._lj205	2|201174|1760|85006|85023|1433997|2683590
k__bacteria|p__actinobacteria|c__actinomycetia|o__corynebacteriales|f__mycobacteriaceae|g__mycobacterium|s__mycobacterium_tuberculosis	2|201174|1760|85007|1762|1763|1773|717522
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__erwiniaceae|g__buchnera|s__buchnera_aphidicola	2|1224|1236|91347|1903409|32199|9|1241859
k__bacteria|p__actinobacteria|c__actinomycetia|o__corynebacteriales|f__nocardiaceae|g__nocardia|s__nocardia_terpenica	2|201174|1760|85007|85025|1817|455432
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__erwiniaceae|g__buchnera|s__buchnera_aphidicola	2|1224|1236|91347|1903409|32199|9|1241869
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|f__autographiviridae|g__zindervirus|s__zindervirus_uab78	10239|2731360|2731618|2731619|2731643|542837|2733587|979726
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__erwiniaceae|g__buchnera|s__buchnera_aphidicola	2|1224|1236|91347|1903409|32199|9|1241884
k__bacteria|p__firmicutes|c__bacilli|o__bacillales|f__bacillaceae|g__bacillus|s__bacillus_sp._ms-22	2|1239|91061|1385|186817|1386|2683680
k__bacteria|p__firmicutes|c__bacilli|o__bacillales|f__paenibacillaceae|g__thermobacillus|s__thermobacillus_composti	2|1239|91061|1385|186822|76632|377615|717605
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__rhizobiaceae|g__rhizobium|s__rhizobium_sp._11515tr	2|1224|28211|356|82115|379|2028343
k__bacteria|p__proteobacteria|c__betaproteobacteria|o__burkholderiales|f__alcaligenaceae|g__pusillimonas|s__pusillimonas_thiosulfatoxidans	2|1224|28216|80840|506|305976|2028345
k__viruses|k__orthornavirae|p__kitrinoviricota|c__magsaviricetes|o__nodamuvirales|f__nodaviridae|s__le_blanc_nodavirus	10239|2732396|2732406|2732464|2732546|12283|1241918
k__bacteria|p__proteobacteria|c__deltaproteobacteria|o__myxococcales|f__anaeromyxobacteraceae|g__anaeromyxobacter|s__anaeromyxobacter_dehalogenans	2|1224|28221|29|1524215|161492|161493|455488
k__viruses|k__shotokuvirae|p__cossaviricota|c__quintoviricetes|o__piccovirales|f__parvoviridae|g__aveparvovirus|s__galliform_aveparvovirus_1	10239|2732092|2732415|2732422|2732534|10780|1511864|1511865|717641
k__viruses|k__orthornavirae|p__pisuviricota|c__pisoniviricetes|o__nidovirales|f__coronaviridae|g__alphacoronavirus|s__bat_coronavirus_hku10	10239|2732396|2732408|2732506|76804|11118|693996|1244203|1241933
k__archaea|p__crenarchaeota|c__thermoprotei|o__sulfolobales|f__sulfolobaceae|g__sulfolobus|s__sulfolobus_islandicus	2157|28889|183924|2281|118883|2284|43080|1241935
k__viruses|k__shotokuvirae|p__cossaviricota|c__quintoviricetes|o__piccovirales|f__parvoviridae|g__protoparvovirus|s__porcine_parvovirus_5	10239|2732092|2732415|2732422|2732534|10780|1506574|1241957
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__alteromonadales|f__shewanellaceae|g__shewanella|s__shewanella_baltica	2|1224|1236|135622|267890|22|62322
k__bacteria|p__bacteroidota|c__flavobacteriia|o__flavobacteriales|f__weeksellaceae|g__chryseobacterium|s__chryseobacterium_bernardetii	2|976|117743|200644|2762318|59732|1241978
k__bacteria|p__bacteroidota|c__flavobacteriia|o__flavobacteriales|f__weeksellaceae|g__kaistella|s__kaistella_carnis	2|976|117743|200644|2762318|2782231|1241979
k__bacteria|p__bacteroidota|c__flavobacteriia|o__flavobacteriales|f__weeksellaceae|g__chryseobacterium|s__chryseobacterium_lactis	2|976|117743|200644|2762318|59732|1241981
k__bacteria|p__bacteroidota|c__flavobacteriia|o__flavobacteriales|f__weeksellaceae|g__chryseobacterium|s__chryseobacterium_nakagawai	2|976|117743|200644|2762318|59732|1241982
k__viruses|k__orthornavirae|p__duplornaviricota|c__resentoviricetes|o__reovirales|f__spinareoviridae|g__coltivirus|s__eyach_coltivirus	10239|2732396|2732405|2732459|2732541|2946187|10911|2747210|62352
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__enterobacteriaceae|g__citrobacter|s__citrobacter_sp._172116965	2|1224|1236|91347|543|544|2683822
k__bacteria|p__actinobacteria|c__actinomycetia|o__streptomycetales|f__streptomycetaceae|g__streptomyces|s__streptomyces_niveus	2|201174|1760|85011|2062|1883|193462
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__thiotrichales|f__piscirickettsiaceae|g__thiomicrospira|s__thiomicrospira_aerophila	2|1224|1236|72273|135616|933|92245|717772
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__thiotrichales|f__piscirickettsiaceae|g__thiomicrospira|s__thiomicrospira_cyclica	2|1224|1236|72273|135616|933|147268|717773
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__oceanospirillales|f__oceanospirillaceae|g__marinomonas|s__marinomonas_mediterranea	2|1224|1236|135619|135620|28253|119864|717774
k__bacteria|p__actinobacteria|c__actinomycetia|o__streptomycetales|f__streptomycetaceae|g__streptomyces|s__streptomyces_griseus	2|201174|1760|85011|2062|1883|1911|455632
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|g__korravirus|s__korravirus_greenhouse	10239|2731360|2731618|2731619|1982076|2956068|1897428
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|g__korravirus|s__korravirus_oxynfrius	10239|2731360|2731618|2731619|1982076|2956074|1897429
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|f__autographiviridae|g__przondovirus|s__przondovirus_kpv767	10239|2731360|2731618|2731619|2731643|1985720|2733681|1897430
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|f__autographiviridae|g__przondovirus|s__przondovirus_kpv766	10239|2731360|2731618|2731619|2731643|1985720|2733680|1897431
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__hyphomicrobiaceae|g__hyphomicrobium|s__hyphomicrobium_sp._mc1	2|1224|28211|356|45401|81|717785
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|f__autographiviridae|g__teetrevirus|s__teetrevirus_sm93y	10239|2731360|2731618|2731619|2731643|2732693|2732711|1897434
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|f__peduoviridae|g__playavirus|s__playavirus_smhb1	10239|2731360|2731618|2731619|2946167|2732987|2734070|1897436
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|g__weaselvirus|s__weaselvirus_weasel	10239|2731360|2731618|2731619|2560253|2560706|1897437
k__viruses|k__loebvirae|p__hofneiviricota|c__faserviricetes|o__tubulavirales|f__plectroviridae|g__vespertiliovirus|s__vespertiliovirus_skv1cr23x	10239|2732090|2732410|2732411|2732094|2732098|1977144|455649
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__enterobacteriaceae|g__salmonella|s__salmonella_enterica	2|1224|1236|91347|543|590|28901|1242087
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__enterobacteriaceae|g__salmonella|s__salmonella_enterica	2|1224|1236|91347|543|590|28901|1242088
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__enterobacteriaceae|g__salmonella|s__salmonella_enterica	2|1224|1236|91347|543|590|28901|1242089
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__enterobacteriaceae|g__salmonella|s__salmonella_enterica	2|1224|1236|91347|543|590|28901|1242090
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__enterobacteriaceae|g__salmonella|s__salmonella_enterica	2|1224|1236|91347|543|590|28901|1242091
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__enterobacteriaceae|g__salmonella|s__salmonella_enterica	2|1224|1236|91347|543|590|28901|1242094
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__enterobacteriaceae|g__salmonella|s__salmonella_enterica	2|1224|1236|91347|543|590|28901|1242096
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__enterobacteriaceae|g__salmonella|s__salmonella_enterica	2|1224|1236|91347|543|590|28901|1242097
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__enterobacteriaceae|g__salmonella|s__salmonella_enterica	2|1224|1236|91347|543|590|28901|1242098
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__enterobacteriaceae|g__salmonella|s__salmonella_enterica	2|1224|1236|91347|543|590|28901|1242101
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__enterobacteriaceae|g__salmonella|s__salmonella_enterica	2|1224|1236|91347|543|590|28901|1242102
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__enterobacteriaceae|g__salmonella|s__salmonella_enterica	2|1224|1236|91347|543|590|28901|1242105
k__bacteria|p__chloroflexi|c__chloroflexia|o__chloroflexales|f__chloroflexaceae|g__chloroflexus|s__chloroflexus_aurantiacus	2|200795|32061|32064|1106|1107|1108|324602
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__enterobacteriaceae|g__salmonella|s__salmonella_enterica	2|1224|1236|91347|543|590|28901|1242106
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__enterobacteriaceae|g__salmonella|s__salmonella_enterica	2|1224|1236|91347|543|590|28901|1242107
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__enterobacteriaceae|g__salmonella|s__salmonella_enterica	2|1224|1236|91347|543|590|28901|1242108
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__orbales|f__orbaceae|g__zophobihabitans|s__zophobihabitans_entericus	2|1224|1236|1240482|1240483|2894762|1635327
k__bacteria|p__firmicutes|c__bacilli|o__lactobacillales|f__lactobacillaceae|g__leuconostoc|s__leuconostoc_sp._c2	2|1239|91061|186826|33958|1243|979982
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|g__veracruzvirus|s__veracruzvirus_babyboy	10239|2731360|2731618|2731619|2948946|2956638|1897486
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|g__phapecoctavirus|s__escherichia_virus_esco5	10239|2731360|2731618|2731619|2733124|2734130|1897495
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|g__tortellinivirus|s__mycobacterium_virus_tortellini	10239|2731360|2731618|2731619|2560240|2560608|1897497
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|g__fionnbharthvirus|s__fionnbharthvirus_taquito	10239|2731360|2731618|2731619|2948708|2955894|1897500
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|g__cheoctovirus|s__cheoctovirus_kersh	10239|2731360|2731618|2731619|1623281|2955650|1897501
k__bacteria|p__firmicutes|c__bacilli|o__bacillales|f__bacillaceae|g__geobacillus|s__geobacillus_thermoleovorans	2|1239|91061|1385|186817|129337|33941|1111068
k__bacteria|p__deinococcus-thermus|c__deinococci|o__thermales|f__thermaceae|g__thermus|s__thermus_sp._ccb_us3_uf1	2|1297|188787|68933|188786|270|1111069
k__bacteria|p__firmicutes|c__bacilli|o__lactobacillales|f__streptococcaceae|g__streptococcus|s__streptococcus_pyogenes	2|1239|91061|186826|1300|1301|1314|193567
k__viruses|k__heunggongvirae|p__peploviricota|c__herviviricetes|o__herpesvirales|f__herpesviridae|g__macavirus|s__bovine_gammaherpesvirus_6	10239|2731360|2731361|2731363|548681|10292|548687|1504288
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|f__autographiviridae|g__drulisvirus|s__drulisvirus_kps2	10239|2731360|2731618|2731619|2731643|1920774|2733602|1897515
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|g__rimavirus|s__rimavirus_rima	10239|2731360|2731618|2731619|2560214|2560784|1897525
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|g__anatolevirus|s__anatolevirus_anatole	10239|2731360|2731618|2731619|2169651|2169704|1897531
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|g__doucettevirus|s__doucettevirus_b22	10239|2731360|2731618|2731619|2169653|2169870|1897532
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|g__anatolevirus|s__anatolevirus_b3	10239|2731360|2731618|2731619|2169651|2169705|1897533
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|g__doucettevirus|s__doucettevirus_doucette	10239|2731360|2731618|2731619|2169653|2169871|1897534
k__bacteria|p__tenericutes|c__mollicutes|o__mycoplasmatales|f__mycoplasmataceae|g__mycoplasma|s__mycoplasma_sp._neaq87857	2|544448|31969|2085|2092|2093|2683967
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|g__doucettevirus|s__doucettevirus_e6	10239|2731360|2731618|2731619|2169653|2169872|1897536
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|g__doucettevirus|s__doucettevirus_g4	10239|2731360|2731618|2731619|2169653|2169873|1897537
k__viruses|k__shotokuvirae|p__cressdnaviricota|c__repensiviricetes|o__geplafuvirales|f__genomoviridae|g__gemycircularvirus|s__common_bean-associated_gemycircularvirus	10239|2732092|2732416|2732424|2732539|1910928|1542744|1897538
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|g__limdunavirus|s__limdunavirus_ldg	10239|2731360|2731618|2731619|2169621|2845506|1897539
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|g__backyardiganvirus|s__backyardiganvirus_mundrea	10239|2731360|2731618|2731619|2946815|2955404|1897540
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|g__fromanvirus|s__mycobacterium_phage_pacerpaul	10239|2731360|2731618|2731619|186764|1897542
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|g__backyardiganvirus|s__backyardiganvirus_stasia	10239|2731360|2731618|2731619|2946815|2955406|1897548
k__viruses|k__shotokuvirae|p__cressdnaviricota|c__arfiviricetes|o__cirlivirales|f__circoviridae|g__circovirus|s__duck_circovirus	10239|2732092|2732416|2732423|2732536|39724|39725|324685
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|g__liefievirus|s__liefievirus_taheera	10239|2731360|2731618|2731619|1623288|2956116|1897549
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__alteromonadales|f__colwelliaceae|g__thalassotalea|s__thalassotalea_sp._hsm_43	2|1224|1236|135622|267889|1518149|2552945
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__moraxellales|f__moraxellaceae|g__acinetobacter|s__acinetobacter_johnsonii	2|1224|1236|2887326|468|469|40214|1242245
k__viruses|k__orthornavirae|p__pisuviricota|c__pisoniviricetes|o__nidovirales|f__coronaviridae|g__alphacoronavirus|s__alphacoronavirus_1	10239|2732396|2732408|2732506|76804|11118|693996|693997|1766554
k__viruses|k__orthornavirae|p__pisuviricota|c__pisoniviricetes|o__picornavirales|f__picornaviridae|g__gallivirus|s__gallivirus_pf-chk1/gv	10239|2732396|2732408|2732506|464095|12058|1511775|1766557
k__viruses|k__orthornavirae|p__pisuviricota|c__pisoniviricetes|o__picornavirales|f__picornaviridae|g__avisivirus|s__avisivirus_pf-chk1/asv	10239|2732396|2732408|2732506|464095|12058|1511771|1766559
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|f__autographiviridae|g__kayfunavirus|s__kayfunavirus_zg49	10239|2731360|2731618|2731619|2731643|2732686|2733646|1897641
k__viruses|k__orthornavirae|p__duplornaviricota|c__resentoviricetes|o__reovirales|f__spinareoviridae|g__coltivirus|s__kundal_coltivirus	10239|2732396|2732405|2732459|2732541|2946187|10911|2734338|2290890
k__bacteria|p__firmicutes|c__bacilli|o__lactobacillales|f__lactobacillaceae|g__lactobacillus|s__lactobacillus_gasseri	2|1239|91061|186826|33958|1578|1596|324831
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__xanthomonadales|f__xanthomonadaceae|g__lysobacter|s__lysobacter_sp._ty2-98	2|1224|1236|135614|32033|68|2290922
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__oceanospirillales|f__halomonadaceae|g__halomonas|s__halomonas_aestuarii	2|1224|1236|135619|28256|2745|1897729
k__viruses|s__aphis_glycines_virus_2	10239|1897732
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|g__unaquatrovirus|s__unaquatrovirus_ln7	10239|2731360|2731618|2731619|2169622|2845507|1897736
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|f__casjensviridae|g__chivirus|s__chivirus_st101	10239|2731360|2731618|2731619|2943001|1623283|2846108|1897739
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|f__casjensviridae|g__chivirus|s__salmonella_phage_st-118	10239|2731360|2731618|2731619|2943001|1623283|1897740
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|f__casjensviridae|g__chivirus|s__chivirus_st101	10239|2731360|2731618|2731619|2943001|1623283|2846108|1897741
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|f__ackermannviridae|g__kuttervirus|s__kuttervirus_stw77	10239|2731360|2731618|2731619|2169529|2169536|2846109|1897742
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|f__autographiviridae|g__wanjuvirus|s__wanjuvirus_pp2	10239|2731360|2731618|2731619|2731643|2732917|2733377|1897743
k__bacteria|p__planctomycetota|c__planctomycetia|o__pirellulales|f__pirellulaceae|g__mariniblastus|s__mariniblastus_fucicola	2|203682|203683|2691354|2691357|2005380|980251
k__bacteria|p__planctomycetota|c__planctomycetia|o__pirellulales|f__pirellulaceae|g__roseimaritima|s__roseimaritima_ulvae	2|203682|203683|2691354|2691357|1579506|980254
k__viruses|k__orthornavirae|p__pisuviricota|c__pisoniviricetes|o__picornavirales|f__marnaviridae|g__marnavirus|s__heterosigma_akashiwo_rna_virus	10239|2732396|2732408|2732506|464095|324901|324902|324900
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|g__cheoctovirus|s__cheoctovirus_willsterrel	10239|2731360|2731618|2731619|1623281|2955692|1897769
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__pseudomonadales|f__pseudomonadaceae|g__pseudomonas|s__pseudomonas_izuensis	2|1224|1236|72274|135621|286|2684212
k__viruses|k__orthornavirae|p__negarnaviricota|c__monjiviricetes|o__mononegavirales|f__rhabdoviridae|s__fox_fecal_rhabdovirus	10239|2732396|2497569|2497574|11157|11270|1504569
k__bacteria|p__chlorobi|c__chlorobia|o__chlorobiales|f__chlorobiaceae|g__pelodictyon|s__pelodictyon_phaeoclathratiforme	2|1090|191410|191411|191412|1099|34090|324925
k__bacteria|p__proteobacteria|c__deltaproteobacteria|o__desulfuromonadales|f__geobacteraceae|g__geobacter|s__geobacter_benzoatilyticus	2|1224|28221|69541|213422|28231|2815309
k__viruses|k__orthornavirae|p__duplornaviricota|c__chrymotiviricetes|o__ghabrivirales|f__chrysoviridae|g__alphachrysovirus|s__alphachrysovirus_colletotrichi	10239|2732396|2732405|2732458|2732540|249310|2560087|2560390|1766766
k__bacteria|p__proteobacteria|c__betaproteobacteria|o__rhodocyclales|f__zoogloeaceae|g__nitrogeniibacter|s__nitrogeniibacter_aestuarii	2|1224|28216|206389|2008794|2891294|2815343
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__alteromonadales|f__colwelliaceae|g__litorilituus|s__litorilituus_sediminis	2|1224|1236|135622|267889|1407056|718192
k__viruses|k__orthornavirae|p__pisuviricota|c__duplopiviricetes|o__durnavirales|f__fusariviridae|g__betafusarivirus|s__betafusarivirus_alternariae	10239|2732396|2732408|2732505|2732549|1661063|2946823|2955445|1766767
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__enterobacteriaceae|g__leclercia|s__leclercia_pneumoniae	2|1224|1236|91347|543|83654|2815358
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__rhizobiaceae|g__rhizobium|s__rhizobium_sp._x9	2|1224|28211|356|82115|379|2815360
k__bacteria|p__actinobacteria|c__actinomycetia|o__corynebacteriales|f__corynebacteriaceae|g__corynebacterium|s__corynebacterium_sp._cnctc7651	2|201174|1760|85007|1653|1716|2815361
k__bacteria|p__chlamydiae|c__chlamydiia|o__chlamydiales|f__chlamydiaceae|g__chlamydia|s__chlamydia_trachomatis	2|204428|204429|51291|809|810|813|718219
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__hafniaceae|g__edwardsiella|s__edwardsiella_tarda	2|1224|1236|91347|1903412|635|636|718251
k__viruses|k__shotokuvirae|p__cressdnaviricota|c__repensiviricetes|o__geplafuvirales|f__geminiviridae|g__turncurtovirus|s__turnip_leaf_roll_virus	10239|2732092|2732416|2732424|2732539|10811|1298631|1766828
k__bacteria|p__proteobacteria|c__epsilonproteobacteria|o__campylobacterales|f__campylobacteraceae|g__campylobacter|s__campylobacter_jejuni	2|1224|29547|213849|72294|194|197|718271
k__bacteria|p__tenericutes|c__mollicutes|o__acholeplasmatales|f__acholeplasmataceae|g__phytoplasma|s__phytoplasma_australiense	2|544448|31969|186329|2146|33926|59748|980422
k__bacteria|p__deinococcus-thermus|c__deinococci|o__deinococcales|f__deinococcaceae|g__deinococcus|s__deinococcus_wulumuqiensis	2|1297|188787|118964|183710|1298|980427
k__viruses|k__shotokuvirae|p__cressdnaviricota|c__repensiviricetes|o__geplafuvirales|f__geminiviridae|g__begomovirus|s__hollyhock_yellow_vein_mosaic_virus	10239|2732092|2732416|2732424|2732539|10811|10814|944994|1504732
k__bacteria|p__proteobacteria|c__deltaproteobacteria|o__syntrophobacterales|f__syntrophobacteraceae|g__desulfoglaeba|s__desulfoglaeba_alkanexedens	2|1224|28221|213462|213465|361106|361111|980445
k__viruses|s__papaya_leaf_curl_faisalabad_virus	10239|1504733
k__bacteria|p__deinococcus-thermus|c__deinococci|o__thermales|f__thermaceae|g__thermus|s__thermus_parvatiensis	2|1297|188787|68933|188786|270|456163
