Taxa	reSRR9697535	reSRR9697536	reSRR9697537	reSRR9697538	reSRR9697539	reSRR9697540	reSRR9697541	reSRR9697542	reSRR9697543	reSRR9697544	reSRR9697545	reSRR9697546	reSRR9697547	reSRR9697548	reSRR9697549	reSRR9697550	reSRR9697551	reSRR9697552	reSRR9697553	reSRR9697554	reSRR9697555	reSRR9697556	reSRR9697557	reSRR9697558	reSRR9697559	reSRR9697560	reSRR9697561	reSRR9697562	reSRR9697563	reSRR9697564	reSRR9697566	reSRR9697567	reSRR9697568	reSRR9697569
k__archaea	0.126298086707758	0.149424150375329	0.124672497284944	0.153961129157381	0.236923454542691	0.151436969646304	0.272411774484625	0.176397788095723	0.16503493592871	0.0726474359102053	0.217446171115615	0.106498826232047	0.129557775809665	0.0945291010439838	0.0959317447061749	0.164461488001053	0.131115011031555	0.134094483346366	0.180427881092933	0.228562642413068	0.155583537064143	0.117004812244454	0.0878811691887332	0.109478288967915	0.173914910519705	0.250700542674839	0.15049251967435	0.0922173909250619	0.0919859758641805	0.155877975473914	0.240296660402222	0.206859152015939	0.0924033991772858	0.106502662917706
k__archaea|p__candidatus_korarchaeota	1.27599602654837e-05	8.18852205037972e-05	2.1025211751916e-05	4.30660501139528e-05	0	0	1.42571714285144e-05	0	7.85319704633406e-05	0	2.14493313170962e-05	3.8989136456909e-05	0	0.00016945037319024	2.71492131615042e-05	1.16227200000744e-05	2.30592703185992e-05	8.23676187631239e-05	3.08687563888679e-05	4.67822833621616e-05	0	2.70875824156625e-05	1.95334894840483e-05	0	1.2483125934518e-05	1.89939042862974e-05	4.7634767092188e-05	2.29567814102718e-05	0	2.7515970957443e-05	5.42063298899666e-05	0	1.74148886500727e-05	3.12118581339897e-05
k__archaea|p__candidatus_korarchaeota|g__candidatus_korarchaeum	1.27599602654837e-05	8.18852205037972e-05	2.1025211751916e-05	4.30660501139528e-05	0	0	1.42571714285144e-05	0	7.85319704633406e-05	0	2.14493313170962e-05	3.8989136456909e-05	0	0.00016945037319024	2.71492131615042e-05	1.16227200000744e-05	2.30592703185992e-05	8.23676187631239e-05	3.08687563888679e-05	4.67822833621616e-05	0	2.70875824156625e-05	1.95334894840483e-05	0	1.2483125934518e-05	1.89939042862974e-05	4.7634767092188e-05	2.29567814102718e-05	0	2.7515970957443e-05	5.42063298899666e-05	0	1.74148886500727e-05	3.12118581339897e-05
k__archaea|p__candidatus_korarchaeota|g__candidatus_korarchaeum|s__candidatus_korarchaeum_cryptofilum	1.27599602654837e-05	8.18852205037972e-05	2.1025211751916e-05	4.30660501139528e-05	0	0	1.42571714285144e-05	0	7.85319704633406e-05	0	2.14493313170962e-05	3.8989136456909e-05	0	0.00016945037319024	2.71492131615042e-05	1.16227200000744e-05	2.30592703185992e-05	8.23676187631239e-05	3.08687563888679e-05	4.67822833621616e-05	0	2.70875824156625e-05	1.95334894840483e-05	0	1.2483125934518e-05	1.89939042862974e-05	4.7634767092188e-05	2.29567814102718e-05	0	2.7515970957443e-05	5.42063298899666e-05	0	1.74148886500727e-05	3.12118581339897e-05
k__archaea|p__candidatus_lokiarchaeota	0.000191399403982256	0.000131016352806075	0.000651781564309395	8.61321002279055e-05	0.00016330019135014	0.000192178895490234	5.70286857140576e-05	0.000150285655459615	0.000117797955695011	0.000214525227323956	0.000157295096325372	0.000341154943997954	0.000236678435896356	0.000702008688930993	0.000135746065807521	0.000220831680001413	0.000215219856306926	0.000192191110447289	0.000169778160138774	0.000109158661178377	6.67568596344902e-05	0.000135437912078312	0.000214868384324531	8.64757416808175e-05	8.11403185743671e-05	5.69817128588922e-05	0.000109559964312032	0.000206611032692446	0.000270945437007895	8.25479128723289e-05	8.13094948349498e-05	0.000128375731558276	0.000278638218401163	0.000351133404007384
k__archaea|p__candidatus_lokiarchaeota|g__candidatus_prometheoarchaeum	0.000191399403982256	0.000131016352806075	0.000651781564309395	8.61321002279055e-05	0.00016330019135014	0.000192178895490234	5.70286857140576e-05	0.000150285655459615	0.000117797955695011	0.000214525227323956	0.000157295096325372	0.000341154943997954	0.000236678435896356	0.000702008688930993	0.000135746065807521	0.000220831680001413	0.000215219856306926	0.000192191110447289	0.000169778160138774	0.000109158661178377	6.67568596344902e-05	0.000135437912078312	0.000214868384324531	8.64757416808175e-05	8.11403185743671e-05	5.69817128588922e-05	0.000109559964312032	0.000206611032692446	0.000270945437007895	8.25479128723289e-05	8.13094948349498e-05	0.000128375731558276	0.000278638218401163	0.000351133404007384
k__archaea|p__candidatus_lokiarchaeota|g__candidatus_prometheoarchaeum|s__candidatus_prometheoarchaeum_syntrophicum	0.000191399403982256	0.000131016352806075	0.000651781564309395	8.61321002279055e-05	0.00016330019135014	0.000192178895490234	5.70286857140576e-05	0.000150285655459615	0.000117797955695011	0.000214525227323956	0.000157295096325372	0.000341154943997954	0.000236678435896356	0.000702008688930993	0.000135746065807521	0.000220831680001413	0.000215219856306926	0.000192191110447289	0.000169778160138774	0.000109158661178377	6.67568596344902e-05	0.000135437912078312	0.000214868384324531	8.64757416808175e-05	8.11403185743671e-05	5.69817128588922e-05	0.000109559964312032	0.000206611032692446	0.000270945437007895	8.25479128723289e-05	8.13094948349498e-05	0.000128375731558276	0.000278638218401163	0.000351133404007384
k__archaea|p__candidatus_micrarchaeota	8.93197218583861e-05	8.18852205037972e-05	6.30756352557479e-05	4.30660501139528e-05	2.51231063615599e-05	3.2029815915039e-05	1.42571714285144e-05	7.51428277298074e-05	5.88989778475054e-05	3.06464610462794e-05	3.57488855284936e-05	9.74728411422725e-05	0.000142007061537813	0.000121035980850171	5.42984263230083e-05	3.48681600002232e-05	3.84321171976653e-05	0	3.08687563888679e-05	7.79704722702694e-05	1.3351371926898e-05	0	5.86004684521448e-05	2.88252472269392e-05	1.2483125934518e-05	3.79878085725948e-05	4.28712903829692e-05	9.94793861111779e-05	6.77363592519738e-05	0	2.71031649449833e-05	2.75090853339163e-05	5.22446659502181e-05	2.34088936004923e-05
k__archaea|p__candidatus_micrarchaeota|c__candidatus_micrarchaeia	3.82798807964512e-05	1.63770441007594e-05	2.1025211751916e-05	2.87107000759685e-05	0	0	1.42571714285144e-05	0	1.96329926158351e-05	3.06464610462794e-05	2.14493313170962e-05	4.87364205711363e-05	0.000142007061537813	2.42071961700343e-05	4.07238197422562e-05	3.48681600002232e-05	2.30592703185992e-05	0	1.5434378194434e-05	4.67822833621616e-05	0	0	1.95334894840483e-05	2.88252472269392e-05	6.24156296725901e-06	0	1.42904301276564e-05	8.80009954060419e-05	0	0	2.71031649449833e-05	1.83393902226109e-05	3.48297773001454e-05	0
k__archaea|p__candidatus_micrarchaeota|c__candidatus_micrarchaeia|o__candidatus_micrarchaeales	3.82798807964512e-05	1.63770441007594e-05	2.1025211751916e-05	2.87107000759685e-05	0	0	1.42571714285144e-05	0	1.96329926158351e-05	3.06464610462794e-05	2.14493313170962e-05	4.87364205711363e-05	0.000142007061537813	2.42071961700343e-05	4.07238197422562e-05	3.48681600002232e-05	2.30592703185992e-05	0	1.5434378194434e-05	4.67822833621616e-05	0	0	1.95334894840483e-05	2.88252472269392e-05	6.24156296725901e-06	0	1.42904301276564e-05	8.80009954060419e-05	0	0	2.71031649449833e-05	1.83393902226109e-05	3.48297773001454e-05	0
k__archaea|p__candidatus_micrarchaeota|c__candidatus_micrarchaeia|o__candidatus_micrarchaeales|f__candidatus_micrarchaeaceae	3.82798807964512e-05	1.63770441007594e-05	2.1025211751916e-05	2.87107000759685e-05	0	0	1.42571714285144e-05	0	1.96329926158351e-05	3.06464610462794e-05	2.14493313170962e-05	4.87364205711363e-05	0.000142007061537813	2.42071961700343e-05	4.07238197422562e-05	3.48681600002232e-05	2.30592703185992e-05	0	1.5434378194434e-05	4.67822833621616e-05	0	0	1.95334894840483e-05	2.88252472269392e-05	6.24156296725901e-06	0	1.42904301276564e-05	8.80009954060419e-05	0	0	2.71031649449833e-05	1.83393902226109e-05	3.48297773001454e-05	0
k__archaea|p__candidatus_micrarchaeota|c__candidatus_micrarchaeia|o__candidatus_micrarchaeales|f__candidatus_micrarchaeaceae|g__candidatus_micrarchaeum	3.82798807964512e-05	1.63770441007594e-05	2.1025211751916e-05	2.87107000759685e-05	0	0	1.42571714285144e-05	0	1.96329926158351e-05	3.06464610462794e-05	2.14493313170962e-05	4.87364205711363e-05	0.000142007061537813	2.42071961700343e-05	4.07238197422562e-05	3.48681600002232e-05	2.30592703185992e-05	0	1.5434378194434e-05	4.67822833621616e-05	0	0	1.95334894840483e-05	2.88252472269392e-05	6.24156296725901e-06	0	1.42904301276564e-05	8.80009954060419e-05	0	0	2.71031649449833e-05	1.83393902226109e-05	3.48297773001454e-05	0
k__archaea|p__candidatus_micrarchaeota|c__candidatus_micrarchaeia|o__candidatus_micrarchaeales|f__candidatus_micrarchaeaceae|g__candidatus_micrarchaeum|s__candidatus_micrarchaeum_sp.	3.82798807964512e-05	1.63770441007594e-05	2.1025211751916e-05	2.87107000759685e-05	0	0	1.42571714285144e-05	0	1.96329926158351e-05	3.06464610462794e-05	2.14493313170962e-05	4.87364205711363e-05	0.000142007061537813	2.42071961700343e-05	4.07238197422562e-05	3.48681600002232e-05	2.30592703185992e-05	0	1.5434378194434e-05	4.67822833621616e-05	0	0	1.95334894840483e-05	2.88252472269392e-05	6.24156296725901e-06	0	1.42904301276564e-05	8.80009954060419e-05	0	0	2.71031649449833e-05	1.83393902226109e-05	3.48297773001454e-05	0
k__archaea|p__candidatus_micrarchaeota|g__candidatus_mancarchaeum	5.10398410619349e-05	6.55081764030377e-05	4.20504235038319e-05	1.43553500379843e-05	2.51231063615599e-05	3.2029815915039e-05	0	7.51428277298074e-05	3.92659852316703e-05	0	1.42995542113975e-05	4.87364205711363e-05	0	9.6828784680137e-05	1.35746065807521e-05	0	1.53728468790661e-05	0	1.5434378194434e-05	3.11881889081077e-05	1.3351371926898e-05	0	3.90669789680965e-05	0	6.24156296725901e-06	3.79878085725948e-05	1.90539068368752e-05	1.14783907051359e-05	6.77363592519738e-05	0	0	9.16969511130543e-06	1.74148886500727e-05	2.34088936004923e-05
k__archaea|p__candidatus_micrarchaeota|g__candidatus_mancarchaeum|s__candidatus_mancarchaeum_acidiphilum	5.10398410619349e-05	6.55081764030377e-05	4.20504235038319e-05	1.43553500379843e-05	2.51231063615599e-05	3.2029815915039e-05	0	7.51428277298074e-05	3.92659852316703e-05	0	1.42995542113975e-05	4.87364205711363e-05	0	9.6828784680137e-05	1.35746065807521e-05	0	1.53728468790661e-05	0	1.5434378194434e-05	3.11881889081077e-05	1.3351371926898e-05	0	3.90669789680965e-05	0	6.24156296725901e-06	3.79878085725948e-05	1.90539068368752e-05	1.14783907051359e-05	6.77363592519738e-05	0	0	9.16969511130543e-06	1.74148886500727e-05	2.34088936004923e-05
k__archaea|p__candidatus_nanohaloarchaeota	0	3.27540882015189e-05	7.00840391730532e-06	2.87107000759685e-05	6.28077659038998e-05	6.4059631830078e-05	2.85143428570288e-05	0	5.88989778475054e-05	3.06464610462794e-05	7.14977710569873e-06	2.92418523426818e-05	0	0	2.71492131615042e-05	1.16227200000744e-05	1.53728468790661e-05	0	0	1.55940944540539e-05	1.3351371926898e-05	2.70875824156625e-05	1.95334894840483e-05	2.88252472269392e-05	1.2483125934518e-05	1.89939042862974e-05	1.90539068368752e-05	1.14783907051359e-05	0	2.7515970957443e-05	0	9.16969511130543e-06	1.74148886500727e-05	1.56059290669948e-05
k__archaea|p__candidatus_nanohaloarchaeota|c__candidatus_nanohalobia	0	3.27540882015189e-05	7.00840391730532e-06	2.87107000759685e-05	6.28077659038998e-05	6.4059631830078e-05	2.85143428570288e-05	0	5.88989778475054e-05	3.06464610462794e-05	7.14977710569873e-06	2.92418523426818e-05	0	0	2.71492131615042e-05	1.16227200000744e-05	1.53728468790661e-05	0	0	1.55940944540539e-05	1.3351371926898e-05	2.70875824156625e-05	1.95334894840483e-05	2.88252472269392e-05	1.2483125934518e-05	1.89939042862974e-05	1.90539068368752e-05	1.14783907051359e-05	0	2.7515970957443e-05	0	9.16969511130543e-06	1.74148886500727e-05	1.56059290669948e-05
k__archaea|p__candidatus_nanohaloarchaeota|c__candidatus_nanohalobia|o__candidatus_nanohalobiales	0	3.27540882015189e-05	7.00840391730532e-06	2.87107000759685e-05	6.28077659038998e-05	6.4059631830078e-05	2.85143428570288e-05	0	5.88989778475054e-05	3.06464610462794e-05	7.14977710569873e-06	2.92418523426818e-05	0	0	2.71492131615042e-05	1.16227200000744e-05	1.53728468790661e-05	0	0	1.55940944540539e-05	1.3351371926898e-05	2.70875824156625e-05	1.95334894840483e-05	2.88252472269392e-05	1.2483125934518e-05	1.89939042862974e-05	1.90539068368752e-05	1.14783907051359e-05	0	2.7515970957443e-05	0	9.16969511130543e-06	1.74148886500727e-05	1.56059290669948e-05
k__archaea|p__candidatus_nanohaloarchaeota|c__candidatus_nanohalobia|o__candidatus_nanohalobiales|f__candidatus_nanohalobiaceae	0	3.27540882015189e-05	7.00840391730532e-06	2.87107000759685e-05	6.28077659038998e-05	6.4059631830078e-05	2.85143428570288e-05	0	5.88989778475054e-05	3.06464610462794e-05	7.14977710569873e-06	2.92418523426818e-05	0	0	2.71492131615042e-05	1.16227200000744e-05	1.53728468790661e-05	0	0	1.55940944540539e-05	1.3351371926898e-05	2.70875824156625e-05	1.95334894840483e-05	2.88252472269392e-05	1.2483125934518e-05	1.89939042862974e-05	1.90539068368752e-05	1.14783907051359e-05	0	2.7515970957443e-05	0	9.16969511130543e-06	1.74148886500727e-05	1.56059290669948e-05
k__archaea|p__candidatus_nanohaloarchaeota|c__candidatus_nanohalobia|o__candidatus_nanohalobiales|f__candidatus_nanohalobiaceae|g__candidatus_nanohalobium	0	3.27540882015189e-05	7.00840391730532e-06	2.87107000759685e-05	6.28077659038998e-05	6.4059631830078e-05	2.85143428570288e-05	0	5.88989778475054e-05	3.06464610462794e-05	7.14977710569873e-06	2.92418523426818e-05	0	0	2.71492131615042e-05	1.16227200000744e-05	1.53728468790661e-05	0	0	1.55940944540539e-05	1.3351371926898e-05	2.70875824156625e-05	1.95334894840483e-05	2.88252472269392e-05	1.2483125934518e-05	1.89939042862974e-05	1.90539068368752e-05	1.14783907051359e-05	0	2.7515970957443e-05	0	9.16969511130543e-06	1.74148886500727e-05	1.56059290669948e-05
k__archaea|p__candidatus_nanohaloarchaeota|c__candidatus_nanohalobia|o__candidatus_nanohalobiales|f__candidatus_nanohalobiaceae|g__candidatus_nanohalobium|s__candidatus_nanohalobium_constans	0	3.27540882015189e-05	7.00840391730532e-06	2.87107000759685e-05	6.28077659038998e-05	6.4059631830078e-05	2.85143428570288e-05	0	5.88989778475054e-05	3.06464610462794e-05	7.14977710569873e-06	2.92418523426818e-05	0	0	2.71492131615042e-05	1.16227200000744e-05	1.53728468790661e-05	0	0	1.55940944540539e-05	1.3351371926898e-05	2.70875824156625e-05	1.95334894840483e-05	2.88252472269392e-05	1.2483125934518e-05	1.89939042862974e-05	1.90539068368752e-05	1.14783907051359e-05	0	2.7515970957443e-05	0	9.16969511130543e-06	1.74148886500727e-05	1.56059290669948e-05
k__archaea|p__candidatus_thermoplasmatota	0.000740077695398057	0.00086798333734025	0.00127552951294957	0.000459371201215496	0.000326600382700279	0.000480447238725585	0.000384943628569889	0.000488428380243748	0.00068715474155423	0.000827454448249543	0.000486184843187514	0.000828519149709316	0.000615363933330525	0.00128298139701182	0.000488685836907075	0.000639249600004091	0.00045349898293245	0.000494205712578743	0.000524768858610755	0.000467822833621616	0.000654217224418004	0.0004334013186506	0.000468803747617158	0.000490029202857966	0.000549257541118793	0.000455853702871138	0.000452530287375786	0.000487831604968276	0.000270945437007895	0.000440255535319088	0.000487856969009699	0.000467654450676577	0.000626935991402618	0.000710069772548266
k__archaea|p__candidatus_thermoplasmatota|c__thermoplasmata	0.000637998013274187	0.000786098116836453	0.00116339505027268	0.000430660501139528	0.000301477276338719	0.000448417422810546	0.000370686457141374	0.000488428380243748	0.00064788875632256	0.000735515065110705	0.000471885288976116	0.000740793592681271	0.000568028246151254	0.00113773821999161	0.000447962017164818	0.000627626880004017	0.00037663474853712	0.000439293966736661	0.000509334480416321	0.000436634644713508	0.000640865852491106	0.000406313736234937	0.00044927025813311	0.000432378708404087	0.000524291289249757	0.000398871990012245	0.000414422473702036	0.000422787390972506	0.000203209077755922	0.000412739564361645	0.000433650639119733	0.000430975670231355	0.000522446659502181	0.000678857914414276
k__archaea|p__candidatus_thermoplasmatota|c__thermoplasmata|o__methanomassiliicoccales	0.000370038847699028	0.000458557234821264	0.000252302541022991	0.000172264200455811	0.0001256155318078	0.000224208711405273	0.000270886257141774	0.000187857069324519	0.000274861896621692	0.000153232305231397	0.000221643090276661	0.000302165807541045	0.000189342748717085	0.00033890074638048	0.000217193705292033	0.000278945280001785	0.000107609928153463	0.000247102856289372	0.000385859454860849	0.000296287794627024	0.000373838413953145	0.0002167006593253	0.000175801405356434	5.76504944538783e-05	0.000230937829788583	0.000151951234290379	0.000209592975205627	0.000143479883814199	0.000135472718503948	0.000247643738616987	0.000271031649449833	0.000229242377782636	0.0001915637751508	0.000265300794138912
k__archaea|p__candidatus_thermoplasmatota|c__thermoplasmata|o__methanomassiliicoccales|f__candidatus_methanomethylophilaceae	0.000293479086106126	0.000376672014317467	9.81176548422745e-05	0.00010048745026589	7.53693190846798e-05	3.2029815915039e-05	0.00022811474285623	9.39285346622593e-05	0.000196329926158351	7.66161526156984e-05	0.000135845765008276	0.000155956545827636	4.73356871792711e-05	0.00016945037319024	0.000135746065807521	0.000139472640000893	3.84321171976653e-05	0.000192191110447289	0.000216081294722075	0.000155940944540539	0.000200270578903471	0.000189613076909637	7.81339579361931e-05	5.76504944538783e-05	0.000112348133410662	7.59756171451896e-05	0.000147667777985783	8.60879302885193e-05	0.000135472718503948	0.000192611796702101	0.000189722154614883	0.000146715121780887	0.000104489331900436	0.000132650397069456
k__archaea|p__candidatus_thermoplasmatota|c__thermoplasmata|o__methanomassiliicoccales|f__candidatus_methanomethylophilaceae|g__candidatus_methanomethylophilus	0.000293479086106126	0.000376672014317467	9.81176548422745e-05	0.00010048745026589	7.53693190846798e-05	3.2029815915039e-05	0.00022811474285623	9.39285346622593e-05	0.000196329926158351	7.66161526156984e-05	0.000135845765008276	0.000155956545827636	4.73356871792711e-05	0.00016945037319024	0.000135746065807521	0.000139472640000893	3.84321171976653e-05	0.000192191110447289	0.000216081294722075	0.000155940944540539	0.000200270578903471	0.000189613076909637	7.81339579361931e-05	5.76504944538783e-05	0.000112348133410662	7.59756171451896e-05	0.000147667777985783	8.60879302885193e-05	0.000135472718503948	0.000192611796702101	0.000189722154614883	0.000146715121780887	0.000104489331900436	0.000132650397069456
k__archaea|p__candidatus_thermoplasmatota|c__thermoplasmata|o__methanomassiliicoccales|f__candidatus_methanomethylophilaceae|g__candidatus_methanomethylophilus|s__candidatus_methanomethylophilus_alvus	0.000293479086106126	0.000376672014317467	9.81176548422745e-05	0.00010048745026589	7.53693190846798e-05	3.2029815915039e-05	0.00022811474285623	9.39285346622593e-05	0.000196329926158351	7.66161526156984e-05	0.000135845765008276	0.000155956545827636	4.73356871792711e-05	0.00016945037319024	0.000135746065807521	0.000139472640000893	3.84321171976653e-05	0.000192191110447289	0.000216081294722075	0.000155940944540539	0.000200270578903471	0.000189613076909637	7.81339579361931e-05	5.76504944538783e-05	0.000112348133410662	7.59756171451896e-05	0.000147667777985783	8.60879302885193e-05	0.000135472718503948	0.000192611796702101	0.000189722154614883	0.000146715121780887	0.000104489331900436	0.000132650397069456
k__archaea|p__candidatus_thermoplasmatota|c__thermoplasmata|o__methanomassiliicoccales|f__methanomassiliicoccaceae	7.65597615929024e-05	8.18852205037972e-05	0.000154184886180717	7.17767501899213e-05	5.02462127231199e-05	0.000192178895490234	4.27715142855432e-05	9.39285346622593e-05	7.85319704633406e-05	7.66161526156984e-05	7.8647548162686e-05	0.000146209261713409	0.000142007061537813	0.00016945037319024	8.14476394845125e-05	0.000139472640000893	6.91778109557975e-05	5.49117458420826e-05	0.000169778160138774	0.000140346850086485	0.000173567835049674	2.70875824156625e-05	9.76674474202413e-05	0	0.000118589696377921	7.59756171451896e-05	6.19251972198444e-05	5.54788884081569e-05	0	5.5031941914886e-05	8.13094948349498e-05	8.25272560017488e-05	8.70744432503636e-05	0.000132650397069456
k__archaea|p__candidatus_thermoplasmatota|c__thermoplasmata|o__methanomassiliicoccales|f__methanomassiliicoccaceae|g__candidatus_methanoplasma	3.82798807964512e-05	3.27540882015189e-05	5.60672313384426e-05	0	0	9.6089447745117e-05	2.85143428570288e-05	5.63571207973556e-05	1.96329926158351e-05	3.06464610462794e-05	3.57488855284936e-05	3.8989136456909e-05	0.000142007061537813	7.26215885101028e-05	6.78730329037604e-05	4.64908800002975e-05	4.61185406371983e-05	5.49117458420826e-05	0.000108040647361038	4.67822833621616e-05	6.67568596344902e-05	2.70875824156625e-05	3.90669789680965e-05	0	6.24156296725901e-05	3.79878085725948e-05	3.81078136737504e-05	2.67829116453171e-05	0	2.7515970957443e-05	8.13094948349498e-05	3.66787804452217e-05	3.48297773001454e-05	6.24237162679794e-05
k__archaea|p__candidatus_thermoplasmatota|c__thermoplasmata|o__methanomassiliicoccales|f__methanomassiliicoccaceae|g__candidatus_methanoplasma|s__candidatus_methanoplasma_termitum	3.82798807964512e-05	3.27540882015189e-05	5.60672313384426e-05	0	0	9.6089447745117e-05	2.85143428570288e-05	5.63571207973556e-05	1.96329926158351e-05	3.06464610462794e-05	3.57488855284936e-05	3.8989136456909e-05	0.000142007061537813	7.26215885101028e-05	6.78730329037604e-05	4.64908800002975e-05	4.61185406371983e-05	5.49117458420826e-05	0.000108040647361038	4.67822833621616e-05	6.67568596344902e-05	2.70875824156625e-05	3.90669789680965e-05	0	6.24156296725901e-05	3.79878085725948e-05	3.81078136737504e-05	2.67829116453171e-05	0	2.7515970957443e-05	8.13094948349498e-05	3.66787804452217e-05	3.48297773001454e-05	6.24237162679794e-05
k__archaea|p__candidatus_thermoplasmatota|c__thermoplasmata|o__methanomassiliicoccales|f__methanomassiliicoccaceae|g__methanomassiliicoccus	3.82798807964512e-05	4.91311323022783e-05	9.81176548422745e-05	7.17767501899213e-05	5.02462127231199e-05	9.6089447745117e-05	1.42571714285144e-05	3.75714138649037e-05	5.88989778475054e-05	4.59696915694191e-05	4.28986626341924e-05	0.0001072201252565	0	9.6828784680137e-05	1.35746065807521e-05	9.29817600005951e-05	2.30592703185992e-05	0	6.17375127777358e-05	9.35645667243232e-05	0.000106810975415184	0	5.86004684521448e-05	0	5.61740667053311e-05	3.79878085725948e-05	2.3817383546094e-05	2.86959767628398e-05	0	2.7515970957443e-05	0	4.58484755565271e-05	5.22446659502181e-05	5.4620751734482e-05
k__archaea|p__candidatus_thermoplasmatota|c__thermoplasmata|o__methanomassiliicoccales|f__methanomassiliicoccaceae|g__methanomassiliicoccus|s__candidatus_methanomassiliicoccus_intestinalis	3.82798807964512e-05	4.91311323022783e-05	9.81176548422745e-05	7.17767501899213e-05	5.02462127231199e-05	9.6089447745117e-05	1.42571714285144e-05	3.75714138649037e-05	5.88989778475054e-05	4.59696915694191e-05	4.28986626341924e-05	0.0001072201252565	0	9.6828784680137e-05	1.35746065807521e-05	9.29817600005951e-05	2.30592703185992e-05	0	6.17375127777358e-05	9.35645667243232e-05	0.000106810975415184	0	5.86004684521448e-05	0	5.61740667053311e-05	3.79878085725948e-05	2.3817383546094e-05	2.86959767628398e-05	0	2.7515970957443e-05	0	4.58484755565271e-05	5.22446659502181e-05	5.4620751734482e-05
k__archaea|p__candidatus_thermoplasmatota|c__thermoplasmata|o__thermoplasmatales	0.000267959165575158	0.000327540882015189	0.000911092509249692	0.000258396300683717	0.00017586174453092	0.000224208711405273	9.98001999996008e-05	0.00030057131091923	0.000373026859700868	0.000582282759879308	0.000250242198699456	0.000438627785140226	0.000378685497434169	0.00079883747361113	0.000230768311872785	0.000348681600002232	0.000269024820383657	0.000192191110447289	0.000123475025555472	0.000140346850086485	0.000267027438537961	0.000189613076909637	0.000273468852776676	0.000374728213950209	0.000293353459461173	0.000246920755721866	0.000204829498496409	0.000279307507158307	6.77363592519738e-05	0.000165095825744658	0.0001626189896699	0.000201733292448719	0.000330882884351382	0.000413557120275364
k__archaea|p__candidatus_thermoplasmatota|c__thermoplasmata|o__thermoplasmatales|f__cuniculiplasmataceae	3.82798807964512e-05	6.55081764030377e-05	0.000112134462676885	8.61321002279055e-05	1.256155318078e-05	9.6089447745117e-05	1.42571714285144e-05	9.39285346622593e-05	5.88989778475054e-05	7.66161526156984e-05	6.43479939512886e-05	0.000126714693484954	0.000142007061537813	0.000290486354040411	9.50222460652645e-05	1.16227200000744e-05	4.61185406371983e-05	5.49117458420826e-05	3.08687563888679e-05	1.55940944540539e-05	5.34054877075921e-05	2.70875824156625e-05	3.90669789680965e-05	2.88252472269392e-05	9.36234445088851e-05	3.79878085725948e-05	7.14521506382821e-05	4.20874325854983e-05	0	0	0	4.58484755565271e-05	0.000104489331900436	7.02266808014768e-05
k__archaea|p__candidatus_thermoplasmatota|c__thermoplasmata|o__thermoplasmatales|f__cuniculiplasmataceae|g__cuniculiplasma	3.82798807964512e-05	6.55081764030377e-05	0.000112134462676885	8.61321002279055e-05	1.256155318078e-05	9.6089447745117e-05	1.42571714285144e-05	9.39285346622593e-05	5.88989778475054e-05	7.66161526156984e-05	6.43479939512886e-05	0.000126714693484954	0.000142007061537813	0.000290486354040411	9.50222460652645e-05	1.16227200000744e-05	4.61185406371983e-05	5.49117458420826e-05	3.08687563888679e-05	1.55940944540539e-05	5.34054877075921e-05	2.70875824156625e-05	3.90669789680965e-05	2.88252472269392e-05	9.36234445088851e-05	3.79878085725948e-05	7.14521506382821e-05	4.20874325854983e-05	0	0	0	4.58484755565271e-05	0.000104489331900436	7.02266808014768e-05
k__archaea|p__candidatus_thermoplasmatota|c__thermoplasmata|o__thermoplasmatales|f__cuniculiplasmataceae|g__cuniculiplasma|s__cuniculiplasma_divulgatum	3.82798807964512e-05	6.55081764030377e-05	0.000112134462676885	8.61321002279055e-05	1.256155318078e-05	9.6089447745117e-05	1.42571714285144e-05	9.39285346622593e-05	5.88989778475054e-05	7.66161526156984e-05	6.43479939512886e-05	0.000126714693484954	0.000142007061537813	0.000290486354040411	9.50222460652645e-05	1.16227200000744e-05	4.61185406371983e-05	5.49117458420826e-05	3.08687563888679e-05	1.55940944540539e-05	5.34054877075921e-05	2.70875824156625e-05	3.90669789680965e-05	2.88252472269392e-05	9.36234445088851e-05	3.79878085725948e-05	7.14521506382821e-05	4.20874325854983e-05	0	0	0	4.58484755565271e-05	0.000104489331900436	7.02266808014768e-05
k__archaea|p__candidatus_thermoplasmatota|c__thermoplasmata|o__thermoplasmatales|f__ferroplasmaceae	5.10398410619349e-05	0.000114639308705316	0.000245294137105686	4.30660501139528e-05	5.02462127231199e-05	3.2029815915039e-05	5.70286857140576e-05	0.000131499948527163	5.88989778475054e-05	0.000352434302032213	7.14977710569873e-05	7.7978272913818e-05	9.46713743585423e-05	0.000193657569360274	1.35746065807521e-05	8.13590400005207e-05	7.68642343953306e-05	2.74558729210413e-05	3.08687563888679e-05	6.23763778162155e-05	9.34596034882862e-05	4.06313736234937e-05	7.81339579361931e-05	0.000115300988907757	6.24156296725901e-05	3.79878085725948e-05	3.81078136737504e-05	7.6522604700906e-05	6.77363592519738e-05	0.000137579854787215	5.42063298899666e-05	3.66787804452217e-05	6.96595546002909e-05	0.000109241503468964
