Taxa	reERR3589553	reERR3589554	reERR3589555	reERR3589556	reERR3589557	reERR3589558	reERR3589559	reERR3589560	reERR3589561	reERR3589562	reERR3589563	reERR3589564	reERR3589565	reERR3589566	reERR3589567	reERR3589568	reERR3589569	reERR3589570	reERR3589571	reERR3589572	reERR3589573	reERR3589574	reERR3589575	reERR3589576	reERR3589577	reERR3589578	reERR3589579	reERR3589580	reERR3589581	reERR3589582	reERR3589583	reERR3589584	reERR3589585	reERR3589586	reERR3589587	reERR3589588	reERR3589589	reERR3589590	reERR3589591	reERR3589592	reERR3589593
k__archaea|p__euryarchaeota|c__halobacteria|o__haloferacales|f__halorubraceae|g__halobaculum|s__halobaculum_roseum	0	0	0	3.00734158672455e-05	3.48223498646511e-05	2.69411682512488e-05	0	5.05718231611928e-05	4.84770921501045e-05	3.92843645871881e-05	0.000167858669853632	0.000388763050860541	2.4528639596502e-05	0	0.000154228070840554	0	0	0.000188016859629053	0	2.25359453559987e-05	6.82350259941331e-05	5.11365334458118e-05	0	0	0	1.78193915113512e-05	0	2.04591585598186e-05	3.34664124084442e-05	4.87413974838171e-05	0.000119070481605517	0.000143801010209409	0.000176150335472906	3.17450486251405e-05	2.94849331780853e-05	0	0	4.29183095302428e-05	0.000142062826569054	0.00014290756314063	0.0001056701159996
k__archaea|p__euryarchaeota|c__halobacteria|o__haloferacales|f__halorubraceae|g__halobaculum|s__halobaculum_rubrum	0	5.55030764294177e-05	2.62587332832671e-05	3.92028456840878e-05	1.803300260848e-05	2.4658018399448e-05	2.1287444117028e-05	2.7320410213518e-05	1.35735858020292e-05	1.89406757831086e-05	7.59194813860824e-05	9.1340444959467e-05	1.39216603115282e-05	1.60456814646488e-05	3.4650359528054e-05	1.37647844652091e-05	5.35062301176938e-05	4.78588369964863e-05	2.56009988930963e-05	1.01948324229518e-05	1.53180670599074e-05	1.01010436436171e-05	1.11348369742951e-05	1.89713223875279e-05	1.01640802724502e-05	9.77192437719258e-06	6.90305946330588e-05	1.51793757056719e-05	2.80025083417594e-05	1.14685641138393e-05	3.42010957803081e-05	3.89968841245854e-05	3.70842811521907e-05	0.000283003731360295	9.12628884083594e-06	0	3.60292535083046e-05	9.62410577344838e-05	3.46633296828491e-05	3.96965453168417e-05	5.00273979128539e-05
k__archaea|p__euryarchaeota|c__halobacteria|o__haloferacales|f__halorubraceae|g__halobaculum|s__halobaculum_salinum	6.90288338201856e-06	2.06776167089987e-05	9.67427015699316e-06	2.25550619004341e-05	3.29568668361877e-05	9.58922937756312e-06	1.0643722058514e-05	2.79016955372098e-05	1.16345021160251e-05	2.10451953145651e-05	0.000114227476580895	6.11452565431143e-05	4.9057279193004e-05	0	9.71568904414062e-05	2.46317195693216e-05	0	0.000154515673731513	2.39313685305031e-05	1.82433843358085e-05	2.29771005898612e-05	1.32576197822475e-05	7.85988492303185e-06	1.44182050145212e-05	0	2.64416777265211e-05	1.23734084719634e-05	1.97991857030502e-05	2.04896402500679e-05	3.22553365701731e-05	6.58687770583711e-05	7.12911787902577e-05	0.000187739173332965	1.68856641623088e-05	1.3338422151991e-05	2.20559933706546e-05	1.34062338635552e-05	4.61696966158672e-05	0.000108535999498757	4.13978258304207e-05	8.57612535648924e-05
k__archaea|p__euryarchaeota|c__halobacteria|o__haloferacales|f__halorubraceae|g__halobaculum|s__halobaculum_sp._cba1158	0	0	8.98325086006508e-06	2.73882894505271e-05	3.48223498646511e-05	1.87218287847661e-05	0	3.08081221556692e-05	1.68053919453695e-05	2.38512213565071e-05	0.000111441440566727	0.000194758965285475	1.12699154902847e-05	0	4.89181546278409e-05	3.40497299928858e-05	2.15622121369811e-05	7.72578368657565e-05	1.22439559923504e-05	1.01948324229518e-05	2.71547552425632e-05	1.95707720595082e-05	0	0	0	1.60949342683172e-05	1.30246404968036e-05	1.51793757056719e-05	2.25386042750746e-05	3.58392628557479e-05	4.11679856614819e-05	4.08248630679253e-05	7.88040974484052e-05	1.21576781968623e-05	1.3338422151991e-05	0	0	2.9912761187745e-05	4.94378636460306e-05	5.841063096621e-05	5.10483652171979e-05
k__archaea|p__euryarchaeota|c__halobacteria|o__haloferacales|f__halorubraceae|g__halolamina	2.55406685134687e-05	8.54312058766527e-05	4.56072735972535e-05	5.26284777676795e-05	5.40990078254401e-05	3.92701774509728e-05	1.1764113854147e-05	5.11531084848847e-05	3.61962288054113e-05	4.62994296920431e-05	0.000175520268892594	9.43599638011023e-05	2.32027671858803e-05	4.10769445495009e-05	4.14445476708096e-05	1.88360208471283e-05	9.26376521440669e-05	5.74306043957836e-05	4.06276721564354e-05	2.52187959936176e-05	3.20286856707156e-05	2.71465547922211e-05	9.82485615378981e-06	2.95952629245435e-05	3.43037709195194e-05	4.71351646429289e-05	9.31261795521454e-05	3.76184528357955e-05	5.12241006251697e-05	2.93881955417133e-05	3.48344494058693e-05	5.91046525013247e-05	6.25797244443218e-05	6.28146706837887e-05	2.87829109595595e-05	1.30702182937212e-05	3.3515584658888e-05	9.10388383974847e-05	2.78443140075345e-05	4.36661998485259e-05	5.15588488693698e-05
k__archaea|p__euryarchaeota|c__halobacteria|o__haloferacales|f__halorubraceae|g__halolamina|s__halolamina_sp._cba1230	2.55406685134687e-05	8.54312058766527e-05	4.56072735972535e-05	5.26284777676795e-05	5.40990078254401e-05	3.92701774509728e-05	1.1764113854147e-05	5.11531084848847e-05	3.61962288054113e-05	4.62994296920431e-05	0.000175520268892594	9.43599638011023e-05	2.32027671858803e-05	4.10769445495009e-05	4.14445476708096e-05	1.88360208471283e-05	9.26376521440669e-05	5.74306043957836e-05	4.06276721564354e-05	2.52187959936176e-05	3.20286856707156e-05	2.71465547922211e-05	9.82485615378981e-06	2.95952629245435e-05	3.43037709195194e-05	4.71351646429289e-05	9.31261795521454e-05	3.76184528357955e-05	5.12241006251697e-05	2.93881955417133e-05	3.48344494058693e-05	5.91046525013247e-05	6.25797244443218e-05	6.28146706837887e-05	2.87829109595595e-05	1.30702182937212e-05	3.3515584658888e-05	9.10388383974847e-05	2.78443140075345e-05	4.36661998485259e-05	5.15588488693698e-05
k__archaea|p__euryarchaeota|c__halobacteria|o__haloferacales|f__halorubraceae|g__halopenitus	6.90288338201856e-06	1.74127298602095e-05	1.24383473447055e-05	2.09439860504031e-05	1.98984856369435e-05	8.67596943684282e-06	6.16215487598179e-06	2.03449863292155e-05	7.10997351534866e-06	8.41807812582602e-06	7.17404273648302e-05	4.68025420453467e-05	1.32587241062173e-05	1.2836545171719e-05	3.94062912279829e-05	0	2.23608125864989e-05	7.31556508374862e-05	1.78093905343279e-05	5.36570127523778e-06	2.22808248144108e-05	1.51515654654257e-05	0	7.58852895501115e-06	0	0	2.53980489687669e-05	1.25394842785985e-05	1.16107961417051e-05	3.2972121827288e-05	1.7100547890154e-05	2.62010315212058e-05	6.10345460629805e-05	1.82365172952935e-05	0	0	8.37889616472199e-06	2.4060264433621e-05	1.25015287380767e-05	2.21166466765261e-05	4.95169142606819e-05
k__archaea|p__euryarchaeota|c__halobacteria|o__haloferacales|f__halorubraceae|g__halopenitus|s__halopenitus_persicus	6.90288338201856e-06	1.74127298602095e-05	1.24383473447055e-05	2.09439860504031e-05	1.98984856369435e-05	8.67596943684282e-06	6.16215487598179e-06	2.03449863292155e-05	7.10997351534866e-06	8.41807812582602e-06	7.17404273648302e-05	4.68025420453467e-05	1.32587241062173e-05	1.2836545171719e-05	3.94062912279829e-05	0	2.23608125864989e-05	7.31556508374862e-05	1.78093905343279e-05	5.36570127523778e-06	2.22808248144108e-05	1.51515654654257e-05	0	7.58852895501115e-06	0	0	2.53980489687669e-05	1.25394842785985e-05	1.16107961417051e-05	3.2972121827288e-05	1.7100547890154e-05	2.62010315212058e-05	6.10345460629805e-05	1.82365172952935e-05	0	0	8.37889616472199e-06	2.4060264433621e-05	1.25015287380767e-05	2.21166466765261e-05	4.95169142606819e-05
k__archaea|p__euryarchaeota|c__halobacteria|o__haloferacales|f__halorubraceae|g__halorubrum	8.35248889224246e-05	0.000233439409688433	0.000150642206730322	0.000365177192673695	0.00041040626626196	0.000203200336810266	0.000163577202162426	0.000315056645440994	0.000246263628122531	0.000181690186215745	0.00128575562053861	0.00106664503080766	0.000232027671858803	9.43486070121348e-05	0.000463363631335937	0.000318038967380359	0.000236385733057274	0.000706259694533862	0.000232635163854658	0.000157215047364467	0.000231163557449512	0.000216541123110043	5.63291752817282e-05	0.00029974689372294	6.54312667538982e-05	0.000144279589333843	0.000295659339277441	0.000231650472725688	0.000333298148067771	0.000293881955417133	0.000519349972960234	0.000472227893696151	0.000611118049820476	0.000239776431104785	0.000164975221353573	0.000112730632783346	0.000151658020581468	0.00032448843114532	0.000779640792210966	0.000471254702261364	0.00051865139060673
k__archaea|p__euryarchaeota|c__halobacteria|o__haloferacales|f__halorubraceae|g__halorubrum|s__halorubrum_ezzemoulense	1.24251900876334e-05	1.36036952032886e-05	1.10563087508493e-05	1.82588596336847e-05	2.30076240177159e-05	1.18723792293639e-05	0	3.08081221556692e-05	2.71471716040585e-05	3.57768320347606e-05	0.000157411034800501	0.000142672265267267	2.38657033911912e-05	0	2.9894427828125e-05	0	1.91664107884276e-05	5.19610230247566e-05	7.79160835876844e-06	1.50239635706658e-05	1.94957217126095e-05	1.26263045545214e-05	0	2.6559851342539e-05	0	1.43704770252832e-05	1.17221764471232e-05	2.30990499868919e-05	1.43427481750475e-05	3.3688907084403e-05	8.67694467018927e-05	5.91046525013247e-05	4.09472271055439e-05	1.82365172952935e-05	8.4242666223101e-06	0	1.08925650141386e-05	4.03171998617432e-05	0.000103989989048547	6.01119114797889e-05	3.67548229563825e-05
k__archaea|p__euryarchaeota|c__halobacteria|o__haloferacales|f__halorubraceae|g__halorubrum|s__halorubrum_lacusprofundi	2.48503801752668e-05	2.9928129447235e-05	0	4.18879721008062e-05	6.21827676154484e-05	3.059420801413e-05	3.36117538689916e-05	6.04536736639546e-05	4.13671186347558e-05	0	0.000168555178857174	8.15270087241524e-05	2.05510223646368e-05	0	5.70711803991477e-05	2.53561819095958e-05	0	8.47785112509186e-05	4.39669328816219e-05	2.25359453559987e-05	0	3.40910222972079e-05	0	3.87014976705569e-05	0	3.6788421184725e-05	2.86542090929678e-05	4.09183171196372e-05	4.09792805001357e-05	4.08567596555526e-05	5.00349364193396e-05	8.22590524502973e-05	4.94457082029209e-05	2.56662095267094e-05	2.38687554298786e-05	2.20559933706546e-05	2.5136688494166e-05	3.12133160219947e-05	6.70536541405933e-05	5.1038415407368e-05	4.33911104346182e-05
k__archaea|p__euryarchaeota|c__halobacteria|o__haloferacales|f__halorubraceae|g__halorubrum|s__halorubrum_salinarum	0	2.66632425984457e-05	2.97138297679076e-05	5.31655030510232e-05	7.21320104339202e-05	1.46121590515248e-05	3.24913620733585e-05	4.01086873347391e-05	4.58916472354322e-05	3.57768320347606e-05	0.00016716216085009	0.000132103949321543	2.38657033911912e-05	1.21947179131331e-05	7.60949071988636e-05	0.000159381714860316	2.55552143845702e-05	9.22991856360808e-05	4.06276721564354e-05	2.52187959936176e-05	3.06361341198149e-05	2.90405004753993e-05	1.76847410768217e-05	5.53962613715814e-05	0	1.72445724303398e-05	3.12591371923285e-05	2.77188599842703e-05	4.23452565168069e-05	2.43706987419086e-05	2.97676204013792e-05	4.20435156968186e-05	0.000124386859697973	2.70170626596941e-05	3.79091998003954e-05	9.80266372029093e-06	2.42987988776938e-05	3.31641482733694e-05	2.95490679263631e-05	4.13978258304207e-05	8.57612535648924e-05
k__archaea|p__euryarchaeota|c__halobacteria|o__haloferacales|f__halorubraceae|g__halorubrum|s__halorubrum_sodomense	0	0	0	2.41661377504651e-05	3.8553315921578e-05	9.13259940720297e-06	0	1.91824156818318e-05	3.2318061433403e-05	9.82109114679703e-06	9.05461704604653e-05	0.000104928279746826	5.50237050408018e-05	0	1.22295386569602e-05	3.26008053123375e-05	0	2.93989998692702e-05	1.05743256297572e-05	0	1.04441366317551e-05	1.01010436436171e-05	8.5148753332845e-06	2.20067339695323e-05	0	0	0	1.91392128462819e-05	2.93684843584306e-05	3.2972121827288e-05	8.23359713229639e-05	2.37637262634192e-05	3.32213351988375e-05	2.97187689256635e-05	1.61465110260943e-05	4.32950980979516e-05	0	2.92624837706201e-05	0.000117628020399176	8.84665867061045e-05	3.52233719998665e-05
k__archaea|p__euryarchaeota|c__halobacteria|o__haloferacales|f__halorubraceae|g__halorubrum|s__halorubrum_sp._2020yc2	1.24251900876334e-05	2.17659123252618e-05	1.6584463126274e-05	7.57205649514573e-05	3.91751435977325e-05	6.94077554947426e-05	5.37788061903865e-05	3.89461166873554e-05	1.48663082593654e-05	1.1224104167768e-05	9.96007875065118e-05	0.000135878347873587	1.32587241062173e-05	3.14495356707116e-05	7.94920012702414e-05	4.78145144580949e-05	1.27776071922851e-05	0.000146311301674972	4.39669328816219e-05	3.3803918033998e-05	7.10201290959345e-05	4.86112725349075e-05	8.5148753332845e-06	2.35244397605346e-05	1.14345903065065e-05	8.62228621516992e-06	2.60492809936071e-05	3.16786971248804e-05	5.25900766418408e-05	1.6486060913644e-05	2.72342058991342e-05	5.36207156713049e-05	0.000112025432647243	2.70170626596941e-05	1.61465110260943e-05	0	1.42441234800274e-05	3.90166450274934e-05	3.75045862142301e-05	3.34585167670523e-05	9.95443121735358e-05
k__archaea|p__euryarchaeota|c__halobacteria|o__haloferacales|f__halorubraceae|g__halorubrum|s__halorubrum_sp._bol3-1	9.66403673482599e-06	1.14271039707625e-05	1.38203859385617e-05	2.68512641671834e-05	2.61167623984883e-05	1.36988991108045e-05	1.62456810366793e-05	3.83648313636635e-05	2.06835593173779e-05	2.45527278669926e-05	9.40287154781755e-05	0.000160789378317078	1.52475327221499e-05	7.06009984444546e-06	5.84300180276988e-05	1.88360208471283e-05	1.59720089903564e-05	6.83697671378376e-05	1.16874125381527e-05	5.90227140276156e-06	1.74068943862585e-05	2.27273481981386e-05	9.82485615378981e-06	2.35244397605346e-05	1.27051003405628e-05	7.47264805314727e-06	1.43271045464839e-05	2.37590228436603e-05	1.84406762250611e-05	3.3688907084403e-05	5.70018263005135e-05	3.53409262379055e-05	5.5626421728286e-05	1.41839578963394e-05	9.82831105936178e-06	1.30702182937212e-05	1.00546753976664e-05	2.27597095993712e-05	8.86472037790894e-05	4.36661998485259e-05	4.54330450433061e-05
k__archaea|p__euryarchaeota|c__halobacteria|o__haloferacales|f__halorubraceae|g__halorubrum|s__halorubrum_sp._cba1229	1.58766317786427e-05	1.36036952032886e-05	1.6584463126274e-05	3.49066434173385e-05	4.91243864162043e-05	1.27856391700842e-05	0	3.95274020110473e-05	2.90862552900627e-05	2.94632734403911e-05	0.000248653714264509	0.000103418520326008	2.85062568283672e-05	0	5.978885565625e-05	1.37647844652091e-05	2.31594130360167e-05	7.24719531661079e-05	1.39135863549436e-05	1.60971038257134e-05	2.64584794671129e-05	2.33586634258647e-05	1.04798465640425e-05	5.23608497895769e-05	1.07993352894783e-05	2.29927632404531e-05	2.08394247948857e-05	3.03587514113437e-05	4.50772085501493e-05	5.0174967998047e-05	6.84021915606161e-05	6.58072419602378e-05	5.63990109189567e-05	4.79552862209569e-05	2.73788665225078e-05	1.22533296503637e-05	2.01093507953328e-05	2.4060264433621e-05	0.000131834303056082	4.70687608756838e-05	6.12580382606374e-05
k__archaea|p__euryarchaeota|c__halobacteria|o__haloferacales|f__halorubraceae|g__halorubrum|s__halorubrum_sp._pv6	6.90288338201856e-06	5.44147808131546e-06	0	1.28886068002481e-05	9.32741514231727e-06	7.76270949612253e-06	0	2.2670127623983e-05	8.40269597268477e-06	9.82109114679703e-06	8.35810804250449e-05	7.02038130680201e-05	1.92251499540151e-05	0	5.0276992256392e-05	0	8.784604944696e-06	8.95643949505673e-05	6.1219779961752e-06	9.65826229542801e-06	1.74068943862585e-05	1.57828806931518e-05	0	0	0	1.43704770252832e-05	7.16355227324195e-06	1.12195385650618e-05	1.29767721583763e-05	1.36189198851842e-05	4.94015827937783e-05	2.80290104645457e-05	9.73462380245006e-05	1.55348110293241e-05	7.72224440378425e-06	1.06195523636485e-05	9.21678578119419e-06	9.10388383974847e-06	0.000101716983823442	2.26837401810524e-05	6.99362603475611e-05
k__archaea|p__euryarchaeota|c__halobacteria|o__haloferacales|f__halorubraceae|g__halorubrum|s__halorubrum_trapanicum	0	0.000108829561626309	6.15007174265994e-05	7.464651438477e-05	8.76777023377823e-05	3.15074679548503e-05	2.63292071973767e-05	2.2670127623983e-05	2.32690042320501e-05	2.24482083355361e-05	0.00017412725088551	0.000131349069611134	3.04950654442998e-05	4.23605990666728e-05	3.66886159708807e-05	1.738709616658e-05	0.000128574672372369	6.9053464809216e-05	5.12019977861926e-05	2.73650765037127e-05	3.55100645479672e-05	1.83081416040561e-05	0	5.46374084760803e-05	3.04922408173506e-05	2.12683059974191e-05	0.000153690757862282	2.11191314165869e-05	7.44456929085799e-05	4.51574711982423e-05	6.65021306839324e-05	7.98217471925107e-05	3.8629459533532e-05	3.10696220586482e-05	1.47424665890427e-05	0	3.43534742753602e-05	9.23393932317345e-05	9.94439785983374e-05	7.99601841382098e-05	3.93072412172423e-05
k__archaea|p__euryarchaeota|c__halobacteria|o__haloferacales|f__halorubraceae|g__salinigranum	1.86377851314501e-05	9.79466054636782e-06	1.10563087508493e-05	3.75917698340568e-05	3.10913838077242e-05	1.05024893182834e-05	3.64127333580742e-05	6.10349589876465e-05	2.06835593173779e-05	2.80602604194201e-05	0.000114923985584437	9.9644121773964e-05	3.64614912920976e-05	0	5.57123427705965e-05	2.10094078679508e-05	1.19790067427673e-05	9.02480926219456e-05	1.72528470801301e-05	3.11210673963791e-05	1.39255155090068e-05	2.52526091090429e-05	6.54990410252654e-06	3.49072331930513e-05	0	1.78193915113512e-05	9.76848037260266e-06	1.97991857030502e-05	3.75643404584577e-05	2.72378397703684e-05	4.56014610404108e-05	7.49471366769376e-05	9.19381136898061e-05	2.09382235612629e-05	1.68485332446202e-05	1.96053274405819e-05	1.00546753976664e-05	2.60110966849956e-05	3.80728375205063e-05	4.87700413892627e-05	6.73838420867012e-05
k__archaea|p__euryarchaeota|c__halobacteria|o__haloferacales|f__halorubraceae|g__salinigranum|s__salinigranum_rubrum	1.86377851314501e-05	9.79466054636782e-06	1.10563087508493e-05	3.75917698340568e-05	3.10913838077242e-05	1.05024893182834e-05	3.64127333580742e-05	6.10349589876465e-05	2.06835593173779e-05	2.80602604194201e-05	0.000114923985584437	9.9644121773964e-05	3.64614912920976e-05	0	5.57123427705965e-05	2.10094078679508e-05	1.19790067427673e-05	9.02480926219456e-05	1.72528470801301e-05	3.11210673963791e-05	1.39255155090068e-05	2.52526091090429e-05	6.54990410252654e-06	3.49072331930513e-05	0	1.78193915113512e-05	9.76848037260266e-06	1.97991857030502e-05	3.75643404584577e-05	2.72378397703684e-05	4.56014610404108e-05	7.49471366769376e-05	9.19381136898061e-05	2.09382235612629e-05	1.68485332446202e-05	1.96053274405819e-05	1.00546753976664e-05	2.60110966849956e-05	3.80728375205063e-05	4.87700413892627e-05	6.73838420867012e-05
