;ID0;ID1;ID2;ID3;ID4;ID5;ID6;ID7;ID8;ID9;ID10;ID11;ID12;ID13;ID14;ID15;ID16;ID17;ID18;ID19;ID20;ID21;ID22;ID23;ID24;ID25;ID26;ID27;ID28;ID29;ID30;ID31;ID32;ID33;ID34;ID35;ID36;ID37;ID38;ID39;ID40;ID41;ID42;ID43;ID44;ID45;ID46;ID47;ID48;ID49;ID50;ID51;ID52;ID53;ID54;ID55;ID56;ID57;ID58;ID59;ID60;ID61
ID46;0.842293;0.615494;0.626688;0.829770;0.812239;0.663321;0.663303;0.764364;0.916677;0.659746;0.686389;0.882943;0.937211;0.728427;0.638350;0.741127;0.914274;0.896468;0.684036;0.667494;0.789169;0.839209;0.876357;0.597457;0.620779;0.891525;0.900681;0.673303;0.658182;0.873279;0.941167;0.981031;0.635794;0.710841;0.835733;0.881544;0.683461;0.631513;0.710019;0.673349;0.673578;0.724951;0.604691;0.616059;0.647085;0.816590;0.000000;0.575699;0.634457;0.725699;0.517111;0.740107;0.643183;0.517280;0.590811;0.592486;0.647208;0.653494;0.714047;0.657402;0.610804;0.607272
ID47;0.880745;0.791891;0.794879;0.885410;0.867701;0.788629;0.798905;0.843819;0.911454;0.782528;0.788079;0.894286;0.943200;0.817618;0.762540;0.640229;0.909524;0.902515;0.798779;0.778338;0.674927;0.872813;0.883182;0.758901;0.767458;0.892836;0.902699;0.758685;0.758400;0.901590;0.929856;0.966451;0.768735;0.777448;0.742356;0.895261;0.791933;0.776087;0.617967;0.818878;0.724230;0.676125;0.695931;0.654765;0.774928;0.689300;0.575699;0.000000;0.692665;0.638379;0.678594;0.556654;0.788541;0.648750;0.562209;0.711028;0.613624;0.732901;0.659245;0.780248;0.745044;0.741859
ID48;0.869056;0.717800;0.679000;0.850489;0.849294;0.747677;0.638443;0.815648;0.917504;0.778686;0.735955;0.896281;0.946507;0.785175;0.725567;0.759452;0.920020;0.915595;0.776219;0.746428;0.782762;0.885908;0.892989;0.673253;0.688160;0.912125;0.916350;0.746041;0.713603;0.900386;0.942583;0.979815;0.716628;0.745164;0.836004;0.893239;0.702305;0.651812;0.705477;0.694950;0.696553;0.723924;0.666135;0.663440;0.626553;0.803333;0.634457;0.692665;0.000000;0.556245;0.615039;0.734025;0.642156;0.616448;0.648383;0.649517;0.665761;0.673632;0.738538;0.624328;0.700060;0.619980
ID49;0.897037;0.824119;0.800863;0.901091;0.881449;0.816809;0.792043;0.864177;0.921417;0.840662;0.826075;0.917196;0.955339;0.861590;0.802990;0.720774;0.926027;0.927173;0.841347;0.820293;0.736090;0.912782;0.907405;0.777735;0.777696;0.924751;0.921055;0.810717;0.783440;0.926149;0.939815;0.966571;0.800549;0.812696;0.769036;0.909911;0.801534;0.770894;0.633394;0.828559;0.770334;0.715529;0.745308;0.712365;0.758213;0.672849;0.725699;0.638379;0.556245;0.000000;0.714287;0.633159;0.775146;0.704426;0.644237;0.749384;0.674506;0.776405;0.681911;0.761262;0.782730;0.737546
ID50;0.857729;0.590185;0.626550;0.843079;0.832148;0.717104;0.694663;0.783968;0.917055;0.709000;0.716905;0.888391;0.942575;0.741750;0.692539;0.769374;0.916519;0.900773;0.653541;0.662390;0.800557;0.858206;0.879867;0.587911;0.596576;0.902826;0.905439;0.698965;0.683934;0.882343;0.941017;0.980685;0.612208;0.734431;0.837637;0.888871;0.672416;0.628836;0.716577;0.678386;0.712125;0.761791;0.605508;0.627920;0.687320;0.831272;0.517111;0.678594;0.615039;0.714287;0.000000;0.694357;0.626039;0.554108;0.621365;0.633289;0.679390;0.678319;0.748812;0.674051;0.580687;0.592576
ID51;0.904081;0.841133;0.838057;0.914120;0.899705;0.847954;0.862094;0.865026;0.924280;0.843407;0.854143;0.920919;0.956873;0.854904;0.827490;0.706028;0.925147;0.925065;0.830729;0.810568;0.677879;0.900358;0.907517;0.803344;0.810437;0.917404;0.914087;0.804599;0.823279;0.924395;0.936972;0.959997;0.805373;0.832115;0.750568;0.916983;0.841537;0.815518;0.646558;0.853654;0.778026;0.725426;0.733958;0.682145;0.835289;0.689742;0.740107;0.556654;0.734025;0.633159;0.694357;0.000000;0.824468;0.727767;0.633573;0.759574;0.682213;0.785258;0.696322;0.815435;0.775635;0.773581
ID52;0.871134;0.692885;0.563963;0.789579;0.823776;0.698531;0.655176;0.788079;0.927675;0.700481;0.725617;0.898275;0.948843;0.759505;0.647333;0.810512;0.927070;0.908671;0.672149;0.662691;0.838831;0.879628;0.900716;0.574030;0.656104;0.911930;0.911689;0.686512;0.648016;0.876267;0.950594;0.985876;0.696833;0.722226;0.870789;0.902694;0.650265;0.580733;0.784105;0.659697;0.698954;0.775270;0.648663;0.698478;0.504220;0.839651;0.643183;0.788541;0.642156;0.775146;0.626039;0.824468;0.000000;0.638308;0.725083;0.607107;0.712799;0.622519;0.768871;0.665458;0.647501;0.670349
ID53;0.860544;0.673755;0.657727;0.849785;0.829480;0.730370;0.699373;0.791334;0.917906;0.740234;0.742417;0.892210;0.941892;0.759489;0.708696;0.727875;0.915333;0.900124;0.733150;0.703235;0.780569;0.858916;0.886915;0.620575;0.659914;0.900683;0.911220;0.706657;0.695752;0.884412;0.939588;0.978331;0.670722;0.734851;0.832302;0.888440;0.710688;0.624115;0.680424;0.702600;0.685931;0.719140;0.583597;0.587053;0.665444;0.794331;0.517280;0.648750;0.616448;0.704426;0.554108;0.727767;0.638308;0.000000;0.363946;0.602953;0.622117;0.683136;0.713093;0.679577;0.668936;0.653659
ID54;0.872011;0.753553;0.743598;0.873856;0.852030;0.772258;0.768277;0.815753;0.917130;0.782675;0.789091;0.896527;0.945147;0.800798;0.760570;0.683518;0.914575;0.902486;0.781376;0.755240;0.719061;0.872894;0.888898;0.692062;0.720820;0.901622;0.912133;0.738356;0.739128;0.895868;0.935189;0.971325;0.734719;0.766405;0.783851;0.894700;0.761482;0.700481;0.609309;0.772986;0.708006;0.693002;0.634464;0.596784;0.732214;0.731218;0.590811;0.562209;0.648383;0.644237;0.621365;0.633573;0.725083;0.363946;0.000000;0.660472;0.598940;0.718852;0.682065;0.735956;0.713255;0.706398
ID55;0.831496;0.700333;0.667228;0.791793;0.783824;0.720135;0.690252;0.737998;0.917557;0.713670;0.716667;0.886628;0.941322;0.743461;0.610237;0.730359;0.916413;0.895563;0.691600;0.636579;0.767208;0.843376;0.879412;0.625840;0.662882;0.894800;0.903166;0.701737;0.644450;0.863400;0.942655;0.980990;0.689419;0.671960;0.819894;0.879849;0.727475;0.658766;0.749622;0.727014;0.598313;0.685726;0.700903;0.710901;0.611912;0.785855;0.592486;0.711028;0.649517;0.749384;0.633289;0.759574;0.607107;0.602953;0.660472;0.000000;0.456656;0.700929;0.767110;0.680654;0.613323;0.592915
ID56;0.838779;0.785861;0.761692;0.840596;0.827342;0.785075;0.765749;0.790476;0.909374;0.779332;0.783148;0.888178;0.945233;0.797637;0.701456;0.647127;0.911152;0.890271;0.757223;0.700544;0.679732;0.860579;0.870117;0.712884;0.731781;0.887702;0.898167;0.758332;0.718410;0.879002;0.933579;0.971986;0.761289;0.714902;0.747738;0.878764;0.779638;0.739372;0.662707;0.790915;0.643302;0.601994;0.728998;0.710127;0.700516;0.691690;0.647208;0.613624;0.665761;0.674506;0.679390;0.682213;0.712799;0.622117;0.598940;0.456656;0.000000;0.736877;0.713214;0.737265;0.695080;0.667851
ID57;0.873011;0.739659;0.653239;0.845449;0.827102;0.752903;0.704642;0.813406;0.917843;0.712775;0.744748;0.899043;0.941445;0.729057;0.720168;0.790199;0.918536;0.897410;0.719296;0.730188;0.802347;0.874723;0.897179;0.653543;0.743376;0.902036;0.898931;0.712293;0.691890;0.880103;0.943610;0.980640;0.735111;0.733240;0.833064;0.899674;0.683580;0.635836;0.728469;0.697576;0.727089;0.776796;0.674731;0.688633;0.670373;0.807402;0.653494;0.732901;0.673632;0.776405;0.678319;0.785258;0.622519;0.683136;0.718852;0.700929;0.736877;0.000000;0.551669;0.676393;0.700348;0.696303
ID58;0.892544;0.829298;0.787974;0.898714;0.871863;0.824574;0.801911;0.866280;0.921920;0.802586;0.822108;0.917568;0.950630;0.823978;0.802037;0.726069;0.922780;0.909650;0.810858;0.802069;0.738004;0.898886;0.909245;0.771220;0.806535;0.905810;0.899884;0.784836;0.772795;0.906415;0.938630;0.967934;0.822074;0.792559;0.763186;0.914204;0.795889;0.780239;0.623333;0.814028;0.765125;0.728992;0.743231;0.709621;0.755502;0.704028;0.714047;0.659245;0.738538;0.681911;0.748812;0.696322;0.768871;0.713093;0.682065;0.767110;0.713214;0.551669;0.000000;0.771170;0.790179;0.774299
ID59;0.871172;0.737226;0.631808;0.826151;0.839145;0.770733;0.634183;0.796341;0.925774;0.793352;0.737699;0.898984;0.944200;0.792113;0.701397;0.814837;0.919872;0.912249;0.736081;0.714541;0.828176;0.877319;0.899607;0.665693;0.704727;0.909630;0.918018;0.780967;0.765656;0.901284;0.948024;0.984348;0.740817;0.762548;0.874159;0.894756;0.739369;0.686668;0.787570;0.699992;0.725100;0.774727;0.746799;0.761224;0.672170;0.850960;0.657402;0.780248;0.624328;0.761262;0.674051;0.815435;0.665458;0.679577;0.735956;0.680654;0.737265;0.676393;0.771170;0.000000;0.697637;0.616438
ID60;0.844186;0.652106;0.634179;0.790869;0.800130;0.642387;0.705849;0.767037;0.920299;0.640338;0.657798;0.882356;0.939919;0.694534;0.622044;0.782309;0.916961;0.890128;0.620379;0.596479;0.796292;0.843663;0.876446;0.564350;0.632666;0.897435;0.905201;0.671816;0.676720;0.862516;0.943556;0.982939;0.652489;0.663490;0.847628;0.884625;0.677987;0.656277;0.766089;0.716369;0.702794;0.770096;0.717817;0.737834;0.653687;0.828523;0.610804;0.745044;0.700060;0.782730;0.580687;0.775635;0.647501;0.668936;0.713255;0.613323;0.695080;0.700348;0.790179;0.697637;0.000000;0.566632
ID61;0.848423;0.691994;0.628819;0.825523;0.812834;0.726122;0.710788;0.778309;0.922288;0.701430;0.694013;0.888610;0.940005;0.707809;0.653871;0.775921;0.917525;0.894246;0.686165;0.615466;0.771107;0.849640;0.878424;0.640988;0.621458;0.901662;0.909739;0.679613;0.654317;0.883871;0.944736;0.983369;0.645975;0.660684;0.826116;0.887901;0.708641;0.629165;0.739664;0.728586;0.685842;0.738181;0.697384;0.714050;0.689520;0.826663;0.607272;0.741859;0.619980;0.737546;0.592576;0.773581;0.670349;0.653659;0.706398;0.592915;0.667851;0.696303;0.774299;0.616438;0.566632;0.000000
