;ID0;ID1;ID2;ID3;ID4;ID5;ID6;ID7;ID8;ID9;ID10;ID11;ID12;ID13;ID14;ID15;ID16;ID17;ID18;ID19;ID20;ID21;ID22;ID23;ID24;ID25;ID26;ID27;ID28;ID29;ID30;ID31;ID32;ID33;ID34;ID35;ID36;ID37;ID38;ID39;ID40;ID41;ID42;ID43;ID44;ID45;ID46;ID47;ID48;ID49;ID50;ID51;ID52;ID53;ID54;ID55;ID56;ID57;ID58;ID59;ID60;ID61
ID30;0.813957;0.914535;0.914674;0.857193;0.739810;0.908834;0.910314;0.903433;0.568457;0.902153;0.887377;0.453550;0.392238;0.874627;0.897781;0.874707;0.382442;0.390047;0.906144;0.892628;0.876735;0.429678;0.554120;0.900999;0.901926;0.779445;0.755783;0.901697;0.897732;0.873012;0.000000;0.702389;0.903269;0.885269;0.874650;0.389579;0.910982;0.906829;0.888268;0.924857;0.891626;0.885226;0.894649;0.890010;0.900902;0.888788;0.888871;0.868907;0.891401;0.886463;0.888605;0.881418;0.905840;0.886059;0.878268;0.891530;0.875432;0.893240;0.884358;0.901184;0.893144;0.895261
ID31;0.918350;0.975897;0.975584;0.928926;0.862352;0.973517;0.972547;0.965553;0.805580;0.966533;0.960080;0.785556;0.789547;0.949670;0.967251;0.930679;0.752279;0.775091;0.971755;0.964659;0.926262;0.756003;0.769955;0.969035;0.970044;0.864447;0.876016;0.969188;0.966853;0.953436;0.702389;0.000000;0.970902;0.961768;0.915185;0.755584;0.972306;0.969669;0.937001;0.977707;0.951599;0.937390;0.959884;0.951113;0.968306;0.916951;0.962768;0.935081;0.960428;0.935305;0.962101;0.923072;0.972146;0.957580;0.944249;0.962689;0.945499;0.962016;0.937861;0.969179;0.966450;0.967282
ID32;0.782481;0.451180;0.481995;0.752261;0.729379;0.580716;0.607987;0.678926;0.864555;0.534916;0.533616;0.801055;0.890681;0.550775;0.556462;0.713029;0.858797;0.840150;0.535517;0.544809;0.744256;0.738893;0.807160;0.530728;0.453741;0.842979;0.847122;0.519799;0.480903;0.803628;0.903269;0.970902;0.000000;0.560567;0.787794;0.818448;0.577745;0.489437;0.680451;0.610647;0.615617;0.688981;0.491466;0.553003;0.595689;0.791733;0.466054;0.624346;0.558394;0.667430;0.441138;0.674163;0.534723;0.504576;0.580676;0.526041;0.614581;0.581167;0.697900;0.588331;0.484218;0.477077
ID33;0.796384;0.608393;0.606556;0.733218;0.734649;0.584996;0.614548;0.726830;0.847511;0.535007;0.451681;0.788788;0.880005;0.490828;0.444574;0.610092;0.842626;0.802197;0.559357;0.446258;0.652980;0.742867;0.787348;0.564095;0.554388;0.820329;0.822287;0.581645;0.494163;0.785239;0.885269;0.961768;0.560567;0.000000;0.610933;0.806006;0.645244;0.610917;0.682825;0.693985;0.532176;0.593778;0.653510;0.672482;0.554307;0.709317;0.551399;0.635922;0.593834;0.684489;0.580317;0.712498;0.565222;0.580841;0.621278;0.505979;0.556301;0.578831;0.656396;0.616224;0.496434;0.493300
ID34;0.883559;0.833572;0.809283;0.863779;0.855089;0.811276;0.803352;0.860592;0.864880;0.778738;0.758425;0.845640;0.902106;0.770434;0.704132;0.488989;0.869239;0.846011;0.767119;0.686611;0.481830;0.824391;0.846832;0.778740;0.768270;0.872372;0.853684;0.782641;0.703585;0.871989;0.874650;0.915185;0.787794;0.610933;0.000000;0.853185;0.810476;0.793055;0.642078;0.846483;0.698945;0.612334;0.760941;0.721956;0.745370;0.572722;0.717818;0.590276;0.718219;0.624743;0.720633;0.600727;0.771149;0.712771;0.644535;0.694763;0.597110;0.713891;0.617059;0.776449;0.735551;0.703746
ID35;0.749190;0.829293;0.825590;0.749474;0.670429;0.838590;0.814568;0.812403;0.571015;0.827311;0.802774;0.425351;0.519575;0.802154;0.799260;0.827266;0.347942;0.399054;0.819574;0.796886;0.843716;0.438156;0.495227;0.810586;0.821237;0.740778;0.733626;0.847769;0.817700;0.806941;0.389579;0.755584;0.818448;0.806006;0.853185;0.000000;0.831502;0.829945;0.843597;0.851990;0.814447;0.829297;0.828476;0.833943;0.798203;0.856279;0.788179;0.810383;0.807075;0.834712;0.799971;0.846694;0.822646;0.799273;0.809464;0.785474;0.783746;0.817642;0.841967;0.809554;0.793119;0.798400
ID36;0.768113;0.570352;0.462379;0.692661;0.711861;0.513052;0.547044;0.703895;0.878564;0.518817;0.581491;0.843908;0.906639;0.629514;0.575471;0.719012;0.873972;0.846215;0.584706;0.619354;0.765160;0.814515;0.834708;0.457198;0.615664;0.844556;0.845265;0.510065;0.532931;0.777603;0.910982;0.972306;0.577745;0.645244;0.810476;0.831502;0.000000;0.498217;0.651653;0.503996;0.607832;0.689517;0.569695;0.597812;0.429215;0.744972;0.519134;0.655538;0.541194;0.668800;0.506496;0.726426;0.481772;0.551215;0.614834;0.571678;0.638857;0.519272;0.660976;0.586507;0.512844;0.548756
ID37;0.765686;0.519214;0.394079;0.716778;0.682194;0.579355;0.514226;0.660508;0.875621;0.588996;0.588274;0.827471;0.900101;0.599217;0.561843;0.688054;0.861540;0.833868;0.590583;0.558131;0.726663;0.755766;0.822717;0.458777;0.509276;0.855921;0.861209;0.516709;0.475344;0.805805;0.906829;0.969669;0.489437;0.610917;0.793055;0.829945;0.498217;0.000000;0.500865;0.500897;0.574390;0.645341;0.418624;0.475371;0.495728;0.716552;0.461468;0.634103;0.483473;0.627200;0.458615;0.688501;0.409178;0.453609;0.539031;0.491164;0.586511;0.466100;0.639665;0.522844;0.488402;0.458965
ID38;0.794104;0.699377;0.652035;0.816337;0.766199;0.698878;0.695458;0.742588;0.876022;0.700490;0.730634;0.842583;0.910422;0.734712;0.694857;0.570974;0.862463;0.836025;0.727098;0.697310;0.565606;0.792267;0.820220;0.623343;0.645904;0.847854;0.856356;0.625555;0.631224;0.836116;0.888268;0.937001;0.680451;0.682825;0.642078;0.843597;0.651653;0.500865;0.000000;0.712705;0.620323;0.565746;0.534337;0.474474;0.644028;0.529629;0.550411;0.447144;0.544971;0.463480;0.558332;0.477714;0.644879;0.515638;0.438134;0.599516;0.495559;0.572908;0.452785;0.649579;0.620862;0.586878
ID39;0.783758;0.514732;0.499791;0.753788;0.762702;0.579502;0.480145;0.713297;0.895396;0.617747;0.602980;0.862312;0.911952;0.668262;0.558438;0.728980;0.892343;0.871214;0.591371;0.588319;0.770358;0.837236;0.864791;0.533267;0.523305;0.865593;0.864813;0.632063;0.626406;0.833544;0.924857;0.977707;0.610647;0.693985;0.846483;0.851990;0.503996;0.500897;0.712705;0.000000;0.576370;0.667981;0.562615;0.608366;0.511850;0.780488;0.507555;0.693305;0.532509;0.707299;0.513301;0.744674;0.492200;0.541545;0.629973;0.571109;0.654143;0.535598;0.686380;0.538453;0.558080;0.573051
ID40;0.760116;0.632444;0.603946;0.746637;0.748745;0.581674;0.567769;0.699466;0.855597;0.597272;0.553054;0.826575;0.892191;0.587274;0.476236;0.586677;0.858849;0.832777;0.547135;0.479430;0.610815;0.800278;0.821733;0.563409;0.571285;0.824294;0.812673;0.582491;0.543229;0.789342;0.891626;0.951599;0.615617;0.532176;0.698945;0.814447;0.607832;0.574390;0.620323;0.576370;0.000000;0.282597;0.605297;0.615519;0.510033;0.655586;0.507815;0.567680;0.534393;0.626459;0.552946;0.636696;0.537225;0.521990;0.547994;0.426852;0.474168;0.571201;0.619597;0.568751;0.541775;0.521887
ID41;0.781253;0.716231;0.688981;0.792073;0.780410;0.673571;0.648372;0.752303;0.858108;0.682427;0.654640;0.836209;0.901494;0.666807;0.563891;0.501556;0.861467;0.837385;0.630139;0.546741;0.518610;0.818528;0.828646;0.644686;0.635640;0.827863;0.811709;0.660897;0.604809;0.818879;0.885226;0.937390;0.688981;0.593778;0.612334;0.829297;0.689517;0.645341;0.565746;0.667981;0.282597;0.000000;0.634467;0.614996;0.582060;0.560081;0.568567;0.510717;0.567305;0.557062;0.615236;0.569152;0.633013;0.561451;0.530224;0.521752;0.430609;0.635051;0.573554;0.632290;0.626143;0.585013
ID42;0.773870;0.518732;0.498971;0.781362;0.724595;0.633469;0.600146;0.680463;0.864541;0.599035;0.655300;0.819199;0.907346;0.633813;0.660494;0.680059;0.864926;0.849920;0.617977;0.618130;0.698872;0.754253;0.823026;0.489316;0.524407;0.846072;0.852732;0.526965;0.548182;0.824166;0.894649;0.959884;0.491466;0.653510;0.760941;0.828476;0.569695;0.418624;0.534337;0.562615;0.605297;0.634467;0.000000;0.162696;0.573979;0.723631;0.433375;0.533661;0.499403;0.594017;0.434214;0.579726;0.480016;0.412027;0.464626;0.539531;0.573562;0.509128;0.591383;0.595913;0.559840;0.535372
ID43;0.777901;0.569066;0.546691;0.800936;0.740172;0.667362;0.634700;0.696137;0.864833;0.632556;0.689150;0.824619;0.909882;0.666637;0.686068;0.653663;0.865939;0.850149;0.660727;0.653619;0.658943;0.762823;0.824329;0.524585;0.561508;0.845418;0.854183;0.556489;0.587435;0.828360;0.890010;0.951113;0.553003;0.672482;0.721956;0.833943;0.597812;0.475371;0.474474;0.608366;0.615519;0.614996;0.162696;0.000000;0.595640;0.683604;0.445148;0.486730;0.496379;0.553235;0.457641;0.517618;0.536663;0.415481;0.425297;0.551471;0.550540;0.525126;0.549932;0.614497;0.584578;0.555270
