feature	X1131336	X1160721	X1232428	X1519439	X1535	X165179	X166486	X1680	X1796635	X1898205	X1965537	X204516	X208479	X2086273	X2086584	X2137880	X214856	X2173	X2292885	X2292887	X2292997	X2293011	X2293015	X2293022	X2293024	X2293035	X2293047	X2293125	X2293126	X2293138	X239935	X28052	X28111	X28116	X28117	X28118	X291644	X292800	X29348	X301301	X301302	X310297	X328812	X328813	X328814	X33025	X33043	X338188	X357276	X35833	X360807	X39485	X39491	X39492	X39496	X39778	X40518	X40519	X40545	X437897	X454154	X45851	X46503	X46506	X47678	X487174	X487175	X562	X674529	X745368	X817	X818	X820	X821	X823	X853	X88431
sample_12	0	0	0.0271736911272188	0.00128233965348884	0.042480602512285	0.00162905131843648	0.00382075127404105	0.00592952504701448	0.00222737703245194	0	0.000880966334076072	0.00170242554318507	0.0040432095528544	0.0447717227543598	0	0	0.0042924453935618	0.00342369502613028	0.00732373827892934	0.000940038784094649	0.00100705511760359	0.00212751872026711	0.00694002657036233	0.0994298309702845	0.000678690745383604	0	0.000909079105800534	0	0.0691456455340417	0	0.0232673638691858	0.000644823573808733	0.00202637959533227	0.00137522978956268	0.0445085815155808	0.0609827115827729	0	0.00395786949295516	0.00166519363428191	0.00491167993669384	0.00358339586398864	0.00910559241094198	0.019637948824961	0.0042686752886325	0.00760398980214981	0	0	0	0.00738773805848183	0	0.00214080502236284	0.0028237805587807	0.0644059142624454	0.00737989506554059	0.0040809165657557	0.00837274476438656	0	0	0	0	0.000530871569945382	0.00111306075068089	0.0179036895815474	0.100440764701896	0.00222339860729047	0.00051480431171749	0.0189025661391474	0.00602477767188462	0.00249245002817531	0.014671869708342	0.00138971098549283	0.000584548047946713	0.0447973334486545	0.0207051888824581	0.00760717923116774	0.0328887071174901	0.11091842334169
sample_13	0	0	0.0883856519061032	0.00170002018438232	0.102239736489977	0.00108786592560692	0.00319185953016326	0.0263526305711596	0	0.00421531754806704	0.0020058393949816	0.0018430971600144	0.0158198639666004	0.0551245243951497	0	0	0.00278963642287047	0.00561264053848419	0.0076185880158553	0.00116178572435957	0.000649872611544498	0.00146514527004898	0.0539272981367375	0.136051778293309	0	0	0	0	0.011799640374784	0	0	0.00111973673044654	0.000943748075430089	0.00193767936154773	0.0281068312577569	0.0210299542393101	0	0.0077781369050296	0.00110369335682963	0.00216601557559797	0.00265492800023942	0.00552116194516062	0.0070525268902668	0.00250209694411551	0.00351029509241133	0	0	0	0.00423697073195085	0	0	0.00564297834820972	0.0156053447190159	0.00249587292064319	0.0205342679044052	0.00453145710705834	0.000663778088321423	0	0	0	0	0	0.0119652891496728	0.0653005586164612	0.000736960155342951	0	0.0257050851571667	0.00329235979881925	0.00197891949777672	0.00627487476369358	0.000908493289171026	0	0.0281959611350432	0.0112835040980912	0.00575116493303276	0.053438453801445	0.122988108950339
sample_14	0	0	0	0.0012673842592611	0.0793641533326461	0.00165540015252705	0.00118333886412949	0	0	0	0.00145976193276272	0.0785074216902886	0.169550410325876	0.00905862142142484	0	0	0.00394378528442759	0	0.0153818487335482	0.00328517130482147	0	0.000657351554556145	0	0	0.0432971610897898	0	0	0	0	0	0	0	0.00962772113358283	0.0354023923834324	0.0447845238020341	0	0	0.0230044910614044	0	0	0.00235255479536063	0	0	0.0114414224444507	0.00293778901158813	0.00103121125573298	0	0	0.0108329317384511	0.045409578345557	0	0	0.00126531364138868	0	0	0	0.00333245939970418	0	0	0	0.00698534739282435	0	0.00714972251388485	0.108113685353399	0.00325216966948698	0	0.0301572745338633	0.000758019710196985	0.00071739209147621	0.015468710074946	0	0	0.113922161984459	0.0234479021747543	0.00104210560966757	0.0818511398420335	0.00710017009026202
sample_15	0	0	0	0.000893103339468677	0.103016224964993	0.458652904208019	0.000641913115356524	0.00295252439886886	0	0	0.00099594920968243	0.00319007651265852	0.000797660324664968	0	0	0	0	0	0.00733021632458204	0.00100047331024837	0	0.00573101266407037	0	0	0	0.0398146787382808	0.000678788328929665	0.0559294928035792	0.0106995638386253	0	0.07226826514728	0	0.00501016132325031	0	0.00539401958661503	0.00950578013722542	0	0.00166584539481491	0	0.0033031036909859	0.0041755754039462	0	0	0.00161007297313404	0	0	0	0	0.00115715243369448	0.026300518152698	0	0.00267595680653138	0.00117893658045343	0.0100958324693342	0.00562109595579141	0	0	0	0	0.00137523550909192	0	0	0.000831521706056556	0.000946079331363175	0	0	0.0237003864371494	0	0.000595081085608344	0	0	0	0.0104413861221992	0.0386213423540017	0.00367589453038919	0.0739023473559696	0.00362382743038847
sample_16	0	0.000862370227123804	0	0.0951907727876726	0.00283362759832498	0.00103436131000091	0.0359281520290537	0	0	0	0.00188825616231676	0.00514169593459076	0.000882107955874029	0.00253040732637204	0	0	0	0	0.0113556136925832	0.00269557954217954	0.0014023023640753	0.00548280051359729	0.013192853934457	0	0.00178825837715934	0.00385847329154799	0.00098961885097709	0	0	0	0	0.000948466118085936	0.00368435613615219	0.0034111158808822	0.061412998279796	0.132162502232321	0	0.00847513336639324	0	0.00177816841119704	0.0078067955881129	0	0	0.000537181299850371	0.000755917596672734	0	0	0.00350310331162617	0.00867775850571895	0.0138307065961794	0.000775255000908989	0.00139347453300986	0.0269175265502659	0.00253496581673098	0.00506359393338392	0.00596744233809599	0	0	0.058157040200121	0	0.0256446218075013	0	0.0226856694523667	0.0150695522288354	0.00174460901485977	0	0.00166906542224797	0.00300596387711734	0.000598708621413801	0.0384284901920082	0.000777573960145676	0.000540838325960562	0.193551524073621	0.0826863663816124	0.0153684282869377	0.0415417298697295	0.021836104892232
sample_17	0	0	0	0.0296295721555212	0.000961782079518869	0.0010507638573478	0.165140203739152	0.00283520961752031	0	0	0.000578459388598725	0.0047865918210017	0.000919938800630154	0.00282958600481604	0	0	0	0	0.0132061283321513	0.00307007060132163	0.000735798373661086	0.0128035750188986	0.0640071446647394	0	0.00771491531503353	0.00201300797854144	0.00407043395936777	0	0.000671823851212942	0	0	0	0.00539168693252611	0.00371218138799067	0.0302964758297598	0.068482279580873	0	0.00156601064660698	0.000503084827404977	0.00149106996767066	0.0100722606125493	0	0	0	0	0	0	0.0015779793403305	0.00791870501494771	0.00920033009898862	0.00100199797690649	0	0.0142733544262234	0.0119251151671859	0.00376828984013227	0	0	0	0.0440561445856927	0	0.0983654337979284	0	0.0086817221488829	0.00887266918340942	0.00124250828878872	0	0	0.00190837046566471	0	0.0285613961537942	0	0	0.191670114712835	0.066282533618185	0.00543295571044057	0.0400131071772095	0.0167072169480373
sample_18	0	0.0139869694719168	0	0.000905946779770871	0.0214612534210745	0	0.00189035740554129	0	0.00106117660486401	0	0	0.0189927321628096	0.00186785228857122	0.0186944404827113	0	0	0.00218835758519311	0	0.0231558642156143	0.00209824058549417	0.000749114937270672	0.00413868062316932	0.000755350449001933	0	0.010807608007276	0.00854708421225122	0	0	0.00218455395884554	0	0.472543006270151	0.000566545263771265	0.00210725118080019	0.0118875625252089	0.0160945956866982	0	0	0.0014150005286192	0.000589921057645135	0.00420154895032754	0.0401032700218871	0	0	0.00469168915410307	0.00209786907736387	0	0	0	0.00336964727007259	0.0108171966068414	0	0.00207780975026532	0.0241427745681486	0	0	0.00248386693098621	0.00365830175164767	0	0	0	0.00184798341218324	0	0.00258326025876593	0.0181211565484182	0.00109718588848176	0	0.0158702124134103	0	0	0.0101459841920036	0	0.0010086831014045	0.0341267143492619	0.00661894307174924	0	0.163261852556052	0.00898458442235538
sample_19	0	0.00283111771101112	0	0.00221732923258304	0.0114898731387243	0.00053409615587148	0.00956674734733843	0	0.00359892034593553	0	0	0.00964062481496919	0.0112527918527842	0.170423653605393	0.000878125210169447	0	0	0	0.21454946080468	0.00567861484102009	0.00215004935548513	0.00491255066912814	0.00254748165565492	0	0.0320805358850366	0.010883306428901	0.000654999725346216	0	0.0192603909159802	0	0.0485564970090227	0.00459992601414565	0.00243420054944889	0.00717206725506245	0.00581946438709069	0	0	0.00114459725720139	0.00151124152061656	0.00123358137143445	0.0207548499572823	0	0	0.00139651296711865	0	0.000976846550430794	0	0	0.00185618600692076	0.00306441243805891	0.00671046815038311	0.0219738905592441	0.0238164779426373	0	0.000977350438963106	0.00532396561956265	0.00436873414579984	0	0	0	0.000833350185150092	0.000798804813037029	0.000931707674657158	0.00627189051551015	0.00072210435492662	0	0.0184880265665869	0	0	0.0207342669284342	0	0.00116271642671058	0.0174553640753904	0.00334933359854973	0	0.196386161667576	0.0540243333570344
sample_20	0	0.0107230428165791	0	0.00370081386146971	0.00746082468339618	0.00296940239565651	0.0326956808282328	0.0192274117412263	0	0	0.0037131302788107	0.00482889754438938	0.0138456966798679	0.00626367995169467	0	0	0	0	0.0569932221872417	0.00274270244064577	0.0131088598051855	0.00371487159441998	0.00153833855502894	0	0	0	0	0	0	0	0	0.020734698429985	0.00152674924602047	0.0109427075888016	0.0531457339992717	0	0	0.0171208836218422	0.00403662630053601	0.00103615840059689	0.011711023395452	0	0	0	0	0.00190083719987517	0	0	0.0208072458022215	0	0.00497596380430434	0.0071996604713766	0.0285581955518999	0.000506181896154907	0.00127461144368836	0.00859209602432349	0	0	0.000861834598467535	0	0.011587283565948	0	0.00832617390986825	0.0732582674354217	0.00981821970202669	0	0	0.000835215562419064	0	0.167864080827282	0	0.000609176033226155	0.237608742131703	0.0622476694166543	0.00906158675663075	0.0259192372262466	0.0144065642939107
sample_21	0	0.00531208772108573	0	0.00162561123952525	0.00977820809648745	0.00376331956246112	0.0382837305539315	0.0167923438649885	0	0	0.00118443808504618	0.00488478518095973	0.00483979834865964	0.00608360039547927	0	0	0	0	0.0585051650135359	0.00225484905205617	0.00929891687405139	0.00536364212725131	0.00205802406753692	0	0	0	0	0	0	0	0	0.00380927974845646	0.00117373232454823	0.0118287479619052	0.0574791466190504	0	0	0.00964389033787413	0.000590023570738945	0.00107416709333341	0.0112198025909765	0	0	0	0	0.00189878406766796	0	0	0.0257843676616602	0	0.00267311074879891	0.00200419425643689	0.0322779719994444	0	0.000789109240045977	0.0124024075109227	0	0	0	0	0.0161648099752299	0.000702876330623072	0.00664974324215669	0.0802894585046449	0.0112398802822127	0	0	0	0	0.140377714322546	0	0.000680555572579401	0.250702917510927	0.0908648868843782	0.0168039692525287	0.0179270742197641	0.0229188579874919
