feature	X1131336	X1160721	X1232428	X1519439	X1535	X165179	X166486	X1680	X1796635	X1898205	X1965537	X204516	X208479	X2086273	X2086584	X2137880	X214856	X2173	X2292885	X2292887	X2292997	X2293011	X2293015	X2293022	X2293024	X2293035	X2293047	X2293125	X2293126	X2293138	X239935	X28052	X28111	X28116	X28117	X28118	X291644	X292800	X29348	X301301	X301302	X310297	X328812	X328813	X328814	X33025	X33043	X338188	X357276	X35833	X360807	X39485	X39491	X39492	X39496	X39778	X40518	X40519	X40545	X437897	X454154	X45851	X46503	X46506	X47678	X487174	X487175	X562	X674529	X745368	X817	X818	X820	X821	X823	X853	X88431
sample_11	-11.8409479725789	-11.3908592589273	-4.65885891391015	-9.4925853929407	-2.86947639043267	-9.86544695309009	-7.96002907420213	-5.51697273546354	-10.669624629998	-9.85912496621105	-10.4490652322161	-8.77294339796834	-9.18798068784401	-4.58970847086758	-11.5875616385867	-9.73374219110288	-8.64721684927029	-9.64635113672585	-7.23292326514262	-10.0608124032521	-9.4582963751827	-9.40595729477375	-6.44817507201588	-3.07779441722097	-11.797846421424	-11.7386981624073	-10.1077556278442	-9.54163011005171	-4.14142557148033	-11.9399350138599	-6.98899915694989	-11.8431614126423	-9.9239560178068	-10.1724778058378	-4.79275952122373	-4.86499196213927	-11.7711577256647	-8.79681393858237	-9.80884150373572	-9.00314394624159	-7.91618614574508	-7.18163892010686	-6.06108836726096	-8.48872711140684	-8.12215676391438	-11.9154711507356	-11.8651570837815	-11.6975267775331	-7.63268822223811	-11.7658417134675	-10.834593531698	-9.40824168114593	-3.43551223058175	-7.65679646055596	-5.07845502846207	-7.08252155297663	-11.9047799859085	-11.7217678513598	-11.8867942670495	-11.8893001335825	-11.8793494974532	-10.7977634704728	-6.11234249613984	-3.80190806467915	-10.1414682953285	-11.9236882427208	-6.10053449094029	-7.44372472014408	-8.69024982797793	-6.55276481492653	-9.22183496387207	-11.9554915342119	-5.07382811203654	-6.14593926494276	-7.63849673633367	-5.0521133558497	-3.56085752722675
sample_12	-11.8409479725789	-11.3908592589273	-5.20164564301328	-9.60700584524609	-4.55705196140758	-9.26175223224885	-8.03192794148829	-7.3978677346562	-8.81043849806358	-11.6904040938914	-10.1486254916064	-9.19819258235816	-7.9502833066203	-4.4812683575428	-11.5875616385867	-9.73374219110288	-7.86398450359454	-8.19023008873062	-7.09320404874766	-10.0549920988584	-9.95564163834096	-8.87661245826544	-7.17084309839218	-3.33017743520786	-10.5249580388577	-11.7386981624073	-10.103306539937	-9.54163011005171	-3.85421778965348	-11.9399350138599	-5.4255484233068	-10.5988078918944	-8.94687982967095	-9.50611158343267	-4.4897726668108	-4.03545588888516	-11.7711577256647	-7.98106024301202	-9.23009433620913	-7.66956773225795	-8.124456855273	-6.7790314024929	-5.6702119411097	-7.87199586142923	-7.0390276874991	-11.9154711507356	-11.8651570837815	-11.6975267775331	-7.08065156999694	-11.7658417134675	-8.86763087898045	-8.46815630620165	-3.9566630156378	-7.08218398185887	-7.93689106963112	-6.90008363813079	-11.9047799859085	-11.7217678513598	-11.8867942670495	-11.8893001335825	-10.8793494974532	-9.81125194776461	-5.80359926192265	-3.31558317722034	-8.81301766908646	-10.9236882427208	-5.72527408734342	-7.37487628109337	-8.64821970474328	-6.09080345734059	-9.49099940397967	-10.7403907650825	-4.48044333103865	-5.59386382606511	-7.03842268817462	-4.92626389403215	-3.17242908054926
sample_13	-11.8409479725789	-11.3908592589273	-3.50004400119854	-9.20023240904299	-3.2899720718495	-9.84428352254175	-8.29138712295023	-5.2459092080814	-11.8337023160797	-7.89014296837838	-8.96157818885131	-9.08365215912143	-5.98211899549846	-4.18116188637384	-11.5875616385867	-9.73374219110288	-8.4857071787731	-7.47710461979526	-7.03626064275455	-9.74944027694366	-10.5875554317229	-9.4147405688276	-4.2128404359629	-2.87777228112836	-11.797846421424	-11.7386981624073	-11.8431678431037	-9.54163011005171	-6.40511329946065	-11.9399350138599	-10.7398744508423	-9.80262471517078	-10.0493105822856	-9.01145442483583	-5.15293537520288	-5.57141047897238	-11.7711577256647	-7.00635965641233	-9.82344488612508	-8.85074066740506	-8.55711154796637	-7.50081236618871	-7.14764402305286	-8.64264659664309	-8.1541919690999	-11.9154711507356	-11.8651570837815	-11.6975267775331	-7.88275112174155	-11.7658417134675	-11.834593531698	-7.46932747060886	-6.00181596331403	-8.64623980455854	-5.60582267705779	-7.78580925577866	-10.5570113735014	-11.7217678513598	-11.8867942670495	-11.8893001335825	-11.8793494974532	-11.9104150288723	-6.38500092873128	-3.93676085635292	-10.4061257592021	-11.9236882427208	-5.28180239824208	-8.24666227830476	-8.98107135975547	-7.31619761916062	-10.104236521904	-11.9554915342119	-5.14836766785104	-6.46964102275719	-7.44193007245105	-4.22597792457614	-3.0234092588974
sample_14	-11.8409479725789	-11.3908592589273	-8.47804164972078	-9.62393028198122	-3.65536866208899	-9.23860428920851	-9.72292101775167	-11.8997402184116	-11.8337023160797	-11.6904040938914	-9.42005118023336	-3.67102714430989	-2.56021381907967	-6.78649277300021	-11.5875616385867	-9.73374219110288	-7.98620327694319	-10.9841445530707	-6.02262727955473	-8.24981568301167	-11.9547233828442	-10.5710472428407	-11.8117995326424	-8.01400741227399	-4.52958375641514	-11.7386981624073	-11.8431678431037	-9.54163011005171	-11.6409762007426	-11.9399350138599	-10.7398744508423	-11.8431614126423	-6.69858992982762	-4.82000933333393	-4.4808559238191	-11.6798666093647	-11.7711577256647	-5.44194065036508	-11.9569106996809	-11.8634907601444	-8.73155595827602	-10.9698462646054	-11.7441837407742	-6.44958976475776	-8.41105349763983	-9.92144436866066	-11.8651570837815	-11.6975267775331	-6.52843245447948	-4.46085954921592	-11.834593531698	-11.6192621620284	-9.62628924536245	-11.9480564698776	-11.8988395382581	-11.9392203323317	-8.22919698600268	-11.7217678513598	-11.8867942670495	-11.8893001335825	-7.16145241964404	-11.9104150288723	-7.12789703376556	-3.20937893960559	-8.26438175820176	-11.9236882427208	-5.05135013895834	-10.3654770173882	-10.4449505384232	-6.01450329331543	-11.8772406421396	-11.9554915342119	-3.13387966412824	-5.41439733558257	-9.90628279320402	-3.61085368226285	-7.13793069871544
sample_15	-11.8409479725789	-11.3908592589273	-8.47804164972078	-10.1288852627546	-3.27905651638088	-1.12452531991529	-10.6053343415897	-8.40383530294595	-11.8337023160797	-11.6904040938914	-9.97164020834811	-8.29219325781638	-10.2919378589758	-11.6502395438418	-11.5875616385867	-9.73374219110288	-11.8586877928819	-10.9841445530707	-7.09192850979596	-9.96510160386113	-11.9547233828442	-7.44699420041826	-11.8117995326424	-8.01400741227399	-11.797846421424	-4.65055577310823	-10.5247506201197	-4.16024694246712	-6.54630420255743	-11.9399350138599	-3.7904939280143	-11.8431614126423	-7.64092722684916	-11.9210818317019	-7.53442352440465	-6.71697925127376	-11.7711577256647	-9.22952977260444	-11.9569106996809	-8.24196202526478	-7.90380926666343	-10.9698462646054	-11.7441837407742	-9.27865820775523	-11.8761836830829	-11.9154711507356	-11.8651570837815	-11.6975267775331	-9.75520535898112	-5.24876496710262	-11.834593531698	-8.54572945549359	-9.72829817238871	-6.63009631428478	-7.47493284178932	-11.9392203323317	-11.9047799859085	-11.7217678513598	-11.8867942670495	-9.50610558333045	-11.8793494974532	-11.9104150288723	-10.2319584554098	-10.0457512169514	-11.9338656528422	-11.9236882427208	-5.39894560717381	-11.9563699915899	-10.7146261164487	-11.7348111500818	-11.8772406421396	-11.9554915342119	-6.58154294349138	-4.69445788116183	-8.08768891157904	-3.75823600043668	-8.10827002995416
sample_16	-11.8409479725789	-10.1794050088828	-8.47804164972078	-3.39303445551293	-8.46313411615644	-9.91704406700157	-4.79874145780463	-11.8997402184116	-11.8337023160797	-11.6904040938914	-9.04872978954113	-7.60353998888739	-10.1467571502143	-8.62641464660542	-11.5875616385867	-9.73374219110288	-11.8586877928819	-10.9841445530707	-6.46045051390853	-8.53518880287463	-9.47798682823804	-7.51087130113853	-6.24409950147686	-8.01400741227399	-9.127229084765	-8.01775416525397	-9.9808393974727	-9.54163011005171	-11.6409762007426	-11.9399350138599	-10.7398744508423	-10.0421161421726	-8.08437176312761	-8.19554051829641	-4.02531215031707	-2.91961518821723	-11.7711577256647	-6.88254821369685	-11.9569106996809	-9.13539231567285	-7.00105378978971	-10.9698462646054	-11.7441837407742	-10.862303296457	-10.3694834061496	-11.9154711507356	-11.8651570837815	-8.15715074871369	-6.84846184686529	-6.17598132563893	-10.3330414523416	-9.48709764851826	-5.21531034288786	-8.62381799162093	-7.62562256982129	-7.38867156368933	-11.9047799859085	-11.7217678513598	-4.10390234206579	-11.8893001335825	-5.28519989435988	-11.9104150288723	-5.4620749556378	-6.05221963991503	-9.1628805350612	-11.9236882427208	-9.2267437796303	-8.37795661227301	-10.7058583343273	-4.70167989396967	-10.3287324736172	-10.8525149891829	-2.36921042706702	-3.59620671739278	-6.02388656011261	-4.58929489601592	-5.51714065741017
sample_17	-11.8409479725789	-11.3908592589273	-8.47804164972078	-5.07681839552292	-10.0220023342156	-9.89434580195748	-2.59823670465313	-8.46232888177766	-11.8337023160797	-11.6904040938914	-10.7554967027126	-7.70678549989631	-10.0861744911669	-8.46519329608894	-11.5875616385867	-9.73374219110288	-11.8586877928819	-10.9841445530707	-6.24264861907957	-8.34751245154044	-10.4084018920313	-6.28730949346297	-3.96562323783261	-8.01400741227399	-7.0181339639324	-8.95643139428095	-7.94060167256537	-9.54163011005171	-10.5396293642453	-11.9399350138599	-10.7398744508423	-11.8431614126423	-7.5350475555764	-8.07351707819415	-5.04470620461206	-3.86812546400991	-11.7711577256647	-9.31869026376054	-10.9569106996809	-9.38943632774957	-6.63346867241848	-10.9698462646054	-11.7441837407742	-11.862303296457	-11.8761836830829	-11.9154711507356	-11.8651570837815	-9.30770596764903	-6.9805197661335	-6.76409866005435	-9.96290468901311	-11.6192621620284	-6.13053176278376	-6.38985299060259	-8.05187434974326	-11.9392203323317	-11.9047799859085	-11.7217678513598	-4.50451294145567	-11.8893001335825	-3.34570475682533	-11.9104150288723	-6.84780303355749	-6.81641610590968	-9.65252880860532	-11.9236882427208	-11.6923474916157	-9.03344302050074	-11.8360612932619	-5.12978968607563	-11.8772406421396	-11.9554915342119	-2.38330268598091	-3.91522743983259	-7.52404699848263	-4.64338352572263	-5.9033847573726
sample_18	-11.8409479725789	-6.15977277919863	-8.47804164972078	-10.1082860785228	-5.54212185219095	-11.8706128790024	-9.04712525738256	-11.8997402184116	-9.88011950988063	-11.6904040938914	-11.9351563308418	-5.71840873324932	-9.06440391471715	-5.74124689723055	-11.5875616385867	-9.73374219110288	-8.83593578591293	-10.9841445530707	-5.4324785879344	-8.89660417700442	-10.3825252900926	-7.9166133627785	-10.3705662334784	-8.01400741227399	-6.53180893570303	-6.8703519477011	-11.8431678431037	-9.54163011005171	-8.83844554363278	-11.9399350138599	-1.08148245950238	-10.785521155702	-8.89042199343209	-6.394403260502	-5.95727985453242	-11.6798666093647	-11.7711577256647	-9.46498169263945	-10.7271904714543	-7.89486299224971	-4.64013631089961	-10.9698462646054	-11.7441837407742	-7.73567685328411	-8.89685963884012	-11.9154711507356	-11.8651570837815	-11.6975267775331	-8.21318670463496	-6.53052953214814	-11.834593531698	-8.91072072133145	-5.37226470482972	-11.9480564698776	-11.8988395382581	-8.65319639900572	-8.09461020529688	-11.7217678513598	-11.8867942670495	-11.8893001335825	-9.07983247772867	-11.9104150288723	-8.59659128498621	-5.78618115417974	-9.83197631254764	-11.9236882427208	-5.97753475185224	-11.9563699915899	-11.8360612932619	-6.6229473719888	-11.8772406421396	-9.95331129142912	-4.87295466839996	-7.23918342214368	-11.5130130253114	-2.61474036190205	-6.798332510551
sample_19	-11.8409479725789	-8.46441255040904	-8.47804164972078	-8.81696128488986	-6.4434933206979	-10.8706128790024	-6.70775578664918	-11.8997402184116	-8.11822011287889	-11.6904040938914	-11.9351563308418	-6.69665763320206	-6.4735732067794	-2.55280250949416	-10.1532857140356	-9.73374219110288	-11.8586877928819	-10.9841445530707	-2.22061781950785	-7.46024522213232	-8.861414506663	-7.66931199694012	-8.61671252704076	-8.01400741227399	-4.96215794847355	-6.52173926518105	-10.5762180778486	-9.54163011005171	-5.69821920482686	-11.9399350138599	-4.36419184416964	-7.76417362781495	-8.68233625063827	-7.12339526772042	-7.42489790844385	-11.6798666093647	-11.7711577256647	-9.77094422978881	-9.37005003994286	-9.662931400566	-5.59040768744858	-10.9698462646054	-11.7441837407742	-9.48395531504643	-11.8761836830829	-9.99958042771362	-11.8651570837815	-11.6975267775331	-9.07344299563191	-8.35017380257593	-7.21937086627295	-5.50806586286256	-5.39189611118179	-11.9480564698776	-9.99883643157937	-7.55328302983727	-7.83856896972593	-11.7217678513598	-11.8867942670495	-11.8893001335825	-10.2287895163519	-10.2898693540739	-10.0678350024337	-7.31688390921872	-10.4355050362652	-11.9236882427208	-5.75726495175747	-11.9563699915899	-11.8360612932619	-5.59183914891659	-11.8772406421396	-9.74828500183455	-5.84018574154733	-8.22191020691415	-11.5130130253114	-2.34823482102367	-4.21024682497471
sample_20	-11.8409479725789	-6.54314184055667	-8.47804164972078	-8.07794170992312	-7.06644917685074	-8.39561167268441	-4.93475612467069	-5.70069161947409	-11.8337023160797	-11.6904040938914	-8.07314835021362	-7.6940904307538	-6.17441854153734	-7.31877378593784	-11.5875616385867	-9.73374219110288	-11.8586877928819	-10.9841445530707	-4.13306583011604	-8.51018617384697	-6.25331398285279	-8.07247194019568	-9.34441124045809	-8.01400741227399	-11.797846421424	-11.7386981624073	-11.8431678431037	-9.54163011005171	-11.6409762007426	-11.9399350138599	-10.7398744508423	-5.59180912525229	-9.35532115195041	-6.51388643686984	-4.23390229830245	-11.6798666093647	-11.7711577256647	-5.86809902752441	-7.95263425229461	-9.91453971572336	-6.4159890351115	-10.9698462646054	-11.7441837407742	-11.862303296457	-11.8761836830829	-9.03914930921976	-11.8651570837815	-11.6975267775331	-5.58677017763005	-11.7658417134675	-7.65080829347423	-7.11785541252535	-5.12995136413907	-10.9480564698776	-9.61572676596844	-6.862774167847	-11.9047799859085	-11.7217678513598	-10.1803013627493	-11.8893001335825	-6.43131379817308	-11.9104150288723	-6.90813059211187	-3.77086460819156	-6.67032283445049	-11.9236882427208	-11.6923474916157	-10.2255637859179	-11.8360612932619	-2.57463453617981	-11.8772406421396	-10.6808531964668	-2.07334017794887	-4.00583636679445	-6.78602058477894	-5.26983292780619	-6.11712987002396
sample_21	-11.8409479725789	-7.55650531385631	-8.47804164972078	-9.26480200256776	-6.67621417604585	-8.05377848353609	-4.70712476984051	-5.89605257496185	-11.8337023160797	-11.6904040938914	-9.72158149911177	-7.67748916672199	-7.69083734613934	-7.36085889267694	-11.5875616385867	-9.73374219110288	-11.8586877928819	-10.9841445530707	-4.09529219395932	-8.79275342729632	-6.74872160192929	-7.54257130365828	-8.9245244307523	-8.01400741227399	-11.797846421424	-11.7386981624073	-11.8431678431037	-9.54163011005171	-11.6409762007426	-11.9399350138599	-10.7398744508423	-8.03626604325838	-9.73468085243042	-6.40155881303221	-4.12081754721405	-11.6798666093647	-11.7711577256647	-6.69616903873043	-10.7269397899751	-9.86256585374755	-6.47780889738637	-10.9698462646054	-11.7441837407742	-11.862303296457	-11.8761836830829	-9.04070843510802	-11.8651570837815	-11.6975267775331	-5.27735952459723	-11.7658417134675	-8.54726467400474	-8.96276193620083	-4.95330625174933	-11.9480564698776	-10.3074873465307	-6.33323599118398	-11.9047799859085	-11.7217678513598	-11.8867942670495	-11.8893001335825	-5.95099964175427	-10.4744415065986	-7.23248564787059	-3.63864560628364	-6.47522952051284	-11.9236882427208	-11.6923474916157	-11.9563699915899	-11.8360612932619	-2.83261417625566	-11.8772406421396	-10.5209994059007	-1.99594930950907	-3.46013329144296	-5.89505413864157	-5.80171613676432	-5.44732103123093
sample_22	-11.8409479725789	-6.80940026987768	-8.47804164972078	-7.72621279970651	-5.60170977523032	-9.66989092405991	-9.13295572384881	-10.4567347431489	-10.0268041301518	-5.18001918138128	-10.9273585347863	-10.4657890730397	-9.29470277263244	-7.87719582306461	-11.5875616385867	-9.73374219110288	-8.88197602270783	-10.9841445530707	-7.6275731966602	-9.13134797841016	-9.53795849512208	-9.15037865534639	-5.4963069107092	-3.60970301876186	-9.14010478990809	-6.46665299708018	-11.8431678431037	-9.54163011005171	-11.6409762007426	-11.9399350138599	-6.43920607362048	-9.5518297839414	-10.0061268782622	-10.1565724558116	-4.05600141823037	-4.92666201269401	-11.7711577256647	-9.01593359642623	-10.3962927186556	-9.89064203260154	-6.47864325624219	-10.9698462646054	-11.7441837407742	-6.13428660022126	-10.240825218028	-8.27431877048913	-7.98618734432541	-11.6975267775331	-7.90390977388715	-5.12213098243282	-10.0670132057275	-7.60559201368374	-4.70892519879143	-1.38936164688567	-10.7704913946359	-11.9392203323317	-7.39207933564093	-10.4034254961866	-9.0824314136873	-11.8893001335825	-11.8793494974532	-11.9104150288723	-5.0333945383195	-7.8419425518671	-9.03694578332954	-8.71454090676383	-6.39159923142192	-7.60910714785036	-11.8360612932619	-8.19791294828787	-4.02466384083147	-11.9554915342119	-6.75293391908973	-6.72014791597039	-8.43426877847841	-5.02555366988374	-6.51894608898263
sample_23	-11.8409479725789	-11.3908592589273	-8.47804164972078	-4.74475480267102	-8.2761990769431	-4.79331444362691	-8.97432593580314	-5.21654464729214	-11.8337023160797	-11.6904040938914	-11.9351563308418	-8.2412933149066	-7.57529061233587	-6.58092716617478	-11.5875616385867	-9.73374219110288	-10.0718373382096	-10.9841445530707	-5.52223993521664	-8.18693849670733	-9.58662073622555	-8.72040054863157	-7.23702565525044	-8.01400741227399	-6.94203257771264	-11.7386981624073	-11.8431678431037	-6.68950048621643	-8.94352992881933	-11.9399350138599	-5.49905665422476	-10.1474479290392	-8.08924970545731	-10.4036369115008	-6.21722941357327	-4.07898206873012	-11.7711577256647	-8.21928456244573	-9.05208675481738	-10.1218499011934	-6.98068905996635	-10.9698462646054	-11.7441837407742	-10.1570329526011	-9.6476953503946	-11.9154711507356	-11.8651570837815	-11.6975267775331	-7.77787738727997	-5.9318160512393	-10.0861212375684	-7.91806260226972	-3.1580139757018	-10.3476409855794	-7.73769371390247	-10.5208063634672	-11.9047799859085	-11.7217678513598	-4.09908545040125	-11.8893001335825	-6.87372193638192	-10.7245615558277	-6.6783173251687	-8.02056514543464	-9.05304433483132	-8.33914913409003	-9.2430922388824	-7.57172381345007	-11.8360612932619	-1.92947586650739	-8.65175457451615	-10.6377019483743	-4.04342566516337	-4.70427913435549	-6.95447883441631	-4.30851309963432	-4.546984456676
sample_24	-11.8409479725789	-7.91649049004971	-8.47804164972078	-6.34061589096979	-6.53695081636508	-8.17991738980026	-9.42270921422731	-3.73256092907304	-11.8337023160797	-2.34223385974164	-11.9351563308418	-8.46605218460339	-8.65353528545598	-7.91578310229306	-11.5875616385867	-9.73374219110288	-9.07931669708182	-7.85980443752813	-7.06553220490234	-8.14591276535191	-5.00396933863255	-8.63225015491458	-6.72571824315178	-8.01400741227399	-11.797846421424	-7.81486882149297	-10.7609125157986	-9.54163011005171	-9.42768790388635	-11.9399350138599	-10.7398744508423	-9.10837200913834	-10.2567399307584	-10.5667693727869	-3.77761323367455	-2.74646045797232	-11.7711577256647	-9.93139340214056	-9.55619870481646	-10.6658725215315	-7.24516046887472	-10.9698462646054	-11.7441837407742	-7.23722029238345	-8.79631278191671	-11.9154711507356	-8.21409768962104	-9.90034807035643	-8.12703824030745	-6.06334135820374	-10.7434168685994	-8.77587587742156	-6.71314384845352	-5.35350090187063	-9.48687465247531	-11.9392203323317	-6.72541007841028	-10.4431062765906	-5.94046731174933	-4.82161837646344	-9.68385545689931	-11.9104150288723	-5.1534492121658	-8.04617355138068	-9.04874895182162	-7.56132563776512	-7.9440560263151	-8.97945572980175	-11.8360612932619	-8.06841739148909	-9.30208971758688	-10.8616087671523	-3.76431902595177	-6.03646228774501	-5.88045018114644	-4.09184511039748	-4.7986676131201
sample_25	-11.8409479725789	-11.3908592589273	-8.47804164972078	-6.11795189319423	-9.29582160642247	-1.28119803235458	-9.77234589228586	-7.89173434907293	-11.8337023160797	-11.6904040938914	-11.9351563308418	-8.97419445731495	-9.03816740165663	-9.18013130591325	-11.5875616385867	-9.73374219110288	-11.8586877928819	-10.9841445530707	-5.25727328076803	-8.61885788127415	-9.72368776796405	-9.51133240143944	-11.8117995326424	-8.01400741227399	-6.86454319171072	-11.7386981624073	-11.8431678431037	-3.29329729704605	-5.19034809031438	-11.9399350138599	-9.44318678267947	-11.8431614126423	-6.50532229679265	-11.9210818317019	-7.79595503097079	-8.06888534211738	-11.7711577256647	-9.48335550170505	-11.9569106996809	-11.8634907601444	-8.12729062680884	-10.9698462646054	-11.7441837407742	-11.862303296457	-11.8761836830829	-11.9154711507356	-11.8651570837815	-11.6975267775331	-8.42346847626439	-8.42602554945932	-9.39909247399669	-10.2125028164266	-6.13823983409031	-11.9480564698776	-9.2293643460242	-8.39819155260682	-11.9047799859085	-11.7217678513598	-3.3252073876845	-11.8893001335825	-9.1805901945606	-11.9104150288723	-8.27523578277489	-8.47239459901089	-11.9338656528422	-10.177314662737	-10.6923474916157	-10.2425636558195	-11.8360612932619	-5.42687264710883	-10.4916926210744	-11.9554915342119	-4.2611214702024	-3.47005396977092	-7.99677733260249	-4.91991305192537	-5.23012367769725
sample_26	-11.8409479725789	-11.3908592589273	-3.18682304314494	-8.1374094646261	-2.64257643639125	-9.99900780207025	-9.28504338696394	-5.36485045214838	-10.1976203135165	-4.75427955810544	-9.57999517805779	-8.39009905194943	-8.08992242078567	-5.62840868465922	-11.5875616385867	-9.73374219110288	-7.91353974326632	-8.51016372298394	-6.70484537495143	-9.94045973850893	-10.249351617687	-9.33396600137694	-6.32645700279787	-3.93162203778771	-10.797846421424	-11.7386981624073	-11.8431678431037	-9.54163011005171	-4.99849666200477	-11.9399350138599	-6.2332466809979	-8.60491453531209	-9.94143554244163	-10.1443260967993	-4.90883149857553	-5.01919322282264	-11.7711577256647	-7.51371237210397	-9.56653080734701	-8.92877769372416	-8.67752393449926	-7.11415417139382	-7.19283124689514	-8.22292068021635	-7.34913836050794	-11.9154711507356	-11.8651570837815	-11.6975267775331	-7.55495565387073	-11.7658417134675	-11.834593531698	-11.6192621620284	-4.85995082558192	-6.55498870963378	-3.96980687893397	-7.438124126627	-10.3291324002825	-11.7217678513598	-10.4655919193137	-11.8893001335825	-11.8793494974532	-11.9104150288723	-6.32465568206687	-3.82958965386317	-10.4539476035742	-11.9236882427208	-5.6600195887984	-6.54295683599484	-9.29224856265513	-7.15082837814389	-9.52626011182642	-11.9554915342119	-5.08258570630698	-6.02858678556094	-7.62583252697199	-4.7249943183027	-4.2116000507106
sample_27	-11.8409479725789	-11.3908592589273	-3.88030588162862	-8.63087773632306	-3.5795376326285	-10.4673141572513	-9.06525402620195	-3.61375078536291	-7.88599161798357	-11.6904040938914	-9.12421992227361	-9.12276523959315	-8.27960666238902	-8.7219067017898	-11.5875616385867	-9.73374219110288	-7.68555651819123	-7.9199373445541	-6.33259775050713	-9.5326320130067	-10.4041642366138	-9.66019086250845	-7.42557844814064	-2.03941173982356	-11.797846421424	-11.7386981624073	-11.8431678431037	-9.54163011005171	-6.11100193849894	-11.9399350138599	-5.32339935892197	-8.83070949829056	-9.81478557386795	-10.1994829485722	-4.84165305283675	-5.00527205391894	-11.7711577256647	-6.80536736151517	-7.16699618240269	-9.09953502832314	-8.13555116631005	-7.63280373397903	-5.36659735559607	-8.37900729782234	-7.16920669197582	-11.9154711507356	-11.8651570837815	-11.6975267775331	-7.8338181421267	-11.7658417134675	-11.834593531698	-8.90543308805191	-5.57490819641938	-8.45066256493054	-6.71734986900959	-9.05428222660315	-9.43307083809202	-11.7217678513598	-11.8867942670495	-11.8893001335825	-11.8793494974532	-11.9104150288723	-6.25382912006628	-4.45696653558103	-10.0818514710327	-11.9236882427208	-6.00819799150591	-10.2111919151039	-9.34467791160101	-5.67211044628976	-9.43252766535454	-11.9554915342119	-5.62782972878481	-6.45869124229706	-8.31293404977817	-4.55693455334149	-3.54871206600675
sample_28	-11.8409479725789	-11.3908592589273	-4.05725009841197	-7.7836878844378	-2.99559102779923	-9.62771273107924	-9.93289060769826	-2.94345517019863	-11.8337023160797	-4.17300746116899	-9.22299579661274	-8.87152988246882	-8.4990600090021	-6.33835301806602	-11.5875616385867	-9.73374219110288	-6.82908931704152	-9.9841445530707	-7.21714744189355	-9.99686965202329	-10.6355972410276	-9.72760265620401	-6.14648720517976	-3.79594072530852	-11.797846421424	-11.7386981624073	-11.8431678431037	-9.54163011005171	-10.6409762007426	-11.9399350138599	-6.40930771490642	-10.4696175268191	-10.3422095469571	-9.8427824263537	-4.34628172487849	-3.93986705731567	-11.7711577256647	-7.19373377983238	-8.14463054395144	-11.8634907601444	-8.55269354572834	-7.43540393216843	-3.33864571242714	-8.0086600582678	-6.91906382743468	-11.9154711507356	-11.8651570837815	-11.6975267775331	-7.66862142033718	-11.7658417134675	-11.834593531698	-10.5439453110498	-6.97001380134821	-6.37758216508618	-7.88454737842926	-10.5231107918533	-9.91913197823055	-11.7217678513598	-10.3091268918008	-11.8893001335825	-11.8793494974532	-11.9104150288723	-5.80672910534544	-4.12758488017636	-9.81664135014191	-11.9236882427208	-6.27180319785756	-11.9563699915899	-9.02394491959361	-6.36491503645807	-9.66297521221875	-11.9554915342119	-4.94906551220057	-6.07946802418741	-7.70175779104806	-5.35480531398087	-5.27960908820672
sample_29	-11.8409479725789	-11.3908592589273	-8.47804164972078	-5.40737853838575	-8.26255937858405	-3.61493772466431	-9.17126942049252	-8.52250423776048	-11.8337023160797	-11.6904040938914	-11.9351563308418	-7.02358452158261	-8.53416245297544	-8.81613947887209	-11.5875616385867	-9.73374219110288	-9.23727671970561	-10.9841445530707	-5.74958548012108	-8.86795988193689	-10.6497363817936	-8.72311038223678	-9.66412825802462	-8.01400741227399	-5.48383053437698	-9.95757590147865	-11.8431678431037	-5.79476195441844	-9.83993529923367	-11.9399350138599	-5.26396289429587	-11.8431614126423	-8.35032395797752	-9.90544289275609	-5.27697006906229	-3.80123764366156	-11.7711577256647	-7.67393599409227	-10.8316286984827	-10.6521811408468	-7.95773495521761	-10.9698462646054	-11.7441837407742	-9.1231855522462	-10.1060725132048	-11.9154711507356	-11.8651570837815	-10.2402108585578	-7.17675386815853	-5.0765194311038	-10.1292839028476	-11.6192621620284	-5.5692719945333	-10.7314178464306	-9.36881310558608	-11.9392203323317	-11.9047799859085	-11.7217678513598	-2.26680103281448	-8.14674775131258	-7.32537157956557	-11.9104150288723	-6.35252736954437	-7.38660329878593	-9.68571707113485	-7.68507006305558	-11.6923474916157	-10.0141056633176	-11.8360612932619	-4.11987900476434	-11.8772406421396	-11.9554915342119	-3.06895310139356	-3.80864545784463	-6.17459763278816	-4.73623235583825	-4.02675541382569
