run_accession	read_count	fastq_ftp
SRR3584511	67195	ftp.sra.ebi.ac.uk/vol1/fastq/SRR358/001/SRR3584511/SRR3584511_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR358/001/SRR3584511/SRR3584511_2.fastq.gz
SRR3584512	74305	ftp.sra.ebi.ac.uk/vol1/fastq/SRR358/002/SRR3584512/SRR3584512_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR358/002/SRR3584512/SRR3584512_2.fastq.gz
SRR3584513	51696	ftp.sra.ebi.ac.uk/vol1/fastq/SRR358/003/SRR3584513/SRR3584513_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR358/003/SRR3584513/SRR3584513_2.fastq.gz
SRR3584514	80021	ftp.sra.ebi.ac.uk/vol1/fastq/SRR358/004/SRR3584514/SRR3584514_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR358/004/SRR3584514/SRR3584514_2.fastq.gz
SRR3584515	52187	ftp.sra.ebi.ac.uk/vol1/fastq/SRR358/005/SRR3584515/SRR3584515_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR358/005/SRR3584515/SRR3584515_2.fastq.gz
SRR3584976	4583279	ftp.sra.ebi.ac.uk/vol1/fastq/SRR358/006/SRR3584976/SRR3584976_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR358/006/SRR3584976/SRR3584976_2.fastq.gz
SRR3584977	5058960	ftp.sra.ebi.ac.uk/vol1/fastq/SRR358/007/SRR3584977/SRR3584977_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR358/007/SRR3584977/SRR3584977_2.fastq.gz
SRR3584978	3301069	ftp.sra.ebi.ac.uk/vol1/fastq/SRR358/008/SRR3584978/SRR3584978_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR358/008/SRR3584978/SRR3584978_2.fastq.gz
SRR3584979	3470797	ftp.sra.ebi.ac.uk/vol1/fastq/SRR358/009/SRR3584979/SRR3584979_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR358/009/SRR3584979/SRR3584979_2.fastq.gz
SRR3584980	4594709	ftp.sra.ebi.ac.uk/vol1/fastq/SRR358/000/SRR3584980/SRR3584980_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR358/000/SRR3584980/SRR3584980_2.fastq.gz
SRR3584981	3889126	ftp.sra.ebi.ac.uk/vol1/fastq/SRR358/001/SRR3584981/SRR3584981_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR358/001/SRR3584981/SRR3584981_2.fastq.gz
SRR3584982	3238255	ftp.sra.ebi.ac.uk/vol1/fastq/SRR358/002/SRR3584982/SRR3584982_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR358/002/SRR3584982/SRR3584982_2.fastq.gz
SRR3584983	3844784	ftp.sra.ebi.ac.uk/vol1/fastq/SRR358/003/SRR3584983/SRR3584983_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR358/003/SRR3584983/SRR3584983_2.fastq.gz
SRR3584984	3595866	ftp.sra.ebi.ac.uk/vol1/fastq/SRR358/004/SRR3584984/SRR3584984_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR358/004/SRR3584984/SRR3584984_2.fastq.gz
SRR3584985	4016239	ftp.sra.ebi.ac.uk/vol1/fastq/SRR358/005/SRR3584985/SRR3584985_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR358/005/SRR3584985/SRR3584985_2.fastq.gz
SRR3584986	3669208	ftp.sra.ebi.ac.uk/vol1/fastq/SRR358/006/SRR3584986/SRR3584986_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR358/006/SRR3584986/SRR3584986_2.fastq.gz
SRR3584987	3725015	ftp.sra.ebi.ac.uk/vol1/fastq/SRR358/007/SRR3584987/SRR3584987_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR358/007/SRR3584987/SRR3584987_2.fastq.gz
SRR3585032	193218	ftp.sra.ebi.ac.uk/vol1/fastq/SRR358/002/SRR3585032/SRR3585032_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR358/002/SRR3585032/SRR3585032_2.fastq.gz
SRR3585033	255217	ftp.sra.ebi.ac.uk/vol1/fastq/SRR358/003/SRR3585033/SRR3585033_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR358/003/SRR3585033/SRR3585033_2.fastq.gz
SRR3585034	303467	ftp.sra.ebi.ac.uk/vol1/fastq/SRR358/004/SRR3585034/SRR3585034_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR358/004/SRR3585034/SRR3585034_2.fastq.gz
SRR3585035	112266	ftp.sra.ebi.ac.uk/vol1/fastq/SRR358/005/SRR3585035/SRR3585035_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR358/005/SRR3585035/SRR3585035_2.fastq.gz
SRR3585036	200383	ftp.sra.ebi.ac.uk/vol1/fastq/SRR358/006/SRR3585036/SRR3585036_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR358/006/SRR3585036/SRR3585036_2.fastq.gz
SRR3585037	181706	ftp.sra.ebi.ac.uk/vol1/fastq/SRR358/007/SRR3585037/SRR3585037_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR358/007/SRR3585037/SRR3585037_2.fastq.gz
SRR3585038	187148	ftp.sra.ebi.ac.uk/vol1/fastq/SRR358/008/SRR3585038/SRR3585038_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR358/008/SRR3585038/SRR3585038_2.fastq.gz
SRR3585039	192579	ftp.sra.ebi.ac.uk/vol1/fastq/SRR358/009/SRR3585039/SRR3585039_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR358/009/SRR3585039/SRR3585039_2.fastq.gz
SRR3585040	214837	ftp.sra.ebi.ac.uk/vol1/fastq/SRR358/000/SRR3585040/SRR3585040_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR358/000/SRR3585040/SRR3585040_2.fastq.gz
SRR3585041	231661	ftp.sra.ebi.ac.uk/vol1/fastq/SRR358/001/SRR3585041/SRR3585041_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR358/001/SRR3585041/SRR3585041_2.fastq.gz
SRR3589011	20613405	ftp.sra.ebi.ac.uk/vol1/fastq/SRR358/001/SRR3589011/SRR3589011_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR358/001/SRR3589011/SRR3589011_2.fastq.gz
SRR3589012	21859762	ftp.sra.ebi.ac.uk/vol1/fastq/SRR358/002/SRR3589012/SRR3589012_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR358/002/SRR3589012/SRR3589012_2.fastq.gz
SRR3589013	23165631	ftp.sra.ebi.ac.uk/vol1/fastq/SRR358/003/SRR3589013/SRR3589013_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR358/003/SRR3589013/SRR3589013_2.fastq.gz
SRR3589014	20290979	ftp.sra.ebi.ac.uk/vol1/fastq/SRR358/004/SRR3589014/SRR3589014_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR358/004/SRR3589014/SRR3589014_2.fastq.gz
SRR3589015	21496658	ftp.sra.ebi.ac.uk/vol1/fastq/SRR358/005/SRR3589015/SRR3589015_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR358/005/SRR3589015/SRR3589015_2.fastq.gz
SRR3589016	22021579	ftp.sra.ebi.ac.uk/vol1/fastq/SRR358/006/SRR3589016/SRR3589016_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR358/006/SRR3589016/SRR3589016_2.fastq.gz
SRR3589017	21344177	ftp.sra.ebi.ac.uk/vol1/fastq/SRR358/007/SRR3589017/SRR3589017_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR358/007/SRR3589017/SRR3589017_2.fastq.gz
SRR3589018	19750877	ftp.sra.ebi.ac.uk/vol1/fastq/SRR358/008/SRR3589018/SRR3589018_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR358/008/SRR3589018/SRR3589018_2.fastq.gz
SRR3589019	22178853	ftp.sra.ebi.ac.uk/vol1/fastq/SRR358/009/SRR3589019/SRR3589019_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR358/009/SRR3589019/SRR3589019_2.fastq.gz
SRR3589020	20193983	ftp.sra.ebi.ac.uk/vol1/fastq/SRR358/000/SRR3589020/SRR3589020_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR358/000/SRR3589020/SRR3589020_2.fastq.gz
SRR3589021	21466208	ftp.sra.ebi.ac.uk/vol1/fastq/SRR358/001/SRR3589021/SRR3589021_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR358/001/SRR3589021/SRR3589021_2.fastq.gz
SRR3589022	20868778	ftp.sra.ebi.ac.uk/vol1/fastq/SRR358/002/SRR3589022/SRR3589022_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR358/002/SRR3589022/SRR3589022_2.fastq.gz
SRR3589023	22351193	ftp.sra.ebi.ac.uk/vol1/fastq/SRR358/003/SRR3589023/SRR3589023_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR358/003/SRR3589023/SRR3589023_2.fastq.gz
SRR3589024	22262391	ftp.sra.ebi.ac.uk/vol1/fastq/SRR358/004/SRR3589024/SRR3589024_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR358/004/SRR3589024/SRR3589024_2.fastq.gz
SRR3589025	22815890	ftp.sra.ebi.ac.uk/vol1/fastq/SRR358/005/SRR3589025/SRR3589025_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR358/005/SRR3589025/SRR3589025_2.fastq.gz
SRR3589026	21723511	ftp.sra.ebi.ac.uk/vol1/fastq/SRR358/006/SRR3589026/SRR3589026_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR358/006/SRR3589026/SRR3589026_2.fastq.gz
SRR3589027	20052758	ftp.sra.ebi.ac.uk/vol1/fastq/SRR358/007/SRR3589027/SRR3589027_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR358/007/SRR3589027/SRR3589027_2.fastq.gz
SRR3589028	22564026	ftp.sra.ebi.ac.uk/vol1/fastq/SRR358/008/SRR3589028/SRR3589028_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR358/008/SRR3589028/SRR3589028_2.fastq.gz
SRR3589029	20528395	ftp.sra.ebi.ac.uk/vol1/fastq/SRR358/009/SRR3589029/SRR3589029_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR358/009/SRR3589029/SRR3589029_2.fastq.gz
SRR3589030	21766030	ftp.sra.ebi.ac.uk/vol1/fastq/SRR358/000/SRR3589030/SRR3589030_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR358/000/SRR3589030/SRR3589030_2.fastq.gz
SRR3589031	21210035	ftp.sra.ebi.ac.uk/vol1/fastq/SRR358/001/SRR3589031/SRR3589031_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR358/001/SRR3589031/SRR3589031_2.fastq.gz
SRR3589032	22660992	ftp.sra.ebi.ac.uk/vol1/fastq/SRR358/002/SRR3589032/SRR3589032_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR358/002/SRR3589032/SRR3589032_2.fastq.gz
