"TaxID"	"profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_0"	"profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_1"	"profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_2"	"profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3"	"profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_4"	"profile.n.300.size.0.05.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_0"	"profile.n.300.size.0.05.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_1"	"profile.n.300.size.0.05.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_2"	"profile.n.300.size.0.05.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3"	"profile.n.300.size.0.05.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_4"	"profile.n.300.size.0.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_0"	"profile.n.300.size.0.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_1"	"profile.n.300.size.0.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_2"	"profile.n.300.size.0.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3"	"profile.n.300.size.0.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_4"	"profile.n.300.size.1.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_0"	"profile.n.300.size.1.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_1"	"profile.n.300.size.1.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_2"	"profile.n.300.size.1.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3"	"profile.n.300.size.1.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_4"	"profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_0"	"profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_1"	"profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_2"	"profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3"	"profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_4"	"profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_0"	"profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_1"	"profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_2"	"profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_3"	"profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_4"	"profile.n.300.size.7.5.k.100.sigma.1.0.up.0.0.mut_rate.0.0_sample_0"	"profile.n.300.size.7.5.k.100.sigma.1.0.up.0.0.mut_rate.0.0_sample_1"	"profile.n.300.size.7.5.k.100.sigma.1.0.up.0.0.mut_rate.0.0_sample_2"	"profile.n.300.size.7.5.k.100.sigma.1.0.up.0.0.mut_rate.0.0_sample_3"	"profile.n.300.size.7.5.k.100.sigma.1.0.up.0.0.mut_rate.0.0_sample_4"	"profile.n.300.size.7.5.k.100.sigma.1.0.up.0.25.mut_rate.0.0_sample_0"	"profile.n.300.size.7.5.k.100.sigma.1.0.up.0.25.mut_rate.0.0_sample_1"	"profile.n.300.size.7.5.k.100.sigma.1.0.up.0.25.mut_rate.0.0_sample_2"	"profile.n.300.size.7.5.k.100.sigma.1.0.up.0.25.mut_rate.0.0_sample_3"	"profile.n.300.size.7.5.k.100.sigma.1.0.up.0.25.mut_rate.0.0_sample_4"	"profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_0"	"profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_1"	"profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_2"	"profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3"	"profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_4"	"profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.01_sample_0"	"profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.01_sample_1"	"profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.01_sample_2"	"profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.01_sample_3"	"profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.01_sample_4"	"profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.02_sample_0"	"profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.02_sample_1"	"profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.02_sample_2"	"profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.02_sample_3"	"profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.02_sample_4"	"profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.05_sample_0"	"profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.05_sample_1"	"profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.05_sample_2"	"profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.05_sample_3"	"profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.05_sample_4"	"profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_0"	"profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1"	"profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_2"	"profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_3"	"profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4"	"profile.n.300.size.7.5.k.100.sigma.1.0.up.1.0.mut_rate.0.0_sample_0"	"profile.n.300.size.7.5.k.100.sigma.1.0.up.1.0.mut_rate.0.0_sample_1"	"profile.n.300.size.7.5.k.100.sigma.1.0.up.1.0.mut_rate.0.0_sample_2"	"profile.n.300.size.7.5.k.100.sigma.1.0.up.1.0.mut_rate.0.0_sample_3"	"profile.n.300.size.7.5.k.100.sigma.1.0.up.1.0.mut_rate.0.0_sample_4"	"profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0"	"profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_1"	"profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_2"	"profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_3"	"profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_4"	"profile.n.300.size.7.5.k.100.sigma.4.0.up.0.5.mut_rate.0.0_sample_0"	"profile.n.300.size.7.5.k.100.sigma.4.0.up.0.5.mut_rate.0.0_sample_1"	"profile.n.300.size.7.5.k.100.sigma.4.0.up.0.5.mut_rate.0.0_sample_2"	"profile.n.300.size.7.5.k.100.sigma.4.0.up.0.5.mut_rate.0.0_sample_3"	"profile.n.300.size.7.5.k.100.sigma.4.0.up.0.5.mut_rate.0.0_sample_4"	"profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_0"	"profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1"	"profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_2"	"profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_3"	"profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_4"	"profile.n.300.size.7.5.k.40.sigma.1.0.up.0.5.mut_rate.0.0_sample_0"	"profile.n.300.size.7.5.k.40.sigma.1.0.up.0.5.mut_rate.0.0_sample_1"	"profile.n.300.size.7.5.k.40.sigma.1.0.up.0.5.mut_rate.0.0_sample_2"	"profile.n.300.size.7.5.k.40.sigma.1.0.up.0.5.mut_rate.0.0_sample_3"	"profile.n.300.size.7.5.k.40.sigma.1.0.up.0.5.mut_rate.0.0_sample_4"	"profile.n.600.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_0"	"profile.n.600.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_1"	"profile.n.600.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_2"	"profile.n.600.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3"	"profile.n.600.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_4"	"profile.n.75.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_0"	"profile.n.75.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_1"	"profile.n.75.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_2"	"profile.n.75.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3"	"profile.n.75.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_4"
"3"	"976"	25.1225	22.222	22.5977	22.8225	20.0719	21.8891	16.5736	19.527	18.8335	17.4618	18.875	19.385	18.8376	19.4178	19.0832	17.1036	16.8936	17.7803	20.1783	16.6357	18.5147	20.3101	17.8758	20.5705	31.5527	18.5103	19.1824	18.4631	20.4317	19.5082	33.528	29.9039	27.7763	29.5229	30.4457	26.2581	23.4439	24.3724	23.992	22.8016	19.0991	18.2887	19.8812	18.1285	15.4442	19.2825	15.9249	20.0882	17.0841	19.5986	18.5889	15.6479	17.5654	19.5204	17.5515	19.7689	17.5524	20.1135	17.2676	20.3087	12.7834	15.7659	16.3168	14.0489	13.8737	19.577	17.1011	14.7643	17.101	13.0825	19.2214	21.0279	14.7943	16.5552	8.9527	6.4294	37.2152	17.3099	10.2698	2.2457	26.1503	24.6628	19.3285	24.3286	26.7761	19.2503	19.7644	20.1292	16.738	17.6818	20.0959	19.5134	19.313	18.7552	18.9945	30.1209	32.4398	31.0374	24.5507	19.5612
"4"	"1239"	47.4609	57.4806	51.5843	48.9589	52.7569	48.0999	53.9719	52.7567	50.6632	56.8236	50.6937	51.1896	51.8862	47.6241	47.3327	56.3404	54.4391	50.6239	50.3152	57.6095	53.4433	53.3747	47.9804	52.3211	41.9314	51.5409	51.2719	51.8345	48.5079	50.4067	37.865	38.7856	42.0771	39.4242	39.4849	43.0869	43.0345	45.9816	45.0743	47.8416	51.94	50.5613	49.5573	48.1335	53.2266	52.1073	50.9549	46.3298	54.5754	56.6101	51.0828	54.6988	54.0759	50.5456	54.8233	51.8051	52.4855	52.2499	55.1809	53.2879	62.8889	55.4649	54.2167	56.5536	56.609	53.0182	55.9151	49.9243	50.2381	54.7205	49.3753	50.2083	47.0623	46.7085	43.1073	36.151	54.8074	51.781	57.3489	49.564	46.0711	46.6056	53.6471	45.6514	43.8342	52.1008	45.1124	52.4318	56.4808	49.3666	49.2361	47.2452	51.7853	49.7888	51.0313	42.34	33.8908	41.4153	41.3246	57.6059
"5"	"1224"	7.5678	5.3762	7.8038	7.1003	7.0484	7.143	9.9897	9.07	10.2287	7.7602	11.6035	10.6533	10.4245	9.9276	10.411	8.0264	10.4984	8.802	8.7883	8.532	9.3601	9.0415	14.1804	7.4805	8.1306	10.9719	9.2536	9.5586	10.6301	10.0132	11.3984	11.7659	12.2003	12.2392	11.5265	10.2938	11.9002	10.5346	11.0179	11.0652	10.8773	10.1862	10.2063	9.2637	9.3764	9.3361	13.1791	14.3318	9.9883	7.4059	9.2906	10.994	10.8112	9.5356	11.5106	8.7539	9.8702	8.2051	8.5626	6.9767	9.0565	11.4361	10.5133	11.1165	10.2634	10.4299	12.2465	12.4833	12.8559	12.5029	10.344	16.0239	11.6149	18.4133	36.2106	40.7055	3.3145	24.1073	22.5739	47.0015	6.8251	8.7935	9.1443	9.6222	7.4785	9.471	11.9406	9.3386	9.5494	11.9846	9.773	13.1923	10.6211	12.3189	11.2828	10.9416	18.5096	7.5179	15.7158	9.4977
"6"	"201174"	7.6916	8.4544	9.3914	8.3498	11.3157	13.3719	9.1729	8.8805	11.4873	9.8873	8.0436	8.9831	7.317	11.572	11.5535	9.5833	9.2147	7.9493	9.1181	9.4494	7.6566	7.8271	7.824	9.2792	7.3414	8.1467	8.8699	9.8175	10.0384	9.4956	10.7532	12.4415	11.3464	12.2032	12.6255	9.6705	9.5551	9.6586	9.8597	9.6582	7.6611	8.5829	9.089	12.0362	8.7995	7.1124	8.7493	10.2106	9.2788	8.5763	9.7242	8.7229	8.4089	8.9333	8.5947	10.052	10.6216	11.5071	9.8352	8.7361	7.7169	7.1349	8.732	7.8323	8.4108	9.2154	6.7633	9.413	10.1907	7.3767	6.5825	7.1824	17.6579	6.2564	4.5429	2.8992	2.1524	3.7557	7.4543	0.5288	9.9242	8.4961	8.4901	9.3962	12.2281	9.3172	11.4287	8.8588	9.0553	9.899	9.8853	9.1859	9.7677	8.5051	9.0588	10.0175	9.0184	9.4454	11.1816	7.6421
"7"	"203691"	1.5497	1.1732	0.8824	1.8103	1.8672	1.5789	1.2085	1.5413	1.113	0.5801	0.307	1.4035	1.517	0.8888	1.2043	0.9103	0.9443	0.9037	1.7782	0.3822	1.5984	0.9275	1.8022	1.4689	0.7345	1.1154	1.4881	0.8966	1.1497	1.081	0	0	0	0	0	1.7841	1.0982	1.0858	0.4786	0.3815	1.5888	1.0509	2.143	1.173	2.2984	1.2896	1.4584	1.5142	0.4856	0.5097	0.892	0.6719	0.6736	3.1057	0.6755	0.9084	0.9223	0.5019	0.7942	0.405	0.6162	0.5623	0.6664	0.9022	0.9	0.8002	1.3782	2.1467	0.8284	1.1342	5.2725	0.5443	0.042	1.4577	0.4677	0.0013	0.5068	1.0313	0.0144	0.0602	1.1165	1.1467	1.7144	1.5506	0.7718	1.3525	2.1391	0.9049	0.7834	1.0956	1.0544	0.5536	1.26	0.6712	0.4954	1.0243	0.0859	1.584	0.6213	0.8207
"8"	"134625"	1.6447	0	0.0919	0.0661	1.1087	0.1213	0.0498	0.4944	0.251	0.5867	2.3273	0.7157	0.2484	0.6183	0.0427	0.9411	0.3865	1.0245	1.1546	0.2614	0.8	0.6479	0.2575	0.2846	0.7423	0.7972	0.3333	0.5406	0.2337	0.2696	0	0	0	0	0	0.3662	0.504	0.4365	0.2198	0.1371	0.3569	0.4368	0.2707	0.0837	0.2006	0.0698	0.8429	0.0845	0.6011	0.173	0.4035	0.4902	0.207	0.068	1.0074	1.3519	0.2954	0.2296	0.2121	1.2682	0.3224	0.641	0.459	0.3357	1.3413	0.3695	0.1099	0.1395	0.0476	0.0989	0.1297	0.1362	0.0063	0.1282	0.0109	0.0098	0.0044	0.0526	0.0043	0	0.7069	0	0	0.1796	0.0287	0.1978	0.07	0.081	0.1613	0.4773	0.1462	1.0867	0.2257	1.0263	0.9829	0	0	0	0	0
"9"	"32066"	4.656	3.7987	6.4999	8.7332	3.5101	2.5909	4.1152	4.8547	3.6029	3.6194	3.6786	4.5751	2.7113	4.4866	5.9473	3.4913	3.8369	4.5232	3.1844	2.8019	2.9317	3.4525	3.4928	3.8978	4.5418	3.6158	4.9531	4.1399	3.8245	3.8957	4.3016	5.6493	5.1073	5.1654	4.3695	4.5625	4.4281	4.2226	4.1904	3.8852	5.1344	5.0795	4.6843	3.1146	3.6732	3.4045	3.757	4.2736	3.7424	2.8878	5.2714	4.937	3.4768	4.1154	2.9329	4.4895	4.2675	3.4213	3.9529	4.8327	2.4705	2.2136	3.6656	2.9185	1.9086	0.6251	0.4477	1.5846	1.2249	2.2341	2.4241	3.1081	6.0086	4.6555	4.3139	11.4733	0.9567	1.4281	1.8177	0.4976	5.7609	7.5204	4.8805	5.5574	4.3141	4.2392	4.0579	3.6134	3.2402	4.495	4.4478	4.3679	3.3598	3.4508	3.9323	2.9953	4.313	7.0673	5.4361	2.6616
"11"	"204428"	1.0552	0.097	0.0563	0.3201	0.1972	0.0735	0.2601	0.1714	0.4093	0.182	0.2974	0.2989	0.2641	1.4932	0.1719	0.1465	0.2934	0.0426	0.0846	0.3916	0.5734	0.0412	0.4146	0.2846	0.8264	0.2055	0.3446	0.3442	0.25	0.544	0	0	0	0	0	0.1057	0.8754	0.5941	0.151	0.549	0.277	0.6059	0.4428	0.2668	0.0488	0.9202	0.0665	0.0411	0.3732	0.1689	0.0956	0.305	0.0659	0.1539	0.0471	0.319	0.0623	0.0713	0.7129	0.0568	0.1251	0.2805	0.1222	0.3317	0.2955	0.1489	0.4014	0.5221	0.6556	0.492	1.4715	0.0124	0.0023	0.1447	0.0365	0.0386	0.0125	0.0874	2e-04	0.0037	0.1306	0.1618	0.2084	0.6985	0.5152	0.2064	0.1297	0.1163	0.1686	0.0967	0.2099	0.4436	0.1133	0.088	0.2281	0	0	0	0	0
"12"	"74201"	0.8302	0.6643	1.0076	1.2094	0.9737	0.6214	0.6693	0.7169	0.9874	0.6679	0.6602	1.0281	1.0308	0.7926	0.7334	0.5433	0.6297	0.6707	0.6944	0.7964	0.6105	0.6479	0.6733	1.0508	0.7599	0.5215	0.5081	0.4723	0.5659	0.6427	1.6606	0.873	0.8176	0.9278	1.0283	0.7392	0.8687	0.8837	0.9206	0.9217	0.6855	0.5965	0.8832	1.1617	0.702	0.8251	0.8078	0.8051	0.6832	0.6317	0.7124	0.6756	0.7457	0.7177	0.702	0.436	0.5382	0.5348	0.7634	0.6317	0.3587	0.4316	0.46	0.3704	2.0115	0.1408	0.0237	0.1978	0.3103	0.0909	0.5472	0.7551	0.5778	0.4663	0.2712	0.6777	0.279	0.0184	0.3488	0.0198	0.7275	0.6465	0.6556	2.1354	1.2888	0.6828	0.6259	0.7985	0.7198	0.5955	0.4608	0.4083	0.5668	0.4594	0.6917	1.2169	1.031	1.3236	0.7771	1.0312
"227"	"544448"	0	0.3637	0	0	0	1.6532	0.7972	1.1761	0.7387	1.0279	0.9003	0.92	3.8679	1.5435	1.9615	0.4364	1.5658	5.3276	2.5196	1.0527	2.1265	0.8494	1.8016	1.9646	0.9315	1.8615	1.7972	1.5933	1.854	1.5023	0	0	0	0	0	0.7887	2.3086	0.6146	2.4094	1.3232	0.9319	0.8575	0.9484	5.1628	0.7891	1.4197	1.4217	1.8289	1.7801	0.6579	1.5727	0.668	1.8145	1.0789	1.2262	0.9931	2.0127	1.5762	1.2777	2.0138	0.5726	0.9989	1.3856	2.1179	0.9052	0.9645	1.25	1.5034	0.66	4.1725	4.2855	0.3046	1.2205	4.203	0.8533	3e-04	0.0066	0.0024	0.0077	0.066	0.9097	0.0803	0	0.1541	0.7533	1.2511	2.3088	0.6945	1.2923	1.0822	0.8992	1.3172	1.2384	1.5832	0.8906	0.6319	0.2572	0	0	0
