Taxa	reERR5005154	reERR5005155	reERR5005156	reERR5005157	reERR5005158	reERR5005159	reERR5005160	reERR5005161	reERR5005162	reERR5005163	reERR5005164	reERR5005165	reERR5005166	reERR5005167	reERR5005168	reERR5005169	reERR5005170	reERR5005171	reERR5005283	reERR5005284	reERR5005285	reERR5005286	reERR5005287	reERR5005288	reERR5005289	reERR5005290	reERR5005291	reERR5005292	reERR5005293	reERR5005301	reERR5005302	reERR5005303	reERR5005304	reERR5005305	reERR5005306	reERR5005307	reERR5005308	reERR5005309	reERR5005310	reERR5005311	reERR5005312	reERR5005313	reERR5005314	reERR5005315	reERR5005316	reERR5005317	reERR5005318	reERR5005319	reERR5005320	reERR5005321	reERR5005322	reERR5005323	reERR5005324	reERR5005325	reERR5005326	reERR5005327	reERR5005328	reERR5005329	reERR5005330	reERR5005331	reERR5005334	reERR5005335
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rickettsiales|f__rickettsiaceae|g__rickettsia|s__spotted_fever_group|s__rickettsia_montanensis	8.92295981390924e-05	4.01905772870026e-05	0.000124171835940197	8.10886310901109e-05	7.96556644935274e-05	0	0.000300592166568139	2.8123430361043e-05	0.000185226834142921	0.00021666355814645	0.000195032046203092	5.58457050185184e-05	4.09204280996979e-05	6.09043880836468e-05	9.71364655634231e-05	0	1.66113591463888e-05	1.34760682546686e-05	1.0800479714107e-05	6.39237823957739e-05	2.23116647279689e-05	1.85410928713453e-05	5.19519067345517e-05	3.51788634131378e-05	7.77377536315677e-05	4.40172375904128e-05	3.32468914156526e-05	2.33224909664218e-05	3.64131052222219e-05	5.76060011627771e-05	7.82376635938679e-05	6.3908661011298e-05	8.05066962652219e-06	2.93210677442746e-05	4.84307328645045e-05	0.000116096971789913	5.90763264449774e-05	0.000101255440897832	7.80307656581606e-05	1.86741084233674e-05	4.47229991601021e-05	7.28433386542357e-05	5.79322418705857e-05	5.32896926277174e-05	0.000112585455175114	7.04303036241585e-05	0	2.7822366985089e-05	3.12355990873374e-05	3.10028852060045e-05	0.000390159566698301	0.00026879019883419	2.7731831525241e-05	0	4.777044581052e-05	3.21502316022309e-05	3.17972657213234e-05	0	5.06343257351745e-05	8.24027290992812e-05	2.17848644425918e-05	3.78434214812581e-05
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rickettsiales|f__rickettsiaceae|g__rickettsia|s__spotted_fever_group|s__rickettsia_parkeri	6.48942531920672e-05	4.01905772870026e-05	9.93374687521575e-05	0.000121632946635166	6.37245315948219e-05	0	0	2.8123430361043e-05	0.000233970737864742	7.22211860488168e-05	4.87580115507729e-05	0	5.7288599339577e-05	1.66102876591764e-05	8.09470546361859e-06	0	6.64454365855551e-05	1.34760682546686e-05	3.24014391423209e-05	5.47918134820919e-05	5.57791618199223e-05	5.5623278614036e-05	8.65865112242528e-06	0	1.94344384078919e-05	1.10043093976032e-05	0.000232728239909568	7.77416365547395e-06	8.19294867499993e-05	7.20075014534714e-05	8.69307373265199e-06	5.47788522953982e-05	9.66080355182663e-05	5.86421354885491e-05	1.93722931458018e-05	7.38798911390358e-05	0.000168789504128507	0.000227824742020122	4.68184593948964e-05	2.80111626350512e-05	1.78891996640408e-05	5.46325039906768e-05	2.89661209352929e-05	2.66448463138587e-05	4.50341820700457e-05	9.6841667483218e-05	0	1.39111834925445e-05	9.37067972620123e-05	1.55014426030022e-05	0	3.35987748542737e-05	1.38659157626205e-05	0	2.388522290526e-05	0	0	2.08228091385479e-05	1.68781085783915e-05	2.30727641477987e-05	2.90464859234557e-05	3.02747371850065e-05
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rickettsiales|f__rickettsiaceae|g__rickettsia|s__spotted_fever_group|s__rickettsia_peacockii	9.73413797881008e-05	8.03811545740052e-06	0.000198674937504315	8.10886310901109e-05	4.77933986961164e-05	0	5.00986944280232e-05	2.8123430361043e-05	6.82414652105498e-05	5.41658895366126e-05	0	1.11691410037037e-05	0	0	2.42841163908558e-05	0	8.30567957319438e-06	6.73803412733429e-05	7.56033579987489e-05	1.8263937827364e-05	2.23116647279689e-05	8.65251000662782e-05	8.65865112242528e-05	0	3.88688768157839e-05	5.5021546988016e-05	4.43291885542035e-05	7.77416365547395e-06	1.82065526111109e-05	1.44015002906943e-05	0.000165168400920388	2.73894261476991e-05	1.61013392530444e-05	8.79632032328236e-05	1.93722931458018e-05	6.33256209763164e-05	5.06368512385521e-05	2.5313860224458e-05	3.12123062632643e-05	9.33705421168372e-06	3.57783993280817e-05	2.73162519953384e-05	0.000115864483741171	7.10529235036232e-05	2.25170910350229e-05	2.64113638590595e-05	0	1.39111834925445e-05	3.12355990873374e-05	0	0.000294998696771886	3.35987748542737e-05	6.93295788131026e-05	0	4.777044581052e-05	0	1.58986328606617e-05	4.16456182770958e-05	0.000101268651470349	0.000151621021542677	7.26162148086392e-06	6.0549474370013e-05
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rickettsiales|f__rickettsiaceae|g__rickettsia|s__spotted_fever_group|s__rickettsia_philipii	4.0558908245042e-05	0	0.000124171835940197	0.000121632946635166	1.59311328987055e-05	0	0.000250493472140116	5.62468607220859e-05	1.94975614887285e-05	0	2.43790057753865e-05	0	0	5.5367625530588e-06	2.42841163908558e-05	0	8.30567957319438e-06	0	0	2.73959067410459e-05	0	1.85410928713453e-05	0	8.79471585328444e-06	1.94344384078919e-05	0	0	0	0	1.44015002906943e-05	2.6079221197956e-05	0	0	0	0	0.00035884518553246	2.5318425619276e-05	0	3.12123062632643e-05	0	0	0	5.79322418705857e-05	0	0	0	0	8.3467100955267e-05	1.04118663624458e-05	1.55014426030022e-05	0	0	2.07988736439308e-05	0	0	0	0	0	0	6.59221832794249e-06	7.26162148086392e-05	0
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rickettsiales|f__rickettsiaceae|g__rickettsia|s__spotted_fever_group|s__rickettsia_rhipicephali	0.000365030174205378	0.000635011121134641	0.000819534117205299	0.000202721577725277	0.00017524246188576	0.000102120428579015	0.000551085638708255	0.000337481164332516	0.00146231711165464	0.000794433046536985	0.000390064092406183	0.000134029692044444	9.00249418193353e-05	7.19779131897643e-05	6.47576437089487e-05	8.67977196503093e-05	0.00020764198932986	2.69521365093372e-05	0.00010800479714107	0.00018263937827364	0.000122714156003829	9.27054643567267e-05	0.000112562464591529	7.915244267956e-05	0.000252647699302595	8.80344751808256e-05	0.000365715805572179	1.55483273109479e-05	8.19294867499993e-05	0.000158416503197637	0.000113009958524476	0.000328673113772389	0.000169064062156966	0.000234568541954196	7.74891725832072e-05	0.000158314052440791	0.00113932915286742	0.000177197021571206	0.000163864607882137	5.60223252701023e-05	8.94459983202042e-05	6.37379213224563e-05	2.89661209352929e-05	7.99345389415761e-05	0	0.000272917426543614	6.52057605811833e-05	0.000236490119373257	0.000416474654497833	0.000372034622472054	0.000247418261808679	0.000201592649125642	0.000131726199744895	0.00052448059452652	0.00037022095503153	2.41126737016732e-05	0	0	0.000346001225857026	0.000118659929902965	0.000137970808136414	0.000211923160295045
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rickettsiales|f__rickettsiaceae|g__rickettsia|s__spotted_fever_group|s__rickettsia_rickettsii	0.000219018104523227	0.000578744312932837	0.000149006203128236	0.000486531786540666	0.000159311328987055	0	0.000350690860996162	0.000318732210758487	0.000331458545308385	5.41658895366126e-05	0.000219411051978478	6.70148460222221e-05	0.000122761284299094	2.21470502122352e-05	4.85682327817115e-05	2.89325732167698e-05	7.47511161587494e-05	0	7.56033579987489e-05	0.000118715595877866	5.57791618199223e-05	0.000123607285808969	3.46346044897011e-05	2.63841475598533e-05	4.85860960197298e-05	3.30129281928096e-05	0.000144069862801161	3.88708182773697e-05	9.10327630555547e-06	5.76060011627771e-05	0.000182554548385692	0.000164336556886195	6.44053570121775e-05	8.79632032328236e-05	7.74891725832072e-05	8.44341613017552e-05	0.00023630530577991	7.5941580673374e-05	0.000132652301618873	0.000121381704751888	0.000116279797816265	6.37379213224563e-05	0.000115864483741171	6.21713080656703e-05	0.000225170910350229	0.000360955306073813	1.08676267635305e-05	9.73782844478116e-05	0.00032276785723582	1.55014426030022e-05	3.8064347970566e-05	0.000201592649125642	0.000145592115507515	6.17035993560612e-05	0.00014331133743156	8.03755790055773e-06	0	2.08228091385479e-05	0.000126585814337936	4.94416374595687e-05	5.80929718469114e-05	4.54121057775097e-05
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rickettsiales|f__rickettsiaceae|g__rickettsia|s__spotted_fever_group|s__rickettsia_slovaca	3.24471265960336e-05	4.82286927444031e-05	0.000173840570316276	0	1.59311328987055e-05	0	5.00986944280232e-05	9.37447678701432e-06	9.74878074436425e-06	0	7.31370173261594e-05	1.11691410037037e-05	3.27363424797583e-05	0	0	5.78651464335396e-05	0	1.34760682546686e-05	0	9.13196891368198e-06	0	6.18036429044844e-06	0	0	9.71721920394597e-06	5.5021546988016e-05	2.21645942771018e-05	0	9.10327630555547e-06	0	5.2158442395912e-05	2.73894261476991e-05	0	2.93210677442746e-05	1.93722931458018e-05	0	0.000261623731399186	0	0	0	0	0	0	5.32896926277174e-05	0	1.76075759060396e-05	0	0	2.08237327248916e-05	0	9.5160869926415e-06	0	4.85307051691718e-05	0	1.194261145263e-05	8.03755790055773e-06	0	0	8.43905428919576e-06	2.636887331177e-05	0	1.51373685925032e-05
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rickettsiales|f__rickettsiaceae|g__rickettsia|s__typhus_group	0.0025065405295436	0.00237124405993315	0.00427151115634277	0.00348681113687477	0.00154531989117443	0.000510602142895073	0.00445878380409407	0.00215612966101329	0.00412373425486608	0.00198608261634246	0.00241352157176326	0.00137380434345555	0.00171865798018731	0.000204860214463175	0.00051806114967159	0.000781179476852784	0.00112957242195444	0.000229093160329366	0.000918040775699093	0.00127847564791548	0.00126060905713024	0.000927054643567267	0.00062342288081462	0.000193483748772258	0.00186570608715763	0.000902353370603462	0.000964159851053926	0.000116612454832109	0.000427853986361107	0.00122412752470901	0.00111271343777946	0.00181683193446404	0.000958029685556141	0.00143673231946945	0.000794264018977873	0.00276521878263248	0.00285254261977177	0.00134163459189627	0.00139675070528108	0.000560223252701023	0.000348839393448796	0.000701117134547019	0.00101381423273525	0.00103914900624049	0.000675512731050686	0.00154946667973149	0.000152146774689428	0.000612092073671958	0.00190537154432758	0.000325530294663047	0.00132273609197717	0.00198232771640215	0.00146978707083777	0.000925553990340919	0.00225715356454707	0.000144676042210039	9.53917971639701e-05	0.000937026411234655	0.00176376234644191	0.000965759985043575	0.000958534035474037	0.00130181369895528
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rickettsiales|f__rickettsiaceae|g__rickettsia|s__typhus_group|s__rickettsia_prowazekii	0.0014520089151725	0.00113337427949347	0.00263244292193217	0.0018244941995275	0.000963833540371681	0.000306361285737044	0.00300592166568139	0.00139679704126513	0.0021544805445045	0.000848598936073598	0.00134084531764626	0.000737163306244443	0.00103937887373233	0.00013841906382647	0.000315693513081125	0.000491853744685086	0.000838873636892633	8.08564095280115e-05	0.000604826863989991	0.000776217357662968	0.000814375762570866	0.000735463350563365	0.00032902874265216	0.00015830488535912	0.00130210737332876	0.000748293039037017	0.000598444045481747	6.99674728992655e-05	0.000327717946999997	0.000662469013371937	0.000756297414740723	0.000885591445442272	0.000595749552362642	0.000791668829095413	0.000513365768363747	0.00131928377033993	0.00201703457433566	0.00103786826920278	0.000561821512738757	0.000242763409503777	0.000232559595632531	0.000291373354616943	0.000724153023382322	0.000639476311532609	0.000405307638630411	0.000906790159161041	0.000130411521162367	0.000403424321283791	0.00121818836440616	0.000108510098221016	0.000647093915499622	0.00131035221931667	0.000783424240588059	0.000802146791628796	0.00112260547654722	6.43004632044618e-05	6.35945314426467e-05	0.000770443938126272	0.00108019894901706	0.000642741286974393	0.000631761068835161	0.000772005798217666
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rickettsiales|f__rickettsiaceae|g__rickettsia|s__typhus_group|s__rickettsia_typhi	0.000754395693357781	0.000835964007569654	0.000645693546889024	0.00121632946635166	0.000422175021815695	0.000204240857158029	0.000951875194132441	0.000403102501841616	0.001472065892399	0.000920820122122415	0.00082888619636314	0.000480273063159259	0.000515597394056193	3.87573378714116e-05	0.000145704698345135	0.000202528012517388	0.00020764198932986	4.04282047640057e-05	0.000129605756569284	0.000310486943065187	0.000245428312007658	0.000135968014389866	0.000216466278060632	1.75894317065689e-05	0.000320668233730217	0.000143056022168842	0.000332468914156526	3.10966546218958e-05	0.00010013603936111	0.000331234506685968	0.000234712990781604	0.000657346227544779	0.000297874776181321	0.000527779219396942	0.00021309522460382	0.00106598128643466	0.000329139533050588	0.000202510881795664	0.000639852278396917	0.000280111626350512	9.83905981522246e-05	0.000245846267958046	0.000260695088417636	0.000150987462445199	0.000180136728280183	0.000537031065134209	2.17352535270611e-05	0.000208667752388168	0.000489357719034953	0.000193768032537528	0.000390159566698301	0.000604777947376927	0.000492240009573028	6.17035993560612e-05	0.000943466304757769	8.03755790055773e-05	3.17972657213234e-05	0.000104114045692739	0.000312245008700243	0.000230727641477987	0.000254156751830237	0.000461689742071349
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rickettsiales|s__rickettsiales_endosymbiont_of_stachyamoeba_lipophora	0.00171158592794077	0.0015272419369061	0.00129138709377805	0.00202721577725277	0.000963833540371681	0.000102120428579015	0.00180355299940884	0.00134992465733006	0.00293438300405364	0.00222080147100112	0.00165777239272628	0.00126211293341852	0.00102301070249245	0.000249154314887646	0.000412829978644548	0.000665449183985705	0.000905319073478188	0.000323425638112046	0.000615627343704098	0.000602709948303011	0.000435077462195394	0.000686020436239777	0.000484884462855815	0.000184689032918973	0.00065105368666438	0.000385150828916112	0.000554114856927544	0.00111947956638825	0.000273098289166664	0.000676870513662631	0.000660673603681551	0.00107731742847617	0.000346178793940454	0.00111420057428243	0.000745833286113369	0.0010343184759465	0.000843947520642534	0.00129100687144736	0.000593033819002021	0.000205415192657042	0.000161002796976367	0.000254951685289825	0.000463457934964686	0.000328619771204257	0.000517893093805526	0.00103004319050332	7.60733873447138e-05	0.000486891422239058	0.0011140697007817	0.000240272360346535	0.00209353913838113	0.000940765695919664	0.000721027619656267	0.000802146791628796	0.00180333432934713	8.8413136906135e-05	1.58986328606617e-05	0.000333164946216766	0.00113927232904143	0.000675702378614105	0.00074068539104812	0.00138506922621405
