Taxonomy	reSRR9320187	reSRR9320188	reSRR9320191	reSRR9320192	reSRR9320193	reSRR9320194	reSRR9320195	reSRR9320196	reSRR9320197	reSRR9320198	reSRR9320199
k__Bacteria|p__Actinobacteriota|c__Acidimicrobiia|o__Acidimicrobiales|f__Acidimicrobiaceae	0.00098422586145686	0.000742115789078567	0.00568127374011299	0.000604445962390511	0.00462496942571075	0.00625403592722412	0.207706845301475	0.510026030096237	0.0646047310532566	0.181797978119679	0.0880048318438473
k__Bacteria|p__Actinobacteriota|c__Acidimicrobiia|o__Acidimicrobiales|f__Acidimicrobiaceae|g__Acidithrix	0.00098422586145686	0.000742115789078567	0.00568127374011299	0.000604445962390511	0.00462496942571075	0.00625403592722412	0.207706845301475	0.510026030096237	0.0646047310532566	0.181797978119679	0.0880048318438473
k__Bacteria|p__Actinobacteriota|c__Acidimicrobiia|o__Acidimicrobiales|f__RAAP-2	0.384719381576973	0.27877996135822	0.109873859598737	0.69283261149345	0.0920895386704294	0.103810591405522	0.838127738496747	0.765528110644802	0.147607621545567	0.388064976401962	0.184160099945724
k__Bacteria|p__Actinobacteriota|c__Acidimicrobiia|o__Acidimicrobiales|f__RAAP-2|g__RAAP-2	0.384719381576973	0.27877996135822	0.109873859598737	0.69283261149345	0.0920895386704294	0.103810591405522	0.838127738496747	0.765528110644802	0.147607621545567	0.388064976401962	0.184160099945724
k__Bacteria|p__Actinobacteriota|c__Acidimicrobiia|o__Acidimicrobiales|f__RAAP-2|g__RAAP-2|s__RAAP-2 sp013044285	0.00261378660695541	0.00268341897122912	0.00699240445815649	0.00238053799480489	0.00541501514036859	0.00662095104471726	0.199553211649274	0.296604051890895	0.0431262074286547	0.121343852211687	0.0612252774989089
k__Bacteria|p__Bacteroidota	0.367215228966909	0.194516000809231	0.000149885710563459	0.257727259230825	0	0.000179417120154527	0.000107212569269569	8.16950580275324e-05	0.000656207869690378	5.09424439898383e-05	4.35533978016273e-05
k__Bacteria|p__Bacteroidota|c__Bacteroidia	0.367215228966909	0.194516000809231	0.000149885710563459	0.257727259230825	0	0.000179417120154527	0.000107212569269569	8.16950580275324e-05	0.000656207869690378	5.09424439898383e-05	4.35533978016273e-05
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales	0.367215228966909	0.194516000809231	0.000149885710563459	0.257727259230825	0	0.000179417120154527	0.000107212569269569	8.16950580275324e-05	0.000656207869690378	5.09424439898383e-05	4.35533978016273e-05
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__VadinHA17	0.367215228966909	0.194516000809231	0.000149885710563459	0.257727259230825	0	0.000179417120154527	0.000107212569269569	8.16950580275324e-05	0.000656207869690378	5.09424439898383e-05	4.35533978016273e-05
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__VadinHA17|g__LD21	0.367215228966909	0.194516000809231	0.000149885710563459	0.257727259230825	0	0.000179417120154527	0.000107212569269569	8.16950580275324e-05	0.000656207869690378	5.09424439898383e-05	4.35533978016273e-05
k__Bacteria|p__Chloroflexota	3.41000603717839	1.47916610980316	0.206691581754831	2.26430176511533	0.173949035062044	0.192569880329011	1.27573741769488	0.494667295589092	0.170612376661651	0.242164033764501	0.188019728575407
k__Bacteria|p__Chloroflexota|c__Anaerolineae	2.51034763293099	0.964016572132559	0.0274900009776961	1.49289331463251	0.0222300087573549	0.0261357252471304	0.0727167561684796	0.0474729646091151	0.0442129516640459	0.0437903283600308	0.0369084993299461
k__Bacteria|p__Chloroflexota|c__Anaerolineae|o__Anaerolineales	2.09283866886739	0.689146621380074	0.0214874879723597	1.17370890775896	0.0165389924103456	0.0205458322890528	0.0517738915035694	0.0318566323807577	0.0171742033962551	0.0213769706920445	0.0143162980153401
k__Bacteria|p__Chloroflexota|c__Anaerolineae|o__Anaerolineales|f__Anaerolineaceae	0.75924921470202	0.34328312036491	0.0141869772997877	0.519724124605404	0.0103434757082809	0.0124712908608696	0.00497200843758009	0.00478454496300293	0.00408474931658223	0.00361635188786167	0.00235106466933607
k__Bacteria|p__Chloroflexota|c__Anaerolineae|o__Anaerolineales|f__Anaerolineaceae|g__UBA700	0.75924921470202	0.34328312036491	0.0141869772997877	0.519724124605404	0.0103434757082809	0.0124712908608696	0.00497200843758009	0.00478454496300293	0.00408474931658223	0.00361635188786167	0.00235106466933607
k__Bacteria|p__Chloroflexota|c__Anaerolineae|o__Anaerolineales|f__EnvOPS12	1.33358945416537	0.345863501015164	0.00730051067257208	0.653984783153554	0.00619551670206466	0.00807454142818318	0.0468018830659893	0.0270720874177547	0.0130894540796729	0.0177606188041828	0.0119652333460041
