sample	SGB	bin_name	real_tax	reconstructed_tax	abundance_real	abundance_reconstructed	real_org_id
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_211	NA	2157|651137	NA	0.0681	NA	BIN_UNKNOWN_386_Nitrosopumilus
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_087	NA	2|1224|28216|32003|32011	NA	0.193	NA	BIN_UNKNOWN_113_Methylophilaceae
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_089	NA	2|1224|28211|54526|1655514|198251	NA	0.2852	NA	BIN_UNKNOWN_461_Pelagibacter
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_243	profile.n.300.size.30.0.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1.bin.177	2|74201|414999|415000	k__Bacteria|p__Verrucomicrobiota|c__Verrucomicrobiae|o__Opitutales|f__DSM-45221|g__BACL24|s__	0.4257	0.453146988005457	BIN_UNKNOWN_244_Opitutales
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_298	NA	2157|28890|183963|2235	NA	0.1134	NA	BIN_UNKNOWN_248_Halobacteriales
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_143	NA	2157|2283796|2599185|133814|2599196	NA	0.2286	NA	BIN_UNKNOWN_171_Thalassarchaeaceae
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_424	NA	2|1224|1236|1706369|1706374	NA	0.029	NA	BIN_UNKNOWN_210_Porticoccaceae
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_103	profile.n.300.size.30.0.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1.bin.78	2|1224|1236	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__SAR86|f__D2472|g__SCGC-AAA076-P13|s__	0.6008	0.606057179170394	BIN_UNKNOWN_396_Gammaproteobacteria
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_387	NA	2|976|117743|200644|49546	NA	1.7187	NA	BIN_UNKNOWN_448_Flavobacteriaceae
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_437	profile.n.300.size.30.0.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1.bin.164	2157|2283796|2599185|133814|2599196	k__Archaea|p__Thermoplasmatota|c__Poseidoniia|o__Poseidoniales|f__Thalassarchaeaceae|g__MGIIb-O1|s__MGIIb-O1 sp002498525	0.55	0.589467799430678	BIN_UNKNOWN_76_Thalassarchaeaceae
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_166	NA	2|1293497|1293498|1293499|407032	NA	0.1102	NA	BIN_UNKNOWN_341_Nitrospinaceae
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_364	NA	2|976|117743|200644	NA	0.3101	NA	BIN_UNKNOWN_441_Flavobacteriales
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_376	NA	2|976|117743|200644|2772535	NA	0.1438	NA	BIN_UNKNOWN_48_Salibacteraceae
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_021	profile.n.300.size.30.0.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1.bin.104	2|976|117743|200644	k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__UBA7430|g__UBA6772|s__	0.242	0.250958545392984	BIN_UNKNOWN_410_Flavobacteriales
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_232	profile.n.300.size.30.0.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1.bin.74	2|1224|1236|72274	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudohongiellaceae|g__UBA9145|s__	0.1486	0.157912235171003	BIN_UNKNOWN_383_Pseudomonadales
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_064	NA	2157|2283796|2599185	NA	0.6606	NA	BIN_UNKNOWN_466_Poseidoniia
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_371	NA	2|976|117743|200644|49546|2700084	NA	0.2299	NA	BIN_UNKNOWN_426_Urechidicola
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_035	NA	2|1224|1236|72274	NA	0.3832	NA	BIN_UNKNOWN_369_Pseudomonadales
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_344	NA	2|1224|1236	NA	0.4889	NA	BIN_UNKNOWN_382_Gammaproteobacteria
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_284	profile.n.300.size.30.0.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1.bin.107	2|1224|1236|135613|1738654	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Woeseiales|f__Woeseiaceae|g__SP4260|s__	0.9824	1.01045885684438	BIN_UNKNOWN_288_Woeseiaceae
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_184	profile.n.300.size.30.0.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1.bin.224	2157|2283796|2599185|133814|2599196	k__Archaea|p__Thermoplasmatota|c__Poseidoniia|o__Poseidoniales|f__Thalassarchaeaceae|g__MGIIb-Q1|s__MGIIb-Q1 sp012959435	0.1237	0.130206914612707	BIN_UNKNOWN_281_Thalassarchaeaceae
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_315	NA	2157|2283796|2599185|133814|2599196	NA	0.0512	NA	BIN_UNKNOWN_62_Thalassarchaeaceae
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_078	NA	2|201174|1760|85006|85023|529881	NA	0.229	NA	BIN_UNKNOWN_454_Aquiluna
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_236	NA	2|1224|1236	NA	0.0571	NA	BIN_UNKNOWN_266_Gammaproteobacteria
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_304	profile.n.300.size.30.0.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1.bin.123	2157|2283796|2599185|133814|2599196	k__Archaea|p__Thermoplasmatota|c__Poseidoniia|o__Poseidoniales|f__Thalassarchaeaceae|g__Thalassarchaeum|s__Thalassarchaeum sp002698225	0.1461	0.155567999838569	BIN_UNKNOWN_235_Thalassarchaeaceae
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_260	profile.n.300.size.30.0.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1.bin.199	2|201174|1760|85006|85023|1434032	k__Bacteria|p__Actinobacteriota|c__Actinomycetia|o__Actinomycetales|f__Microbacteriaceae|g__Pontimonas|s__	0.5905	0.606177441211762	BIN_UNKNOWN_238_Pontimonas
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_231	profile.n.300.size.30.0.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1.bin.101	2|1224|28211|54526|1655514	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Pelagibacterales|f__Pelagibacteraceae|g__IMCC9063|s__IMCC9063 sp008638205	0.1761	0.172568914510617	BIN_UNKNOWN_272_Pelagibacteraceae
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_238	profile.n.300.size.30.0.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1.bin.28	2|976|117743|200644	k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__UA16|g__UBA974|s__	0.7052	0.739855122982179	BIN_UNKNOWN_300_Flavobacteriales
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_331	NA	2|1224|1236	NA	0.0692	NA	BIN_UNKNOWN_302_Gammaproteobacteria
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_423	NA	2|976|117743|200644	NA	0.1251	NA	BIN_UNKNOWN_295_Flavobacteriales
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_430	NA	2|203682|666505|666506	NA	0.2348	NA	BIN_UNKNOWN_339_Phycisphaerales
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_144	NA	2|1224|28211	NA	0.7208	NA	BIN_UNKNOWN_297_Alphaproteobacteria
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_321	profile.n.300.size.30.0.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1.bin.207	2157|2283796|2599185|133814|2599196	k__Archaea|p__Thermoplasmatota|c__Poseidoniia|o__Poseidoniales|f__Thalassarchaeaceae|g__Thalassarchaeum|s__Thalassarchaeum sp002457605	0.3	0.312031241497937	BIN_UNKNOWN_395_Thalassarchaeaceae
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_432	NA	2|976|117743|200644	NA	0.0334	NA	BIN_UNKNOWN_205_Flavobacteriales
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_464	NA	2	NA	0.0432	NA	BIN_UNKNOWN_425
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_108	profile.n.300.size.30.0.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1.bin.186	2|1224|28211|204455|31989	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__UBA10365|s__UBA10365 sp003536295	0.2111	0.225134446612024	BIN_UNKNOWN_337_Rhodobacteraceae
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_216	profile.n.300.size.30.0.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1.bin.175	2|203682	k__Bacteria|p__Planctomycetota|c__UBA1135|o__UBA1135|f__GCA-002686595|g__GCA-2686945|s__	0.4591	0.487556458963629	BIN_UNKNOWN_216_Planctomycetota
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_145	NA	2	NA	0.1579	NA	BIN_UNKNOWN_275
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_019704535.1_ASM1970453v1	profile.n.300.size.30.0.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1.bin.179	2|1224|1236|72274|135621|2901164|316|316.1	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas_A|s__Pseudomonas_A stutzeri	0.0856	0.0876356942074425	Stutzerimonas_stutzeri.GCF_019704535.1_ASM1970453v1
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_021650975.2_ASM2165097v2	NA	2|976|117743|200644|49546|237|998845|998845.1	NA	0.049	NA	Flavobacterium_jumunjinense.GCF_021650975.2_ASM2165097v2
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_000153225.1_ASM15322v1	profile.n.300.size.30.0.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1.bin.216	2|976|117743|200644|49546|52959|531|531.1	k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Flavobacteriaceae|g__Polaribacter|s__Polaribacter irgensii	0.3742	0.36840121861205	Polaribacter_irgensii.GCF_000153225.1_ASM15322v1
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_014784055.1_ASM1478405v1	NA	2|976|117743|200644|49546|52959|1888915|1888915.1	NA	0.2463	NA	Polaribacter_haliotis.GCF_014784055.1_ASM1478405v1
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_001761325.1_ASM176132v1	profile.n.300.size.30.0.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1.bin.65	2|976|117743|200644|49546|2700084|1850246|1850246.1	k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Flavobacteriaceae|g__Urechidicola|s__Urechidicola croceus	0.1432	0.140226170632618	Urechidicola_croceus.GCF_001761325.1_ASM176132v1
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_000260115.1_ASM26011v1	NA	2|976|117743|200644|49546|453850|453852|453852.1	NA	0.054	NA	Joostella_marina.GCF_000260115.1_ASM26011v1
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_000006765.1_ASM676v1	profile.n.300.size.30.0.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1.bin.8	2|1224|1236|72274|135621|286|287|287.1	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas aeruginosa	0.2835	0.30303910867267	Pseudomonas_aeruginosa.GCF_000006765.1_ASM676v1
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_000373385.1_ASM37338v1	profile.n.300.size.30.0.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1.bin.157	2|1224|28216|32003|2008790|919|931|931.1	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Burkholderiales|f__Thiobacillaceae|g__Thiobacillus|s__Thiobacillus thioparus	0.2005	0.212663432185287	Thiobacillus_thioparus.GCF_000373385.1_ASM37338v1
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_904846365.1_ASM90484636v1	profile.n.300.size.30.0.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1.bin.35	2|1224|1236|2887326|468|497|281738|281738.1	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Psychrobacter|s__Psychrobacter sp002836735	0.6507	0.685153312613412	Psychrobacter_nivimaris.GCF_904846365.1_ASM90484636v1
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_014169735.1_ASM1416973v1	profile.n.300.size.30.0.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1.bin.120	2|1224|1236|135624|84642|642|648|648.1	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Aeromonadaceae|g__Aeromonas|s__Aeromonas caviae	0.2066	0.219023751745205	Aeromonas_caviae.GCF_014169735.1_ASM1416973v1
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_000151265.2_Micromonas_pusilla_CCMP1545_v2.0	NA	2759|3041|1035538|13792|41873|38832|38833|38833.1	NA	0.0934	NA	Micromonas_pusilla.GCF_000151265.2_Micromonas_pusilla_CCMP1545_v2.0
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_017724035.1_ASM1772403v1	profile.n.300.size.30.0.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1.bin.16	2|1224|1236|135614|32033|338|456327|456327.1	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Xanthomonas|s__Xanthomonas perforans	0.2056	0.218127885826342	Xanthomonas_euvesicatoria.GCF_017724035.1_ASM1772403v1
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_000196315.1_ASM19631v1	profile.n.300.size.30.0.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1.bin.7	2|976|117743|200644|49546|216431|313588|313588.1	k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Flavobacteriaceae|g__Croceibacter|s__Croceibacter atlanticus	0.2654	0.269802176474689	Croceibacter_atlanticus.GCF_000196315.1_ASM19631v1
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_013407145.1_ASM1340714v1	NA	2157|651137	NA	0.6563	NA	Nitrosopumilus_cobalaminigenes.GCF_013407145.1_ASM1340714v1
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_000521725.1_ASM52172v1	profile.n.300.size.30.0.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1.bin.36	2|1224|1236|135625|712|476528|47735|47735.1	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Pasteurellaceae|g__Bibersteinia|s__Bibersteinia trehalosi	0.2024	0.211152751097046	Bibersteinia_trehalosi.GCF_000521725.1_ASM52172v1
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_001975665.1_ASM197566v1	NA	2|976|117743|200644|49546|52959|996801|996801.1	NA	0.1133	NA	Polaribacter_reichenbachii.GCF_001975665.1_ASM197566v1
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_000010405.1_ASM1040v1	profile.n.300.size.30.0.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1.bin.225	2|1224|1236	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__PS1|f__Thioglobaceae|g__Vesicomyosocius|s__Vesicomyosocius okutanii	0.4651	0.463647470817998	Candidatus_Vesicomyosocius_okutanii.GCF_000010405.1_ASM1040v1
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_017569185.1_ASM1756918v1	NA	2|976|117743|200644|49546|52959|2818493|2818493.1	NA	0.2083	NA	Polaribacter_cellanae.GCF_017569185.1_ASM1756918v1
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_000005845.2_ASM584v2	profile.n.300.size.30.0.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1.bin.130	2|1224|1236|91347|543|561|562|562.1	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia coli	0.3015	0.310292791665694	Escherichia_coli.GCF_000005845.2_ASM584v2
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_000090985.2_ASM9098v2	NA	2759|3041|1035538|13792|41873|38832|296587|296587.1	NA	0.2191	NA	Micromonas_commoda.GCF_000090985.2_ASM9098v2
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_000018465.1_ASM1846v1	NA	2157|651137	NA	0.544	NA	Nitrosopumilus_maritimus.GCF_000018465.1_ASM1846v1
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_001761365.1_ASM176136v1	NA	2|976|117743|200644|49546|52959|1774273|1774273.1	NA	0.2513	NA	Polaribacter_vadi.GCF_001761365.1_ASM176136v1
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_002220235.1_ASM222023v1	NA	2759|3041|1035538|13792|1525212|41874|41875|41875.1	NA	0.5524	NA	Bathycoccus_prasinos.GCF_002220235.1_ASM222023v1
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_000299395.1_ASM29939v1	NA	2157|651137	NA	0.4725	NA	Candidatus_Nitrosopumilus_sediminis.GCF_000299395.1_ASM29939v1
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_019968605.1_ASM1996860v1	NA	2|976|117743|200644|49546|52959|1908341|1908341.1	NA	0.1633	NA	Polaribacter_litorisediminis.GCF_019968605.1_ASM1996860v1
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_002310835.1_ASM231083v1	NA	2|1224|1236|135622|267888|53246|43659|43659.1	NA	0.2763	NA	Pseudoalteromonas_tetraodonis.GCF_002310835.1_ASM231083v1
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_001310225.1_ASM131022v1	NA	2|976|117743|200644|49546|261827|1736674|1736674.1	NA	0.0952	NA	Algibacter_alginicilyticus.GCF_001310225.1_ASM131022v1
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_000012345.1_ASM1234v1	NA	2|1224|28211|54526|1655514|198251|198252|198252.1	NA	6.7019	NA	Candidatus_Pelagibacter_ubique.GCF_000012345.1_ASM1234v1
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_017498485.1_ASM1749848v1	NA	2|976|117743|200644|49546|52959|2808900|2808900.1	NA	0.1309	NA	Polaribacter_batillariae.GCF_017498485.1_ASM1749848v1
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_000023285.1_ASM2328v1	profile.n.300.size.30.0.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1.bin.6	2|976|117743|200644|49546|1016|1018|1018.1	k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Flavobacteriaceae|g__Capnocytophaga|s__Capnocytophaga ochracea	0.1223	0.123338075334711	Capnocytophaga_ochracea.GCF_000023285.1_ASM2328v1
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_000738435.1_ASM73843v1	profile.n.300.size.30.0.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1.bin.60	2|1224|28211|204455|31989|1284657|1284658|1284658.1	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Planktomarina|s__Planktomarina temperata	0.293	0.311698323261403	Planktomarina_temperata.GCF_000738435.1_ASM73843v1
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_013407185.1_ASM1340718v1	NA	2157|651137	NA	0.4116	NA	Nitrosopumilus_ureiphilus.GCF_013407185.1_ASM1340718v1
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_008369605.1_ASM836960v1	profile.n.300.size.30.0.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1.bin.140	2|1224|1236|135623|641|662|666|666.1	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Vibrionaceae|g__Vibrio|s__Vibrio cholerae	0.0974	0.1023184435097	Vibrio_cholerae.GCF_008369605.1_ASM836960v1
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_001281385.1_ASM128138v1	NA	2|1224|1236	NA	0.6596	NA	Candidatus_Pseudothioglobus_singularis.GCF_001281385.1_ASM128138v1
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_004803875.1_ASM480387v1	NA	2|976|117743|200644|49546|104267|107401|107401.1	NA	0.1016	NA	Tenacibaculum_maritimum.GCF_004803875.1_ASM480387v1
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_000155735.2_ASM15573v2	profile.n.300.size.30.0.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1.bin.69	2|1224|28211|204455|2854170|53945|53946|53946.1	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Octadecabacter|s__Octadecabacter arcticus	0.2507	0.269948146054712	Octadecabacter_arcticus.GCF_000155735.2_ASM15573v2
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_002688585.1_ASM268858v1	NA	2|1224|28211|54526	NA	0.0241	NA	Candidatus_Fonsibacter_ubiquis.GCF_002688585.1_ASM268858v1
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_002951935.1_ASM295193v1	profile.n.300.size.30.0.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1.bin.173	2|1239|91061|1385|186822|44249|1464|1464.1	k__Bacteria|p__Firmicutes|c__Bacilli|o__Paenibacillales|f__NBRC-103111|g__Paenibacillus_H|s__Paenibacillus_H larvae	0.4583	0.480445162758776	Paenibacillus_larvae.GCF_002951935.1_ASM295193v1
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_001889045.1_ASM188904v1	NA	2|976|117743|200644|49546|104267|1850252|1850252.1	NA	0.1115	NA	Tenacibaculum_todarodis.GCF_001889045.1_ASM188904v1
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_007954525.1_ASM795452v1	NA	2|1239|91061|186826|33958|1243|1252|1252.1	NA	0.0391	NA	Leuconostoc_carnosum.GCF_007954525.1_ASM795452v1
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_000214015.3_version_140606	NA	2759|3041|1035538|13792|1525212|70447|70448|70448.1	NA	0.8574	NA	Ostreococcus_tauri.GCF_000214015.3_version_140606
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_000315075.1_ASM31507v1	NA	2|1224|1236|135622|72275|1621534|326544|326544.1	NA	0.0382	NA	Paraglaciecola_psychrophila.GCF_000315075.1_ASM31507v1
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_000812185.1_ASM81218v1	profile.n.300.size.30.0.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1.bin.50	2157|651137	k__Archaea|p__Thermoproteota|c__Nitrososphaeria|o__Nitrososphaerales|f__Nitrosopumilaceae|g__Nitrosopelagicus|s__Nitrosopelagicus brevis	0.1262	0.121779532302147	Candidatus_Nitrosopelagicus_brevis.GCF_000812185.1_ASM81218v1
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_000730385.1_ASM73038v1	profile.n.300.size.30.0.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1.bin.70	2|1224|1236|135622|72275|226|589873|589873.1	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Alteromonadaceae|g__Alteromonas|s__Alteromonas australica	0.1061	0.111033541328665	Alteromonas_australica.GCF_000730385.1_ASM73038v1
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_024733725.1_ASM2473372v1	NA	2|1224|28216|80840|995019|577310|626947|626947.1	NA	0.0384	NA	Parasutterella_secunda.GCF_024733725.1_ASM2473372v1
