ID	num
reERR5004402	11333534
reERR5004403	5688361
reERR5004404	3695625
reERR5004405	5045492
reERR5004406	3745282
reERR5004407	4806147
reERR5004408	2763361
reERR5004409	1798972
reERR5004410	5440526
reERR5004787	70852992
reERR5004789	1400113
reERR5004790	1593260
reERR5004793	737957
reERR5004796	3499619
reERR5004798	562349
reERR5004799	2106418
reERR5004803	3290658
reERR5004804	463525
reERR5004806	781485
reERR5004807	277034
