ID	num
reSRR9320187	29468614
reSRR9320188	29926429
reSRR9320191	15406645
reSRR9320192	26676736
reSRR9320193	19921821
reSRR9320194	12488692
reSRR9320195	45175062
reSRR9320196	25134020
reSRR9320197	29573658
reSRR9320198	21869240
reSRR9320199	28459232
