ID	num
reSRR16235394	23611710
reSRR16235395	89583579
reSRR16235396	62609017
reSRR16235397	175439283
reSRR16235398	161724595
reSRR16235399	58480297
reSRR16235400	63284748
reSRR16235401	53521560
reSRR16235402	35940253
reSRR16235403	49372491
reSRR16235404	68798488
reSRR16235405	81692871
reSRR16235406	76842881
reSRR16235407	56997397
reSRR16235408	244088713
reSRR16235409	214275964
