ID	num
reSRR3584976	6025661
reSRR3584977	5939385
reSRR3584978	4587070
reSRR3584979	4824553
reSRR3584980	6573201
reSRR3584981	5368585
reSRR3584982	4206042
reSRR3584983	4989445
reSRR3584984	5027642
reSRR3584985	5023704
reSRR3584986	5577473
reSRR3584987	5471069
