;ID0;ID1;ID2;ID3;ID4;ID5;ID6;ID7;ID8;ID9;ID10;ID11;ID12;ID13;ID14;ID15;ID16;ID17;ID18;ID19;ID20;ID21;ID22;ID23;ID24;ID25;ID26;ID27;ID28;ID29;ID30;ID31;ID32;ID33;ID34;ID35;ID36;ID37;ID38;ID39;ID40;ID41;ID42;ID43;ID44;ID45;ID46;ID47;ID48;ID49;ID50;ID51;ID52;ID53;ID54;ID55;ID56;ID57;ID58;ID59;ID60;ID61;ID62;ID63;ID64;ID65;ID66;ID67;ID68;ID69;ID70;ID71;ID72;ID73;ID74;ID75;ID76;ID77;ID78;ID79;ID80;ID81;ID82;ID83;ID84;ID85;ID86;ID87;ID88;ID89;ID90;ID91;ID92;ID93;ID94;ID95;ID96;ID97;ID98;ID99
ID26;0.839929;0.822136;0.809849;0.889420;0.754585;0.697023;0.628409;0.679991;0.744592;0.687770;0.883214;0.244077;0.428633;0.386296;0.786295;0.872145;0.597194;0.655585;0.806224;0.871424;0.774690;0.621054;0.732357;0.731997;0.757374;0.904736;0.000000;0.282697;0.292687;0.697520;0.444284;0.349685;0.626142;0.660146;0.655448;0.404276;0.354568;0.776557;0.696082;0.737460;0.773914;0.722481;0.885797;0.837105;0.828629;0.621368;0.641777;0.704999;0.829145;0.860815;0.804541;0.866807;0.642464;0.744196;0.824603;0.871518;0.890523;0.777212;0.856281;0.836638;0.812449;0.872111;0.856596;0.931241;0.941135;0.847207;0.844948;0.822155;0.817882;0.707972;0.801401;0.916172;0.813781;0.727812;0.779021;0.906871;0.853684;0.820853;0.837545;0.788139;0.781218;0.759753;0.825161;0.763862;0.690631;0.784939;0.752413;0.659946;0.815282;0.721796;0.851549;0.750470;0.609277;0.638544;0.989929;0.992929;0.870028;0.801794;0.617295;0.984876
ID27;0.835444;0.826812;0.812289;0.882777;0.753876;0.721957;0.625035;0.648559;0.755801;0.653277;0.876385;0.299624;0.348140;0.396369;0.786482;0.873014;0.590796;0.650746;0.786259;0.854913;0.815613;0.602234;0.720125;0.676225;0.747525;0.911455;0.282697;0.000000;0.352685;0.677076;0.464002;0.318703;0.586757;0.646716;0.628551;0.390608;0.391141;0.768401;0.693999;0.734711;0.797975;0.704938;0.892548;0.839551;0.829763;0.639961;0.645086;0.725996;0.812942;0.862308;0.818844;0.866033;0.618213;0.761596;0.818958;0.869768;0.856997;0.787785;0.847788;0.837148;0.817294;0.876005;0.817203;0.929234;0.943000;0.807723;0.847599;0.795355;0.814162;0.664617;0.808552;0.913028;0.775445;0.734125;0.778202;0.906160;0.816130;0.790469;0.839009;0.786912;0.787840;0.765588;0.830630;0.767046;0.719228;0.804627;0.769188;0.666495;0.820470;0.700422;0.856312;0.760483;0.591804;0.652767;0.985421;0.989710;0.861601;0.783064;0.646500;0.976484
ID28;0.849327;0.817967;0.807557;0.846673;0.765945;0.691522;0.699712;0.719207;0.765008;0.714745;0.894520;0.339919;0.469269;0.417339;0.827328;0.875836;0.597170;0.665863;0.828720;0.889671;0.769751;0.679900;0.730830;0.763011;0.729192;0.909652;0.292687;0.352685;0.000000;0.724806;0.351316;0.395842;0.672976;0.732447;0.725027;0.383650;0.330539;0.821102;0.733390;0.753672;0.775957;0.735694;0.880652;0.830215;0.816929;0.640477;0.660875;0.741018;0.817332;0.842701;0.803316;0.866148;0.660981;0.723311;0.819125;0.849770;0.900600;0.768288;0.829111;0.828984;0.796343;0.878271;0.862793;0.939450;0.943398;0.870849;0.864692;0.855975;0.820592;0.718633;0.805046;0.923196;0.829916;0.728283;0.756983;0.912280;0.870110;0.842356;0.824210;0.788157;0.794288;0.770001;0.835533;0.765404;0.695378;0.790226;0.754719;0.663718;0.825434;0.749396;0.862450;0.755812;0.651346;0.663548;0.992394;0.994055;0.869943;0.800347;0.614258;0.990074
ID29;0.827033;0.845453;0.832750;0.837486;0.781749;0.810968;0.763110;0.780129;0.774620;0.718058;0.785712;0.709033;0.724185;0.757435;0.800035;0.785897;0.519402;0.550901;0.792921;0.853684;0.882350;0.749311;0.828369;0.400197;0.710192;0.654438;0.697520;0.677076;0.724806;0.000000;0.750067;0.711793;0.716100;0.758292;0.746748;0.715544;0.755964;0.785731;0.642370;0.684075;0.793530;0.774151;0.751747;0.714826;0.721631;0.780682;0.762460;0.799831;0.708327;0.887622;0.697620;0.812789;0.730697;0.855775;0.713181;0.752750;0.886006;0.789424;0.880001;0.708777;0.824443;0.881559;0.856765;0.883760;0.867920;0.843648;0.868425;0.832934;0.819588;0.718804;0.817579;0.889547;0.812996;0.729451;0.790101;0.912838;0.851340;0.836368;0.873660;0.793943;0.795004;0.767249;0.830574;0.790766;0.749786;0.822345;0.809756;0.716615;0.821323;0.754105;0.856341;0.747409;0.719423;0.727372;0.986521;0.993108;0.795564;0.747798;0.737464;0.983738
ID30;0.857375;0.819219;0.814258;0.846819;0.724981;0.718628;0.762784;0.769772;0.769522;0.708395;0.903822;0.470490;0.538836;0.503658;0.871193;0.882755;0.646946;0.708255;0.864447;0.908036;0.813494;0.745042;0.737801;0.774838;0.724084;0.915710;0.444284;0.464002;0.351316;0.750067;0.000000;0.485969;0.734291;0.784431;0.777142;0.384917;0.413551;0.859989;0.760982;0.767450;0.795794;0.750593;0.884364;0.834422;0.818559;0.692072;0.714499;0.788980;0.817466;0.825735;0.801364;0.853182;0.698677;0.751667;0.819322;0.836742;0.903673;0.779714;0.810053;0.830865;0.812870;0.880394;0.872032;0.939392;0.930515;0.881438;0.878311;0.870635;0.824932;0.734871;0.817936;0.917587;0.842088;0.737556;0.758785;0.911870;0.879576;0.860218;0.808452;0.794131;0.805246;0.781380;0.840346;0.777489;0.731490;0.811626;0.774551;0.689276;0.830368;0.772128;0.866578;0.767057;0.713101;0.711605;0.989976;0.990198;0.877012;0.812826;0.662902;0.986319
ID31;0.867326;0.848331;0.839642;0.869335;0.796560;0.753761;0.631432;0.597453;0.791250;0.681422;0.900480;0.344405;0.306953;0.369982;0.773672;0.895603;0.606722;0.655942;0.799814;0.885908;0.834221;0.576211;0.750018;0.709367;0.754302;0.921989;0.349685;0.318703;0.395842;0.711793;0.485969;0.000000;0.605724;0.636546;0.634386;0.356378;0.306194;0.785139;0.738999;0.779544;0.830822;0.717676;0.904124;0.853888;0.847132;0.614140;0.632734;0.727138;0.837194;0.863621;0.839203;0.884076;0.603497;0.746724;0.840318;0.879900;0.874919;0.831539;0.833097;0.848092;0.816654;0.895458;0.848018;0.945210;0.950091;0.814542;0.868987;0.821701;0.818061;0.655659;0.840331;0.931665;0.784618;0.757345;0.804140;0.928447;0.845318;0.801121;0.843248;0.799993;0.818128;0.801689;0.859202;0.794805;0.751817;0.835642;0.784533;0.674909;0.849422;0.738115;0.887372;0.783158;0.557246;0.689884;0.992440;0.994836;0.884036;0.836220;0.668877;0.987395
ID32;0.855473;0.854694;0.835683;0.888072;0.758123;0.590095;0.429992;0.366443;0.742931;0.635509;0.886330;0.653361;0.633401;0.706518;0.829255;0.884705;0.629157;0.662617;0.823011;0.867317;0.668378;0.329796;0.768468;0.670391;0.777638;0.919570;0.626142;0.586757;0.672976;0.716100;0.734291;0.605724;0.000000;0.618531;0.586502;0.670556;0.698794;0.817805;0.681005;0.755070;0.796351;0.727191;0.911034;0.859173;0.857472;0.690394;0.648096;0.769858;0.843769;0.898838;0.840546;0.893415;0.593109;0.795477;0.849970;0.898147;0.853957;0.847306;0.875920;0.841963;0.841075;0.878931;0.826465;0.930852;0.940695;0.798509;0.868812;0.801943;0.854967;0.636918;0.814570;0.924384;0.737189;0.774168;0.842424;0.908356;0.805117;0.781903;0.882574;0.813040;0.802626;0.791889;0.834346;0.805005;0.748250;0.823802;0.784734;0.682283;0.832726;0.685151;0.860637;0.778451;0.579758;0.665707;0.967332;0.975344;0.883866;0.818625;0.687039;0.967468
ID33;0.887232;0.902523;0.889456;0.956027;0.823532;0.806327;0.436361;0.453739;0.816034;0.703072;0.951496;0.636543;0.595242;0.606635;0.700837;0.947102;0.688985;0.711583;0.794436;0.903219;0.837820;0.455090;0.845412;0.748453;0.839554;0.934030;0.660146;0.646716;0.732447;0.758292;0.784431;0.636546;0.618531;0.000000;0.394488;0.689459;0.719702;0.778624;0.755350;0.798365;0.859403;0.783008;0.941887;0.907368;0.909207;0.713336;0.728867;0.750312;0.897293;0.935586;0.886029;0.919682;0.696485;0.861234;0.886821;0.942746;0.906372;0.892957;0.944997;0.907496;0.873249;0.918879;0.883910;0.956499;0.949178;0.842241;0.897041;0.845706;0.876092;0.733015;0.890424;0.952913;0.811215;0.832542;0.889529;0.947209;0.877081;0.848286;0.918674;0.868838;0.867883;0.863915;0.897924;0.834293;0.803635;0.864986;0.824676;0.751007;0.890889;0.780364;0.922464;0.844749;0.683486;0.752598;0.987634;0.981941;0.930488;0.897513;0.779910;0.977672
ID34;0.872047;0.888348;0.871993;0.949730;0.803307;0.794821;0.585455;0.611193;0.796785;0.676820;0.942585;0.644045;0.641445;0.703333;0.771611;0.937484;0.672116;0.707362;0.806720;0.866612;0.831981;0.570483;0.824553;0.701623;0.824729;0.930793;0.655448;0.628551;0.725027;0.746748;0.777142;0.634386;0.586502;0.394488;0.000000;0.685617;0.719418;0.789571;0.734208;0.773476;0.840358;0.771636;0.935409;0.900909;0.894340;0.725165;0.712337;0.755929;0.863398;0.928779;0.871448;0.902236;0.669708;0.840457;0.849208;0.932566;0.875769;0.863049;0.946301;0.891661;0.863633;0.887560;0.855306;0.923503;0.937342;0.800242;0.843470;0.775042;0.846867;0.701021;0.863948;0.927551;0.790215;0.814370;0.875482;0.921697;0.847828;0.817281;0.907580;0.840508;0.831469;0.845253;0.866996;0.799139;0.780486;0.828407;0.768954;0.728572;0.860906;0.757109;0.892865;0.822018;0.669516;0.721454;0.939714;0.973308;0.910180;0.862066;0.771828;0.934471
ID35;0.861997;0.827899;0.821354;0.868311;0.760959;0.740911;0.680699;0.680970;0.771592;0.683537;0.892278;0.424735;0.431105;0.419565;0.824548;0.888211;0.600693;0.639628;0.807572;0.865001;0.828481;0.651551;0.736653;0.722971;0.734387;0.918120;0.404276;0.390608;0.383650;0.715544;0.384917;0.356378;0.670556;0.689459;0.685617;0.000000;0.372192;0.824888;0.728567;0.751954;0.808437;0.723659;0.891641;0.838047;0.820954;0.681714;0.668505;0.766812;0.809976;0.820430;0.820384;0.863529;0.638564;0.759662;0.807445;0.856405;0.881848;0.793076;0.805186;0.834589;0.805072;0.886752;0.851275;0.934944;0.939473;0.824617;0.858884;0.816367;0.807696;0.683971;0.825957;0.918440;0.801315;0.736201;0.772257;0.916711;0.858266;0.819293;0.798232;0.789472;0.802844;0.786788;0.840293;0.767348;0.724533;0.807821;0.768628;0.673769;0.827377;0.730684;0.872320;0.766494;0.646907;0.683486;0.990958;0.992208;0.870418;0.817951;0.663765;0.981870
ID36;0.865535;0.825262;0.819690;0.856845;0.781865;0.712431;0.679843;0.690969;0.791820;0.731489;0.887762;0.371427;0.423895;0.353166;0.776071;0.877235;0.636412;0.687013;0.799886;0.882013;0.813086;0.669423;0.734981;0.781787;0.733349;0.914985;0.354568;0.391141;0.330539;0.755964;0.413551;0.306194;0.698794;0.719702;0.719418;0.372192;0.000000;0.785800;0.772107;0.783719;0.808310;0.758318;0.890465;0.840861;0.828505;0.617664;0.656212;0.740414;0.820480;0.840542;0.820763;0.873554;0.671482;0.718167;0.823790;0.858874;0.907666;0.792017;0.815644;0.833376;0.801754;0.881617;0.884961;0.939157;0.943383;0.868172;0.875404;0.866175;0.802305;0.731109;0.812923;0.923746;0.845903;0.741090;0.760192;0.917858;0.888956;0.856395;0.810785;0.788116;0.803784;0.778705;0.839457;0.785847;0.748432;0.824383;0.775290;0.701828;0.832293;0.774547;0.872043;0.769315;0.641065;0.702382;0.979787;0.987270;0.869604;0.814947;0.651162;0.975958
ID37;0.912497;0.896152;0.886550;0.867889;0.815564;0.856574;0.733550;0.783051;0.817490;0.818119;0.912104;0.751118;0.758896;0.739995;0.347360;0.912641;0.779805;0.794730;0.397363;0.578217;0.899235;0.760850;0.828223;0.820120;0.870454;0.934049;0.776557;0.768401;0.821102;0.785731;0.859989;0.785139;0.817805;0.778624;0.789571;0.824888;0.785800;0.000000;0.855545;0.831988;0.884194;0.904761;0.935411;0.916548;0.898268;0.764942;0.763484;0.808009;0.867609;0.942492;0.884258;0.896868;0.804061;0.799702;0.852514;0.897521;0.932349;0.876497;0.947350;0.895396;0.879662;0.880991;0.941183;0.912629;0.948353;0.863751;0.860902;0.865139;0.870751;0.856951;0.860638;0.901654;0.931727;0.841260;0.856242;0.910335;0.952386;0.915840;0.921111;0.845458;0.842160;0.850136;0.857089;0.837879;0.870828;0.859479;0.814045;0.877642;0.853979;0.894276;0.873776;0.856500;0.776339;0.785430;0.949789;0.980480;0.898139;0.867323;0.829599;0.943962
ID38;0.853923;0.849441;0.828079;0.913904;0.745908;0.764148;0.716790;0.780874;0.728665;0.700736;0.779779;0.718567;0.766646;0.771287;0.900699;0.764771;0.677507;0.696451;0.859953;0.837262;0.819128;0.734143;0.809438;0.670180;0.784971;0.810511;0.696082;0.693999;0.733390;0.642370;0.760982;0.738999;0.681005;0.755350;0.734208;0.728567;0.772107;0.855545;0.000000;0.416016;0.561484;0.789636;0.796583;0.776472;0.763439;0.768678;0.715024;0.786464;0.776020;0.902009;0.742397;0.837471;0.705747;0.803412;0.773639;0.809743;0.885436;0.810312;0.915475;0.775542;0.843817;0.842770;0.869675;0.864632;0.844199;0.841047;0.839934;0.804974;0.854575;0.719765;0.799105;0.881645;0.828651;0.766259;0.823885;0.878849;0.860779;0.832665;0.883744;0.799093;0.778480;0.780703;0.805622;0.767637;0.712464;0.778598;0.763696;0.702813;0.798392;0.722356;0.819719;0.762734;0.730924;0.696539;0.965091;0.963810;0.808797;0.728474;0.730552;0.963994
ID39;0.859796;0.834395;0.814472;0.889097;0.731166;0.788416;0.767384;0.816920;0.728895;0.720579;0.795355;0.738056;0.778549;0.772834;0.909756;0.777515;0.710311;0.729596;0.837946;0.799739;0.860892;0.782654;0.800962;0.679656;0.762731;0.829403;0.737460;0.734711;0.753672;0.684075;0.767450;0.779544;0.755070;0.798365;0.773476;0.751954;0.783719;0.831988;0.416016;0.000000;0.585350;0.794122;0.808056;0.778102;0.747473;0.782677;0.739880;0.783959;0.748631;0.878241;0.752157;0.818709;0.733851;0.796960;0.752416;0.801396;0.887110;0.794658;0.895503;0.773122;0.826858;0.812267;0.881507;0.853972;0.854844;0.840888;0.836493;0.812977;0.827176;0.734816;0.792008;0.853255;0.860545;0.763432;0.804178;0.848999;0.882977;0.859684;0.858344;0.780928;0.772256;0.784281;0.793231;0.737436;0.718009;0.764905;0.739707;0.733232;0.782217;0.770339;0.808385;0.760416;0.766115;0.712497;0.957959;0.972171;0.790225;0.710217;0.750686;0.950622
ID40;0.859308;0.807240;0.780466;0.864916;0.757774;0.753178;0.829133;0.858871;0.727904;0.766803;0.865830;0.785834;0.845544;0.820667;0.940532;0.836147;0.761895;0.762825;0.895916;0.835567;0.819824;0.825735;0.788822;0.801238;0.774695;0.881195;0.773914;0.797975;0.775957;0.793530;0.795794;0.830822;0.796351;0.859403;0.840358;0.808437;0.808310;0.884194;0.561484;0.585350;0.000000;0.821581;0.855427;0.836217;0.794373;0.806661;0.759467;0.821566;0.823917;0.862621;0.775117;0.826168;0.775128;0.776885;0.820861;0.844752;0.911106;0.775432;0.885644;0.821905;0.816037;0.791257;0.903138;0.850583;0.874456;0.867674;0.822751;0.832654;0.854506;0.762787;0.744684;0.847209;0.894915;0.757579;0.789666;0.837891;0.900341;0.871287;0.851006;0.780178;0.742800;0.757043;0.759616;0.745778;0.678711;0.707933;0.739041;0.733415;0.753050;0.794743;0.750706;0.742704;0.809974;0.731284;0.940645;0.954596;0.840530;0.732502;0.749703;0.945461
ID41;0.728184;0.834587;0.816268;0.867190;0.793540;0.805854;0.799184;0.742111;0.795181;0.745214;0.916964;0.719296;0.714543;0.757010;0.909588;0.902183;0.735979;0.754522;0.896322;0.907430;0.879907;0.744242;0.745123;0.734528;0.722681;0.930895;0.722481;0.704938;0.735694;0.774151;0.750593;0.717676;0.727191;0.783008;0.771636;0.723659;0.758318;0.904761;0.789636;0.794122;0.821581;0.000000;0.905075;0.859038;0.838824;0.744039;0.736865;0.815874;0.838193;0.842193;0.844995;0.888222;0.697648;0.819417;0.842381;0.868375;0.919083;0.841511;0.821052;0.845240;0.829928;0.878932;0.890370;0.941673;0.942809;0.872919;0.879144;0.857311;0.845306;0.738133;0.833936;0.931486;0.831299;0.774217;0.813884;0.906104;0.872628;0.862732;0.848160;0.804489;0.806665;0.801117;0.848532;0.783658;0.748044;0.822829;0.809273;0.726705;0.842765;0.780338;0.880765;0.784483;0.759295;0.773511;0.988536;0.985895;0.877234;0.761017;0.748926;0.975399
ID42;0.886156;0.867339;0.868808;0.900166;0.889271;0.889952;0.922852;0.933202;0.890203;0.899560;0.593373;0.890048;0.911637;0.904430;0.957965;0.570648;0.859129;0.869336;0.941147;0.925475;0.920563;0.918309;0.877763;0.805431;0.860564;0.599431;0.885797;0.892548;0.880652;0.751747;0.884364;0.904124;0.911034;0.941887;0.935409;0.891641;0.890465;0.935411;0.796583;0.808056;0.855427;0.905075;0.000000;0.325299;0.475504;0.890341;0.883271;0.879486;0.478560;0.906262;0.740053;0.813058;0.884937;0.883842;0.560295;0.503606;0.942408;0.855945;0.909205;0.486387;0.883326;0.900006;0.914637;0.877412;0.858792;0.928476;0.900345;0.926221;0.894147;0.886469;0.863138;0.865265;0.931280;0.839849;0.840129;0.911485;0.937589;0.933830;0.890943;0.866108;0.856343;0.840827;0.866769;0.886807;0.866529;0.870899;0.886263;0.878300;0.859132;0.902210;0.872368;0.844844;0.887797;0.866685;0.985104;0.987279;0.640717;0.778218;0.848484;0.981334
ID43;0.863512;0.841872;0.834544;0.867713;0.849186;0.853853;0.884799;0.882554;0.853232;0.850096;0.624102;0.840302;0.860567;0.856585;0.939563;0.590092;0.798639;0.805629;0.922309;0.914051;0.914611;0.866664;0.849918;0.758957;0.809838;0.591157;0.837105;0.839551;0.830215;0.714826;0.834422;0.853888;0.859173;0.907368;0.900909;0.838047;0.840861;0.916548;0.776472;0.778102;0.836217;0.859038;0.325299;0.000000;0.476732;0.841073;0.836610;0.843222;0.442030;0.885665;0.725986;0.804180;0.831528;0.861777;0.531865;0.532122;0.923680;0.834904;0.880623;0.477628;0.857412;0.894556;0.911993;0.882342;0.870385;0.907967;0.893438;0.904415;0.862759;0.836774;0.840369;0.874012;0.901012;0.797491;0.807313;0.910831;0.916585;0.912310;0.866770;0.833589;0.829698;0.812769;0.846735;0.847916;0.825003;0.847489;0.853942;0.827874;0.839294;0.863357;0.872294;0.809273;0.843017;0.818929;0.980727;0.983455;0.561270;0.764367;0.806812;0.973712
ID44;0.846551;0.794858;0.790434;0.841420;0.820935;0.834562;0.883395;0.876053;0.828315;0.821925;0.751455;0.827298;0.846437;0.843165;0.943621;0.742847;0.785851;0.795767;0.909290;0.888970;0.908889;0.859365;0.805540;0.746922;0.754013;0.779708;0.828629;0.829763;0.816929;0.721631;0.818559;0.847132;0.857472;0.909207;0.894340;0.820954;0.828505;0.898268;0.763439;0.747473;0.794373;0.838824;0.475504;0.476732;0.000000;0.807317;0.789964;0.838112;0.429510;0.852520;0.697092;0.758694;0.788945;0.797942;0.426887;0.410470;0.904502;0.795364;0.851357;0.427444;0.825069;0.856486;0.872615;0.848083;0.845206;0.883673;0.861450;0.880961;0.837543;0.803722;0.792586;0.824646;0.893193;0.751539;0.754480;0.872969;0.901746;0.894723;0.833560;0.784865;0.778062;0.769813;0.800087;0.803436;0.787289;0.798212;0.810462;0.801533;0.787533;0.842532;0.826487;0.763623;0.821002;0.784821;0.967337;0.975301;0.737206;0.719335;0.771803;0.952508
ID45;0.818971;0.803659;0.798544;0.831332;0.788921;0.729756;0.678885;0.668109;0.791262;0.714646;0.902984;0.615617;0.648729;0.642293;0.762384;0.886955;0.659303;0.717273;0.809465;0.905835;0.836791;0.646253;0.742374;0.796257;0.728894;0.932240;0.621368;0.639961;0.640477;0.780682;0.692072;0.614140;0.690394;0.713336;0.725165;0.681714;0.617664;0.764942;0.768678;0.782677;0.806661;0.744039;0.890341;0.841073;0.807317;0.000000;0.310145;0.741456;0.813435;0.853801;0.830244;0.877715;0.374727;0.451893;0.831657;0.837629;0.906628;0.822587;0.823813;0.836472;0.802272;0.878303;0.882560;0.944259;0.956423;0.864764;0.877428;0.863379;0.850370;0.694868;0.815106;0.927064;0.825449;0.737131;0.753173;0.909737;0.893396;0.857623;0.849871;0.780624;0.804426;0.785383;0.844406;0.774449;0.736728;0.814882;0.764543;0.685834;0.836900;0.770493;0.870657;0.770733;0.548645;0.679982;0.985556;0.990813;0.884323;0.829250;0.653226;0.987325
ID46;0.822890;0.794891;0.772031;0.838239;0.755552;0.740795;0.668045;0.669940;0.748160;0.682382;0.875027;0.655347;0.678008;0.685046;0.800150;0.858261;0.639747;0.669135;0.769197;0.829796;0.836723;0.649353;0.745561;0.765055;0.732108;0.924204;0.641777;0.645086;0.660875;0.762460;0.714499;0.632734;0.648096;0.728867;0.712337;0.668505;0.656212;0.763484;0.715024;0.739880;0.759467;0.736865;0.883271;0.836610;0.789964;0.310145;0.000000;0.742763;0.804696;0.857129;0.821975;0.863996;0.317257;0.393340;0.811417;0.820371;0.873637;0.816394;0.840608;0.824156;0.788828;0.829236;0.863779;0.905836;0.940697;0.799286;0.813969;0.792475;0.835685;0.640241;0.747088;0.889297;0.795099;0.705280;0.752840;0.878631;0.863213;0.815341;0.851011;0.718018;0.735631;0.739159;0.772719;0.724180;0.696031;0.762133;0.704973;0.658074;0.764440;0.707776;0.796576;0.716376;0.573633;0.622259;0.944687;0.969376;0.861616;0.794514;0.650782;0.948354
ID47;0.886721;0.856330;0.841745;0.888395;0.843372;0.818633;0.728611;0.746153;0.826083;0.791636;0.894777;0.698970;0.737074;0.720625;0.819918;0.871817;0.727117;0.758551;0.843918;0.884526;0.874109;0.721635;0.836630;0.791211;0.807365;0.863821;0.704999;0.725996;0.741018;0.799831;0.788980;0.727138;0.769858;0.750312;0.755929;0.766812;0.740414;0.808009;0.786464;0.783959;0.821566;0.815874;0.879486;0.843222;0.838112;0.741456;0.742763;0.000000;0.837785;0.892474;0.848677;0.874113;0.761175;0.814905;0.837592;0.868425;0.916522;0.850812;0.899118;0.850422;0.826911;0.885084;0.910432;0.920975;0.941006;0.887164;0.888076;0.880006;0.846878;0.798519;0.834523;0.900598;0.887056;0.798134;0.831340;0.910696;0.920265;0.897343;0.879366;0.817002;0.823194;0.822688;0.845631;0.819918;0.792518;0.840474;0.782079;0.767740;0.841808;0.836972;0.864675;0.805707;0.729274;0.758528;0.983346;0.992529;0.869678;0.837596;0.769049;0.978063
ID48;0.829162;0.823356;0.814593;0.840483;0.811968;0.848249;0.877382;0.869599;0.826359;0.812765;0.710350;0.816089;0.816433;0.829895;0.914637;0.712976;0.780863;0.794145;0.872990;0.863971;0.921755;0.858114;0.804234;0.709913;0.752017;0.744659;0.829145;0.812942;0.817332;0.708327;0.817466;0.837194;0.843769;0.897293;0.863398;0.809976;0.820480;0.867609;0.776020;0.748631;0.823917;0.838193;0.478560;0.442030;0.429510;0.813435;0.804696;0.837785;0.000000;0.866021;0.724803;0.768158;0.789512;0.826696;0.425536;0.496751;0.890075;0.789685;0.852374;0.453136;0.834265;0.850645;0.872451;0.845602;0.863984;0.858722;0.860277;0.846501;0.810497;0.814708;0.813233;0.819370;0.898723;0.771220;0.778881;0.870018;0.901526;0.892576;0.837276;0.794491;0.797628;0.793760;0.809494;0.808138;0.813130;0.821976;0.812169;0.811473;0.804379;0.861743;0.842979;0.785211;0.812781;0.772633;0.964222;0.974732;0.690654;0.737074;0.779859;0.946124
ID49;0.910982;0.858111;0.853100;0.851718;0.879100;0.854882;0.920090;0.886594;0.887047;0.867447;0.933727;0.862313;0.863537;0.865140;0.965251;0.907850;0.847513;0.863962;0.944526;0.939294;0.913827;0.884460;0.843125;0.876603;0.818636;0.954869;0.860815;0.862308;0.842701;0.887622;0.825735;0.863621;0.898838;0.935586;0.928779;0.820430;0.840542;0.942492;0.902009;0.878241;0.862621;0.842193;0.906262;0.885665;0.852520;0.853801;0.857129;0.892474;0.866021;0.000000;0.870935;0.884402;0.845356;0.838319;0.871418;0.872412;0.954788;0.848355;0.382325;0.870677;0.850624;0.887376;0.939370;0.937014;0.950597;0.939919;0.937141;0.933569;0.867028;0.821274;0.879765;0.918866;0.935617;0.847284;0.842585;0.894326;0.943548;0.947016;0.452627;0.863543;0.870578;0.872179;0.882401;0.815575;0.809248;0.840668;0.860847;0.836586;0.878629;0.885010;0.897400;0.858172;0.854574;0.857124;0.984496;0.980983;0.879723;0.817862;0.825644;0.968332
ID50;0.837377;0.789938;0.790989;0.820823;0.803024;0.797221;0.863971;0.884796;0.799243;0.817423;0.828024;0.814754;0.857193;0.841190;0.909155;0.814877;0.762765;0.783368;0.887862;0.875157;0.874771;0.863406;0.821813;0.735885;0.775557;0.820570;0.804541;0.818844;0.803316;0.697620;0.801364;0.839203;0.840546;0.886029;0.871448;0.820384;0.820763;0.884258;0.742397;0.752157;0.775117;0.844995;0.740053;0.725986;0.697092;0.830244;0.821975;0.848677;0.724803;0.870935;0.000000;0.505279;0.819180;0.833294;0.716937;0.726896;0.910103;0.790229;0.873661;0.702362;0.816275;0.843025;0.902601;0.636681;0.658294;0.882068;0.855410;0.881513;0.847832;0.806804;0.788442;0.622151;0.888912;0.741011;0.762540;0.876020;0.902944;0.895926;0.857529;0.785652;0.771746;0.749900;0.790110;0.812385;0.774018;0.796008;0.805970;0.768763;0.797057;0.825831;0.807287;0.756700;0.837046;0.790963;0.980170;0.986889;0.809734;0.732676;0.778996;0.975610
ID51;0.877146;0.817959;0.800524;0.857929;0.843449;0.856946;0.907847;0.919321;0.839051;0.853311;0.902192;0.867147;0.887793;0.880357;0.937972;0.887130;0.828262;0.840377;0.903156;0.884502;0.919532;0.905531;0.842782;0.808602;0.785914;0.892399;0.866807;0.866033;0.866148;0.812789;0.853182;0.884076;0.893415;0.919682;0.902236;0.863529;0.873554;0.896868;0.837471;0.818709;0.826168;0.888222;0.813058;0.804180;0.758694;0.877715;0.863996;0.874113;0.768158;0.884402;0.505279;0.000000;0.860533;0.855809;0.741906;0.789405;0.910436;0.834687;0.896425;0.748539;0.843043;0.847973;0.910987;0.609352;0.671383;0.882094;0.847131;0.892705;0.865867;0.832203;0.827414;0.492168;0.922228;0.799240;0.806178;0.873032;0.928616;0.922208;0.871488;0.804307;0.812133;0.809358;0.806674;0.832745;0.824563;0.815290;0.812897;0.837357;0.806376;0.877964;0.819781;0.795146;0.874460;0.833192;0.977052;0.978005;0.846078;0.796006;0.839457;0.966289
