sample	SGB	bin_name	real_tax	reconstructed_tax	abundance_real	abundance_reconstructed	real_org_id
profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_0	GCF_000190575.1_ASM19057v1	NA	2|976|200643|171549|815|909656|376805|376805.1	NA	0.3796	NA	Phocaeicola_salanitronis.GCF_000190575.1_ASM19057v1
profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_0	GCF_019974115.1_ASM1997411v1	profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_0.bin.15	2|1239|909932|909929|1843491|158846|437897|437897.1	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Megamonas|s__Megamonas_funiformis|t__SGB6962	0.6387	1.01501797923728	Megamonas_funiformis.GCF_019974115.1_ASM1997411v1
profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_0	GCF_016728785.1_ASM1672878v1	NA	2|1239|526524|526525|128827|1505663|1547|1547.1	NA	0.1867	NA	Erysipelatoclostridium_ramosum.GCF_016728785.1_ASM1672878v1
profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_0	GCF_000518765.1_ASM51876v1	profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_0.bin.74	2|1239|186801|186802|216572|1263|1265|1265.1	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_flavefaciens|t__SGB29284	0.378	0.583151210603439	Ruminococcus_flavefaciens.GCF_000518765.1_ASM51876v1
profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_0	GCF_013046825.1_ASM1304682v1	NA	2|1239|526524|526525|2810281|191303|154288|154288.1	NA	0.6083	NA	Turicibacter_sanguinis.GCF_013046825.1_ASM1304682v1
profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_0	GCF_902501455.1_DSM13632	NA	2|201174|84998|84999|84107|102106|147207|147207.1	NA	0.663	NA	Collinsella_intestinalis.GCF_902501455.1_DSM13632
profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_0	GCF_003030905.1_ASM303090v1	profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_0.bin.39	2|201174|1760|85004|31953|1678|1680|1680.1	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_adolescentis|t__SGB17244	0.5184	0.780518608140841	Bifidobacterium_adolescentis.GCF_003030905.1_ASM303090v1
profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_0	GCF_002998435.1_ASM299843v1	NA	2|976|200643|171549|815|816|28119|28119.1	NA	0.231	NA	Bacteroides_zoogleoformans.GCF_002998435.1_ASM299843v1
profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_0	GCF_001457555.1_NCTC10562	NA	2|32066|203490|203491|203492|848|851|851.1	NA	0.2202	NA	Fusobacterium_nucleatum.GCF_001457555.1_NCTC10562
profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_0	GCF_001486665.1_Fournierella_massiliensis	NA	2|1239|186801|186802|216572|1940255|1650663|1650663.1	NA	0.352	NA	Fournierella_massiliensis.GCF_001486665.1_Fournierella_massiliensis
profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_0	GCF_003006415.1_ASM300641v1	NA	2|1239|909932|1843489|31977|906|907|907.1	NA	0.2671	NA	Megasphaera_elsdenii.GCF_003006415.1_ASM300641v1
profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_0	GCF_020735865.1_ASM2073586v1	NA	2|976|200643|171549|2005525|375288|387661|387661.1	NA	0.2184	NA	Parabacteroides_johnsonii.GCF_020735865.1_ASM2073586v1
profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_0	GCF_001991075.2_ASM199107v2	NA	2|1239|186801|186802|31979|1485|1561|1561.1	NA	0.2736	NA	Clostridium_baratii.GCF_001991075.2_ASM199107v2
profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_0	GCF_900130065.1_IMG-taxon_2585428085_annotated_assembly	NA	2|1239|186801|186802|216572|44748|44749|44749.1	NA	0.3196	NA	Sporobacter_termitidis.GCF_900130065.1_IMG-taxon_2585428085_annotated_assembly
profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_0	GCF_902362575.1_MGYG-HGUT-00026	NA	2|1239|526524|526525|2810280|135858|100886|100886.1	NA	0.3498	NA	Catenibacterium_mitsuokai.GCF_902362575.1_MGYG-HGUT-00026
profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_0	GCF_018885085.1_ASM1888508v1	NA	2|1239|186801|186802|186804|1870884|1496|1496.1	NA	0.1931	NA	Clostridioides_difficile.GCF_018885085.1_ASM1888508v1
profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_0	GCF_025144665.1_ASM2514466v1	NA	2|976|200643|171549|171550|239759|1470347|1470347.1	NA	0.2287	NA	Alistipes_ihumii.GCF_025144665.1_ASM2514466v1
profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_0	GCF_000384195.1_ASM38419v1	NA	2|1239|526524|526525|128827|174708|174709|174709.1	NA	0.42	NA	Allobaculum_stercoricanis.GCF_000384195.1_ASM38419v1
profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_0	GCF_018289135.1_ASM1828913v1	NA	2|976|200643|171549|815|816|371601|371601.1	NA	0.3597	NA	Bacteroides_xylanisolvens.GCF_018289135.1_ASM1828913v1
profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_0	GCF_000296445.1_Slac_piri_YIT_12062_V1	NA	2|201174|84998|1643822|1643826|84108|626934|626934.1	NA	0.2627	NA	Slackia_piriformis.GCF_000296445.1_Slac_piri_YIT_12062_V1
profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_0	GCF_016900595.1_ASM1690059v1	NA	2|1239|186801|186802|186803|2005359|290055|290055.1	NA	0.1701	NA	Faecalicatena_fissicatena.GCF_016900595.1_ASM1690059v1
profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_0	GCF_016889925.1_ASM1688992v1	NA	2|976|200643|171549|815|816|817|817.1	NA	0.5415	NA	Bacteroides_fragilis.GCF_016889925.1_ASM1688992v1
profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_0	GCF_017309675.2_ASM1730967v2	NA	2|976|200643|171549|815|816|2792859|2792859.1	NA	0.2279	NA	Bacteroides_humanifaecis.GCF_017309675.2_ASM1730967v2
profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_0	GCF_010669205.1_ASM1066920v1	NA	2|1239|186801|186802|186803|572511|33035|33035.1	NA	0.3076	NA	Blautia_producta.GCF_010669205.1_ASM1066920v1
profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_0	GCF_009717905.1_ASM971790v1	NA	2|1239|186801|186802|216572|1905344|1550024|1550024.1	NA	0.27	NA	Ruthenibacterium_lactatiformans.GCF_009717905.1_ASM971790v1
profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_0	GCF_002951935.1_ASM295193v1	NA	2|1239|91061|1385|186822|44249|1464|1464.1	NA	0.2966	NA	Paenibacillus_larvae.GCF_002951935.1_ASM295193v1
profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_0	GCF_902373865.1_MGYG-HGUT-01321	profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_0.bin.98	2|1224|28221|213115|194924|872|901|901.1	k__Bacteria|p__Cyanobacteria|c__Cyanobacteria_unclassified|o__Synechococcales|f__Prochloraceae|g__Prochlorococcus|s__Prochlorococcus_SGB57325|t__SGB57325	0.4416	0.672355168048694	Desulfovibrio_piger.GCF_902373865.1_MGYG-HGUT-01321
profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_0	GCF_018127825.1_ASM1812782v1	NA	2|976|200643|171549|171552|838|28133|28133.1	NA	0.1464	NA	Prevotella_nigrescens.GCF_018127825.1_ASM1812782v1
profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_0	GCF_000378365.1_ASM37836v1	NA	2|1239|909932|909929|1843491|158846|491921|491921.1	NA	0.1242	NA	Megamonas_rupellensis.GCF_000378365.1_ASM37836v1
profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_0	GCF_018389405.1_ASM1838940v1	NA	2|976|200643|171549|171552|838|839|839.1	NA	0.2208	NA	Prevotella_ruminicola.GCF_018389405.1_ASM1838940v1
profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_0	GCF_024733725.1_ASM2473372v1	NA	2|1224|28216|80840|995019|577310|626947|626947.1	NA	0.1855	NA	Parasutterella_secunda.GCF_024733725.1_ASM2473372v1
profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_0	GCF_003287895.1_ASM328789v1	NA	2|1239|186801|186802|186803|572511|1912897|1912897.1	NA	0.3002	NA	Blautia_argi.GCF_003287895.1_ASM328789v1
profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_0	GCF_008571395.1_ASM857139v1	NA	2|976|200643|171549|815|816|338188|338188.1	NA	0.2489	NA	Bacteroides_finegoldii.GCF_008571395.1_ASM857139v1
profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_0	GCF_014634885.1_ASM1463488v1	profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_0.bin.2	2|201174|1760|85004|31953|1678|78448|78448.1	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_pullorum|t__SGB17265	0.4452	0.68496450539235	Bifidobacterium_pullorum.GCF_014634885.1_ASM1463488v1
profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_0	GCF_000512915.1_ASM51291v1	NA	2|976|200643|171549|2005519|397864|397865|397865.1	NA	0.151	NA	Barnesiella_viscericola.GCF_000512915.1_ASM51291v1
profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_0	GCF_016894205.1_ASM1689420v1	NA	2|976|200643|171549|815|816|28111|28111.1	NA	0.2551	NA	Bacteroides_eggerthii.GCF_016894205.1_ASM1689420v1
profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_0	GCF_000154385.1_ASM15438v1	profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_0.bin.85	2|1239|186801|186802|216572|216851|853|853.1	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii|t__SGB15332	0.4848	0.736482199741918	Faecalibacterium_prausnitzii.GCF_000154385.1_ASM15438v1
profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_0	GCF_003265305.2_ASM326530v2	NA	2|976|200643|171549|171552|2884814|2133944|2133944.1	NA	0.1311	NA	Pseudoprevotella_muciniphila.GCF_003265305.2_ASM326530v2
profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_0	GCF_023497905.1_ASM2349790v1	NA	2|1239|909932|1843488|909930|33024|626940|626940.1	NA	0.3453	NA	Phascolarctobacterium_succinatutens.GCF_023497905.1_ASM2349790v1
profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_0	GCF_902373665.1_MGYG-HGUT-01299	NA	2|1239|526524|526525|128827|2749846|31971|31971.1	NA	0.2144	NA	Amedibacillus_dolichus.GCF_902373665.1_MGYG-HGUT-01299
profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_0	GCF_006542685.1_Adis_1.0	NA	2|976|200643|171549|171550|239759|2585119|2585119.1	NA	0.1124	NA	Alistipes_dispar.GCF_006542685.1_Adis_1.0
profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_0	GCF_020735445.1_ASM2073544v1	profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_0.bin.31	2|976|200643|171549|171552|838|165179|165179.1	k__Bacteria|p__Cyanobacteria|c__Cyanobacteria_unclassified|o__Synechococcales|f__Prochloraceae|g__Prochlorococcus|s__Prochlorococcus_SGB48363|t__SGB48363	1.278	1.90487880106825	Prevotella_copri.GCF_020735445.1_ASM2073544v1
profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_0	GCF_025914135.1_ASM2591413v1	NA	2|976|200643|171549|815|816|291644|291644.1	NA	0.2442	NA	Bacteroides_salyersiae.GCF_025914135.1_ASM2591413v1
profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_0	GCF_018292165.1_ASM1829216v1	NA	2|976|200643|171549|815|816|820|820.1	NA	0.5039	NA	Bacteroides_uniformis.GCF_018292165.1_ASM1829216v1
profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_0	GCF_020138775.1_ASM2013877v1	NA	2|1239|186801|186802|31979|1485|1502|1502.1	NA	0.4887	NA	Clostridium_perfringens.GCF_020138775.1_ASM2013877v1
profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_0	GCF_003019655.1_ASM301965v1	NA	2|32066|203490|203491|203492|848|856|856.1	NA	0.1714	NA	Fusobacterium_varium.GCF_003019655.1_ASM301965v1
profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_0	GCF_020885855.1_ASM2088585v1	NA	2|976|200643|171549|815|909656|821|821.1	NA	0.602	NA	Phocaeicola_vulgatus.GCF_020885855.1_ASM2088585v1
profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_0	GCF_000262545.1_ASM26254v1	NA	2|976|200643|171549|171552|838|28125|28125.1	NA	0.1475	NA	Prevotella_bivia.GCF_000262545.1_ASM26254v1
profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_0	GCF_014841035.1_ASM1484103v1	NA	2|1239|91061|186826|33958|1578|33959|33959.1	NA	0.2557	NA	Lactobacillus_johnsonii.GCF_014841035.1_ASM1484103v1
profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_0	GCF_003019315.1_ASM301931v1	NA	2|32066|203490|203491|203492|848|850|850.1	NA	0.2996	NA	Fusobacterium_mortiferum.GCF_003019315.1_ASM301931v1
profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_0	GCF_000393015.1_Ente_faec_T5_V1	NA	2|1239|91061|186826|81852|1350|1351|1351.1	NA	0.3347	NA	Enterococcus_faecalis.GCF_000393015.1_Ente_faec_T5_V1
profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_0	GCF_025148125.1_ASM2514812v1	NA	2|1239|186801|186802|186803|572511|418240|418240.1	NA	0.3064	NA	Blautia_wexlerae.GCF_025148125.1_ASM2514812v1
profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_0	GCF_020735565.1_ASM2073556v1	NA	2|976|200643|171549|171552|838|28127|28127.1	NA	0.1292	NA	Prevotella_buccalis.GCF_020735565.1_ASM2073556v1
profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_0	GCF_001314995.1_ASM131499v1	NA	2|976|200643|171549|815|816|28116|28116.1	NA	0.2346	NA	Bacteroides_ovatus.GCF_001314995.1_ASM131499v1
profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_0	GCF_020991025.1_ASM2099102v1	profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_0.bin.101	2|1224|1236|91347|543|702|703|703.1	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacterales_unclassified|g__Plesiomonas|s__Plesiomonas_shigelloides|t__SGB9937	0.3453	0.546269322623142	Plesiomonas_shigelloides.GCF_020991025.1_ASM2099102v1
profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_0	GCF_900474605.1_41594_C01	profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_0.bin.9	2|1239|91061|186826|81852|1350|44008|44008.1	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_cecorum|t__SGB7961	0.6306	0.991544112066026	Enterococcus_cecorum.GCF_900474605.1_41594_C01
profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_0	GCF_000253375.1_ASM25337v1	NA	2|201174|1760|85007|1762|1763|78331|78331.1	NA	0.1774	NA	Mycobacterium_canettii.GCF_000253375.1_ASM25337v1
profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_0	GCF_003402615.1_ASM340261v1	NA	2|1239|186801|186802|186803|2005355|1912855|1912855.1	NA	0.3622	NA	Faecalimonas_umbilicata.GCF_003402615.1_ASM340261v1
profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_0	GCF_000482845.1_ASM48284v1	NA	2|1224|1236|135624|83763|13334|13335|13335.1	NA	0.3521	NA	Anaerobiospirillum_succiniciproducens.GCF_000482845.1_ASM48284v1
profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_0	GCF_900445255.1_51485_H01	NA	2|1224|1236|135624|83763|13334|179995|179995.1	NA	0.1613	NA	Anaerobiospirillum_thomasii.GCF_900445255.1_51485_H01
profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_0	GCF_014337255.1_ASM1433725v1	NA	2|32066|203490|203491|203492|848|2764326|2764326.1	NA	0.3556	NA	Fusobacterium_hominis.GCF_014337255.1_ASM1433725v1
profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_0	GCF_020341675.1_ASM2034167v1	NA	2|976|200643|171549|815|816|329854|329854.1	NA	0.155	NA	Bacteroides_intestinalis.GCF_020341675.1_ASM2034167v1
profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_0	GCF_018292125.1_ASM1829212v1	NA	2|976|200643|171549|815|816|246787|246787.1	NA	0.2375	NA	Bacteroides_cellulosilyticus.GCF_018292125.1_ASM1829212v1
profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_0	GCF_019343495.1_ASM1934349v1	NA	2|1224|1236|2887326|468|469|28090|28090.1	NA	0.2735	NA	Acinetobacter_lwoffii.GCF_019343495.1_ASM1934349v1
profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_0	GCF_902374375.1_MGYG-HGUT-01364	NA	2|976|200643|171549|815|909656|310297|310297.1	NA	0.5327	NA	Phocaeicola_plebeius.GCF_902374375.1_MGYG-HGUT-01364
profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_0	GCF_900187035.1_50279_G02	NA	2|1239|909932|909929|1843491|158846|158847|158847.1	NA	0.2965	NA	Megamonas_hypermegale.GCF_900187035.1_50279_G02
profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_0	GCF_000479045.1_ASM47904v1	NA	2|32066|203490|203491|203492|180162|188913|188913.1	NA	0.3846	NA	Cetobacterium_somerae.GCF_000479045.1_ASM47904v1
profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_0	GCF_000225705.1_Coll_tana_YIT_12063_V1	NA	2|201174|84998|84999|84107|102106|626935|626935.1	NA	0.514	NA	Collinsella_tanakaei.GCF_000225705.1_Coll_tana_YIT_12063_V1
profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_0	GCF_016888945.1_ASM1688894v1	NA	2|976|200643|171549|815|909656|387090|387090.1	NA	0.4736	NA	Phocaeicola_coprophilus.GCF_016888945.1_ASM1688894v1
profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_0	GCF_001688845.2_ASM168884v2	NA	2|976|200643|171549|2005473|1918540|1796646|1796646.1	NA	0.1109	NA	Muribaculum_intestinale.GCF_001688845.2_ASM168884v2
profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_0	GCF_910575425.1_MGBC000127	NA	2|976|200643|171549|815|816|85831|85831.1	NA	0.4328	NA	Bacteroides_acidifaciens.GCF_910575425.1_MGBC000127
profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_0	GCF_009933595.1_ASM993359v1	NA	2|1239|91061|186826|33958|2767887|1605|1605.1	NA	0.4125	NA	Ligilactobacillus_animalis.GCF_009933595.1_ASM993359v1
profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_0	GCF_002736145.1_ASM273614v1	NA	2|201174|84998|84999|84107|102106|74426|74426.1	NA	0.5098	NA	Collinsella_aerofaciens.GCF_002736145.1_ASM273614v1
profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_0	GCF_024259865.1_ASM2425986v1	NA	2|1224|1236|2975284|2975285|2975287|2919597|2919597.1	NA	0.1125	NA	UNKNOWN_NEW_Candidatus_Symchoanobacter_obligatus.GCF_024259865.1_ASM2425986v1
profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_1	sgb_0336	NA	2|1239|186801	NA	0.3811	NA	BIN_UNKNOWN_748_Clostridia
profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_1	sgb_0169	NA	2|1224|1236|135625|712	NA	0.4011	NA	BIN_UNKNOWN_677_Pasteurellaceae
profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_1	sgb_0841	NA	2|1239|91061	NA	0.4411	NA	BIN_UNKNOWN_814_Bacilli
profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_1	sgb_0829	NA	2|1239|91061|186826|81852	NA	0.2618	NA	BIN_UNKNOWN_688_Enterococcaceae
profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_1	sgb_0150	NA	2|1239|186801	NA	0.3814	NA	BIN_UNKNOWN_617_Clostridia
profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_1	sgb_0389	profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_1.bin.31	2	k__Bacteria|p__Candidatus_Saccharibacteria|c__CFGB4340|o__OFGB4340|f__FGB4340|g__GGB12749|s__GGB12749_SGB19749|t__SGB19749	0.4025	0.638975762566403	BIN_UNKNOWN_70
profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_1	sgb_0021	NA	2|1239|526524|526525|128827|118747	NA	0.1425	NA	BIN_UNKNOWN_699_Bulleidia
profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_1	sgb_0924	profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_1.bin.93	2|1239|186801|186802	k__Bacteria|p__Firmicutes|c__CFGB12855|o__OFGB12855|f__FGB12855|g__GGB36331	0.7008	1.15746203901053	BIN_UNKNOWN_627_Evtepia
profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_1	sgb_0434	profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_1.bin.21	2|1239|186801|186802|216572	k__Bacteria|p__Firmicutes|c__CFGB3026|o__OFGB3026|f__FGB3026	0.6773	1.07181158421705	BIN_UNKNOWN_738_Ruminococcaceae
profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_1	sgb_0311	NA	2|544448|31969|186329|2146	NA	0.4885	NA	BIN_UNKNOWN_380_Acholeplasmataceae
profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_1	sgb_0325	NA	2|1239|186801	NA	0.189	NA	BIN_UNKNOWN_868_Clostridia
profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_1	sgb_0962	NA	2|1239|186801	NA	0.5238	NA	BIN_UNKNOWN_703_Clostridia
profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_1	sgb_0125	NA	2|544448|31969|186332|186333	NA	0.5984	NA	BIN_UNKNOWN_618_Anaeroplasmataceae
profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_1	sgb_0041	profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_1.bin.90	2|1239|186801|186802|216572	k__Bacteria|p__Firmicutes|c__CFGB11511|o__OFGB11511|f__FGB11511|g__GGB33760|s__GGB33760_SGB53821|t__SGB53821	0.518	0.812741124706089	BIN_UNKNOWN_405_Ruminococcaceae
profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_1	sgb_0152	NA	2|544448|31969|186332|186333	NA	0.3742	NA	BIN_UNKNOWN_888_Anaeroplasmataceae
profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_1	sgb_0749	NA	2|1239|186801	NA	0.207	NA	BIN_UNKNOWN_558_Clostridia
profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_1	sgb_0816	NA	2|1239|91061|186826|33958|2767887	NA	0.2844	NA	BIN_UNKNOWN_784_Ligilactobacillus
profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_1	sgb_1004	NA	2|1239|186801	NA	0.1839	NA	BIN_UNKNOWN_623_Clostridia
profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_1	sgb_0800	NA	2	NA	0.1217	NA	BIN_UNKNOWN_400
profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_1	sgb_0948	NA	2759|6656|50557|7088|753635|1181387	NA	0.2687	NA	BIN_UNKNOWN_598_Copromorpha
profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_1	sgb_0100	NA	2|976|200643|171549	NA	0.125	NA	BIN_UNKNOWN_739_Bacteroidales
profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_1	sgb_0961	profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_1.bin.63	2|203691|203692	UNKNOWN	0.8303	1.29107162294998	BIN_UNKNOWN_654_Spirochaetia
